estimate,b1,b2,ci1,ci2,metric,thresh,lag_pr,lag_rh,lag_temp
0.81843508716071,0.8115959460548001,0.8250768576315612,0.8116941935308517,0.8251759807905683,precision,0.225,9,9,9
0.9290888177324588,0.926231649031552,0.9318421017149973,0.9262837925053158,0.9318938429596018,specificity,0.225,9,9,9
0.8648694116162678,NA,NA,0.8605240127666142,0.8692148104659215,F1,0.225,9,9,9
0.9048510790083824,0.8992791032015252,0.9101419485774276,0.899420248067693,0.9102819099490717,recall,0.25,9,9,9
0.9298540835849796,0.9274120405590154,0.9322189566798699,0.9274507453823113,0.9322574217876478,accuracy,0.25,9,9,9
0.8370040419038192,0.830321003576352,0.8434706213433683,0.8304289290111894,0.843579154796449,precision,0.25,9,9,9
0.9385705847607797,0.9358931816838989,0.9411418077822137,0.9359465326707169,0.9411946368508425,specificity,0.25,9,9,9
0.8696062047392552,NA,NA,0.8652858109186409,0.8739265985598695,F1,0.25,9,9,9
0.8929909042268592,0.8871325897089736,0.8985763465797769,0.887269407415127,0.8987124010385914,recall,0.275,9,9,9
0.9332887669717157,0.9309016554354885,0.9355980920080857,0.930940682074739,0.9356368518686924,accuracy,0.275,9,9,9
0.8553126067646054,0.8488223411883323,0.8615665670408692,0.8489403612944434,0.8616848522347674,precision,0.275,9,9,9
0.947337333291883,0.9448419293978539,0.949724434976056,0.9448964076953911,0.9497782588883749,specificity,0.275,9,9,9
0.8737457464444638,NA,NA,0.8694459750725645,0.8780455178163631,F1,0.275,9,9,9
0.8822899946495452,0.87619236475112,0.8881221818390812,0.8763253007336788,0.8882546885654116,recall,0.30000000000000004,9,9,9
0.9360780065005417,0.9337368125191376,0.9383409132827758,0.9337761011207637,0.9383799118803198,accuracy,0.30000000000000004,9,9,9
0.8719485326518023,0.8656725728337432,0.8779692561108129,0.8658002581495201,0.8780968071540844,precision,0.30000000000000004,9,9,9
0.9548294836322939,0.9525044725024161,0.9570443790476648,0.9525599259250093,0.9570990413395786,specificity,0.30000000000000004,9,9,9
0.8770887815256416,NA,NA,0.8728043378417117,0.8813732252095715,F1,0.30000000000000004,9,9,9
0.8726591760299626,0.8663597644309701,0.8786998315622346,0.8664892216467256,0.8788291304131995,recall,0.325,9,9,9
0.9376455130126092,0.9353306678439741,0.9398817895991934,0.9353701039317484,0.9399209220934701,accuracy,0.325,9,9,9
0.884570188918015,0.8784801063863695,0.8903896020013179,0.8786156963558531,0.8905246814801768,precision,0.325,9,9,9
0.9603009295240463,0.9581109989667393,0.9623794200804264,0.9581671741125907,0.962434684935502,specificity,0.325,9,9,9
0.878574314315213,NA,NA,0.8742851542641717,0.8828634743662543,F1,0.325,9,9,9
0.8630283574103799,0.8565387556672902,0.8692658898263297,0.8566647458745585,0.8693919689462012,recall,0.35000000000000003,9,9,9
0.9382218021714576,0.9359167460634783,0.9404481862481602,0.935956236425446,0.9404873679174691,accuracy,0.35000000000000003,9,9,9
0.8942894104601737,0.8883541765898876,0.8999409567858893,0.8884964495485842,0.9000823713717633,precision,0.35000000000000003,9,9,9
0.9644356017036093,0.9623549454502625,0.9664038172987034,0.9624116733180477,0.966459530089171,specificity,0.35000000000000003,9,9,9
0.8783808313668542,NA,NA,0.8740653213446672,0.8826963413890412,F1,0.35000000000000003,9,9,9
0.8556268949527377,0.8489983547225243,0.86200850479294,0.8491216873989816,0.8621321025064937,recall,0.375,9,9,9
0.9384753694013508,0.9361746381659707,0.9406973830878591,0.9362141524175884,0.9407365863851131,accuracy,0.375,9,9,9
0.9013621418506341,0.8955503683560596,0.9068803394778301,0.89569773144703,0.9070265522542382,precision,0.375,9,9,9
0.9673578512139771,0.9653587970089519,0.9692437575880515,0.9654159204483629,0.9692997819795913,specificity,0.375,9,9,9
0.8778992634612746,NA,NA,0.8735589368606428,0.8822395900619063,F1,0.375,9,9,9
0.8467986445514536,0.8400119856190302,0.8533445027203843,0.8401321554042227,0.8534651336986845,recall,0.4,9,9,9
0.9388902975957216,0.9365966669584815,0.9411051362008387,0.9366362203143087,0.9411443748771345,accuracy,0.4,9,9,9
0.9105379230990507,0.9049061156491419,0.9158632266321052,0.9050601600132079,0.9160156861848935,precision,0.4,9,9,9
0.9709951192215625,0.9691035149955238,0.9727726955054222,0.9691611381137036,0.9728291003294213,specificity,0.4,9,9,9
0.8775123596543917,NA,NA,0.8731444857039701,0.8818802336048133,F1,0.4,9,9,9
0.8388621366149456,0.8319399335435345,0.8455490494353339,0.8320572656883906,0.8456670075415006,recall,0.42500000000000004,9,9,9
0.939097761692907,0.9368076923835086,0.9413090017285975,0.936847265297114,0.9413482580887,accuracy,0.42500000000000004,9,9,9
0.918472954501074,0.9130132208913017,0.9236145585806675,0.9131732979721101,0.9237726110300379,precision,0.42500000000000004,9,9,9
0.9740417197749246,0.9722459591716978,0.9757227153576185,0.9723040088583146,0.9757794306915346,specificity,0.42500000000000004,9,9,9
0.8768642803877703,NA,NA,0.8724674480309685,0.8812611127445721,F1,0.42500000000000004,9,9,9
0.8301230604601391,0.823058376031225,0.8369585224306582,0.8231725892483361,0.837073531671942,recall,0.45,9,9,9
0.9389825038611374,0.9366904551250318,0.941195744013301,0.936730017172735,0.9412349905495397,accuracy,0.45,9,9,9
0.9261764998507611,0.9208981108498646,0.9311247496984613,0.9210644435328037,0.9312885561687185,precision,0.45,9,9,9
0.9769328815245438,0.9752339045046594,0.9785163941813788,0.9752923679490728,0.9785733951000148,specificity,0.45,9,9,9
0.8755231601222666,NA,NA,0.8710860370548277,0.8799602831897055,F1,0.45,9,9,9
0.8214731585518102,0.814274018401646,0.8284490821529681,0.8143851498030564,0.8285611673005641,recall,0.47500000000000003,9,9,9
0.9384753694013508,0.9361746381659707,0.9406973830878591,0.9362141524175884,0.9407365863851131,accuracy,0.47500000000000003,9,9,9
0.9324830448425954,0.9273631494785364,0.937262086136694,0.9275350814845981,0.9374310082005927,precision,0.47500000000000003,9,9,9
0.9792644635806883,0.9776484078227449,0.9807644911184376,0.9777072132684788,0.9808217138928979,specificity,0.47500000000000003,9,9,9
0.8734651306120514,NA,NA,0.8689785570614715,0.8779517041626314,F1,0.47500000000000003,9,9,9
0.8121098626716604,0.8047721137893897,0.8192308962787397,0.8048799145704786,0.8193398107728422,recall,0.5,9,9,9
0.9375302551808395,0.935213458851794,0.9397685036177034,0.9352528840881009,0.9398076262735782,accuracy,0.5,9,9,9
0.9378990731204944,0.9329214043222017,0.9425256162309091,0.9330987159654628,0.9426994302755259,precision,0.5,9,9,9
0.9812540802685983,0.97971281595291,0.9826788353318394,0.9797719208908094,0.9827362396463871,specificity,0.5,9,9,9
0.8704836551328617,NA,NA,0.8659340226509716,0.8750332876147519,F1,0.5,9,9,9
0.8052434456928839,0.7978083970065617,0.8124665467230436,0.7979137585823666,0.8125731328034012,recall,0.525,9,9,9
0.9369309144556373,0.934604007491155,0.9391793811153831,0.9346433763176636,0.9392184525936109,accuracy,0.525,9,9,9
0.9423919849718222,0.9375449180887898,0.9468795882884479,0.9377266241756123,0.9470573457680321,precision,0.525,9,9,9
0.9828395560667765,0.9813609643522035,0.9842012553178175,0.9814203143614292,0.9842587977721239,specificity,0.525,9,9,9
0.8684362377380266,NA,NA,0.8638421077647662,0.873030367711287,F1,0.525,9,9,9
0.795434278580346,0.7878662873158897,0.8027971330962697,0.7879681686924226,0.8029003884682694,recall,0.55,9,9,9
0.9358705424033563,0.933525890956386,0.9381369438931126,0.9335651600526602,0.9381759247540524,accuracy,0.55,9,9,9
0.9481292517006803,0.9434602321640361,0.952427416518932,0.9436479679237372,0.9526105354776234,precision,0.55,9,9,9
0.9848291727546865,0.9834337219430807,0.9861072504015824,0.98349338986647,0.9861649556429031,specificity,0.55,9,9,9
0.8650955290466492,NA,NA,0.8604328460984658,0.8697582119948326,F1,0.55,9,9,9
0.7806313536650615,0.7728754684767468,0.7881923804279471,0.7729721067838613,0.7882906005462618,recall,0.5750000000000001,9,9,9
0.9333809732371314,0.930995360428635,0.9356887829936641,0.9310343957185317,0.9357275507557311,accuracy,0.5750000000000001,9,9,9
0.9531794425087108,0.9486640546448386,0.9573106556609368,0.9488588256319648,0.9575000593854568,precision,0.5750000000000001,9,9,9
0.9866322628781049,0.9853172542087348,0.9878294630049425,0.9853772233727655,0.9878873023834444,specificity,0.5750000000000001,9,9,9
0.8583194430826552,NA,NA,0.8535337826433809,0.8631051035219295,F1,0.5750000000000001,9,9,9
0.7687711788835384,0.7608751285724379,0.7764806058434742,0.7609675730511845,0.7765747847158924,recall,0.6000000000000001,9,9,9
0.9313754869643392,0.928957563605157,0.9337159672807875,0.9289964108789752,0.9337545630497033,accuracy,0.6000000000000001,9,9,9
0.9573570238756246,0.9529830167998632,0.9613356140728362,0.9531837687990509,0.9615302789521983,precision,0.6000000000000001,9,9,9
0.9880622998725401,0.9868152094798053,0.9891912366733379,0.986875429499802,0.9892491702452783,specificity,0.6000000000000001,9,9,9
0.8527622533260795,NA,NA,0.8478779817836721,0.8576465248684868,F1,0.6000000000000001,9,9,9
0.7564651328696272,0.748432821944384,0.7643193651325698,0.748520920832723,0.7644093449065315,recall,0.625,9,9,9
0.9291164334616537,0.9266628142880341,0.9314930151223271,0.9267014500984476,0.9315314168248598,accuracy,0.625,9,9,9
0.9610286620595899,0.9567846367897224,0.9648660651835591,0.9569913684321939,0.9650659556869859,precision,0.625,9,9,9
0.9893058103024839,0.9881212993696874,0.9903718678555118,0.9881817489569614,0.9904298716480063,specificity,0.625,9,9,9
0.8465645426874906,NA,NA,0.8415746721187516,0.8515544132562296,F1,0.625,9,9,9
0.7403245942571786,0.7321269294447543,0.7483553876045059,0.7322093369654232,0.7484398515489339,recall,0.65,9,9,9
0.925866162605749,0.9233624234081502,0.9282934477603183,0.9234007555270249,0.9283315696844732,accuracy,0.65,9,9,9
0.9646758075761097,0.9605615876638902,0.9683696731053832,0.9607756494513013,0.9685759657009181,precision,0.65,9,9,9
0.9905493207324276,0.9894312735892784,0.9915486150434659,0.9894919668693212,0.9916066745955341,specificity,0.65,9,9,9
0.8377396569122099,NA,NA,0.8326067312038586,0.8428725826205611,F1,0.65,9,9,9
0.7179418583912965,0.7095383889795779,0.726193997860276,0.7096129180179881,0.726270798764605,recall,0.675,9,9,9
0.9208870242732994,0.9183091585077806,0.9233893298291691,0.9183470265415826,0.9234270220050161,accuracy,0.675,9,9,9
0.9676682692307692,0.9636442879751109,0.9712546578106732,0.963867494454459,0.9714690440070795,precision,0.675,9,9,9
0.9916373923586284,0.9905812984456313,0.9925744718112937,0.9906422204701287,0.992632564247128,specificity,0.675,9,9,9
0.8243063376676564,NA,NA,0.8189695140814344,0.8296431612538784,F1,0.675,9,9,9
0.6962725164972356,0.6876940742903894,0.7047146749800213,0.6877609897575978,0.7047840432368735,recall,0.7000000000000001,9,9,9
0.9161845047370969,0.9135393601109142,0.918754933336296,0.9135767909637512,0.9187922185104426,accuracy,0.7000000000000001,9,9,9
0.97138591689475,0.96750777178004,0.9748075319818047,0.9677411656839051,0.9750306681055948,precision,0.7000000000000001,9,9,9
0.9928498150278235,0.9918678442864668,0.9937124804252047,0.9919290449239331,0.993770585131714,specificity,0.7000000000000001,9,9,9
0.8111365052981508,NA,NA,0.8056076002788684,0.8166654103174333,F1,0.7000000000000001,9,9,9
0.6750490458355627,0.6663209075126759,0.6836556370925626,0.6663803778890212,0.6837177137821042,recall,0.7250000000000001,9,9,9
0.9115972430326641,0.9088888267974314,0.914231766738081,0.9089258321055862,0.914268653959742,accuracy,0.7250000000000001,9,9,9
0.9753897693596186,0.97169827252633445,0.9786044466774082,0.971942746451995,0.9788367922672423,precision,0.7250000000000001,9,9,9
0.9940622376970187,0.9931611285014803,0.9948437517455854,0.9932226443587735,0.994901831035264,specificity,0.7250000000000001,9,9,9
0.7978919631093544,NA,NA,0.7921781107262569,0.8036058154924519,F1,0.7250000000000001,9,9,9
0.6481184233993222,0.6392294233544183,0.6569045758711565,0.639279461873906,0.6569573849247384,recall,0.75,9,9,9
0.9052580622853323,0.9024657426572802,0.9079776273892983,0.9025021612115864,0.9080139633590782,accuracy,0.75,9,9,9
0.9779332615715823,0.9743361244416716,0.9810298303352708,0.9745934120246206,0.9812731111185441,precision,0.75,9,9,9
0.9949016072372308,0.9940615221587331,0.995621897572673,0.994123288469936,0.9956799260045255,specificity,0.75,9,9,9
0.7795773892523866,NA,NA,0.773627335082357,0.7855274434224162,F1,0.75,9,9,9
0.6207419297306938,0.611720999693748,0.6296790213128205,0.6117614662331289,0.6297223932282586,recall,0.775,9,9,9
0.8988497268389387,0.8959764164460616,0.9016514331350345,0.8960122431922368,0.9016872104856406,accuracy,0.775,9,9,9
0.9809751972942503,0.9775244748289188,0.9838983458115973,0.9777965791197156,0.984153815468785,precision,0.775,9,9,9
0.9958031522989399,0.9950345926306458,0.9964517044497667,0.9950966734813226,0.9965096311165572,specificity,0.775,9,9,9
0.7603495357728017,NA,NA,0.7541664157181358,0.7665326558274677,F1,0.775,9,9,9
0.5963973604423043,0.5872846655433859,0.6054431207799102,0.5873166327867596,0.605478088097849,recall,0.8,9,9,9
0.8929946289850396,0.8900504103625398,0.8958682946256555,0.890085697422629,0.8959035605474501,accuracy,0.8,9,9,9
0.9829512051734274,0.979589452972983,0.9857605143196386,0.9798752022720105,0.9860272080748442,precision,0.8,9,9,9
0.9963938197531632,0.9956764207794462,0.9969910732878026,0.9957387462706633,0.9970488932356631,specificity,0.8,9,9,9
0.7423687423687424,NA,NA,0.7359829926107803,0.7487544921267045,F1,0.8,9,9,9
0.5632245407526306,0.5540240733354403,0.5723811075063601,0.5540444770522926,0.5724046044529686,recall,0.8250000000000001,9,9,9
0.885180147991056,0.8821455152191011,0.8881456306532803,0.8821800833251742,0.8881802126569379,accuracy,0.8250000000000001,9,9,9
0.9870292233161432,0.9839483188820848,0.9895178456267124,0.9842568736013682,0.9898015730309182,precision,0.8250000000000001,9,9,9
0.9974197158578667,0.9968024383444991,0.9979166138741028,0.9968653154606261,0.9979741162551073,specificity,0.8250000000000001,9,9,9
0.7171975245557258,NA,NA,0.7105463185688832,0.7238487305425685,F1,0.8250000000000001,9,9,9
0.5301408953094346,0.520894486917476,0.5393663750320254,0.5209033778450755,0.5393784127737938,recall,0.8500000000000001,9,9,9
0.8771120997671792,0.8739887710890331,0.8801677267347996,0.8740225983075675,0.8802016012267909,accuracy,0.8500000000000001,9,9,9
0.9896787081737972,0.9867900474935314,0.9919331110353051,0.9871228226531469,0.9922345936944476,precision,0.8500000000000001,9,9,9
0.9980725588335873,0.9975298557772561,0.9984947413024556,0.9975932422947064,0.9985518753724681,specificity,0.8500000000000001,9,9,9
0.6904360954648394,NA,NA,0.6835310937651061,0.6973410971645727,F1,0.8500000000000001,9,9,9
0.4884965222043874,0.47925019823741355,0.4977508337407499,0.47924462435625476,0.49774842005252,recall,0.875,9,9,9
0.866715843341555,0.8634845605702337,0.8698812907755469,0.8635174348943483,0.8699142517887618,accuracy,0.875,9,9,9
0.9916727009413469,0.9889100115328041,0.9937430279112056,0.9892762668107142,0.9940691350719795,precision,0.875,9,9,9
0.9985699630055647,0.9980930457455482,0.998926262435993,0.9981569975949501,0.9989829284161792,specificity,0.875,9,9,9
0.654558489664237,NA,NA,0.6473546210819993,0.6617623582464748,F1,0.875,9,9,9
0.4360620652755484,0.42690743820216626,0.44526108836522715,0.42688369437015394,0.4452404361809429,recall,0.9,9,9,9
0.8534150895553353,0.8500550658071401,0.8567116657746303,0.8500867235039948,0.8567434556066758,accuracy,0.9,9,9,9
0.9928934010152284,0.990132175634994,0.9948763566955164,0.9905473623210101,0.9952394397094466,precision,0.9,9,9,9
0.9989119283737993,0.9984871245176637,0.9992160596190386,0.9985516459016455,0.9992722108459531,specificity,0.9,9,9,9
0.6059855009604065,NA,NA,0.5984466531027564,0.6135243488180566,F1,0.9,9,9,9
0.35152487961476725,0.342740900366736,0.36041195411148874,0.3426879684575574,0.3603617907719771,recall,0.925,9,9,9
0.831954081279823,0.8284057814139166,0.8354427864055343,0.8284354808221815,0.8354726817374644,accuracy,0.925,9,9,9
0.9954545454545455,0.9928275093194641,0.9971096359694648,0.9933594305086263,0.9975496604004647,precision,0.925,9,9,9
0.9994404203065254,0.9991157939434878,0.9996443543907898,0.9991819800165538,0.9996988605964969,specificity,0.925,9,9,9
0.5195729537366548,NA,NA,0.5116233949784352,0.5275225124948744,F1,0.925,9,9,9
0.2323880863206706,0.2246646274817086,0.2402973635773764,0.22457084392734433,0.24020532871399686,recall,0.9500000000000001,9,9,9
0.801341601161799,0.7975600446792318,0.8050690586347338,0.7975869585732722,0.8050962437503257,accuracy,0.9500000000000001,9,9,9
0.996177370030581,0.9929839965732261,0.9978999240889034,0.9938126122255045,0.9985421278356575,precision,0.9500000000000001,9,9,9
0.9996891223925141,0.9994283773406072,0.9998292854621108,0.9994964684080159,0.9998817763770123,specificity,0.9500000000000001,9,9,9
0.3768618944323934,NA,NA,0.3687853004773171,0.38493848838746964,F1,0.9500000000000001,9,9,9
0.1136079900124844,0.10786841064823297,0.11961586006419989,0.10773454171780093,0.11948143830716786,recall,0.9750000000000001,9,9,9
0.7707752241764828,0.7667955886992291,0.7747062481153821,0.7668197282342346,0.774730720118731,accuracy,0.9750000000000001,9,9,9
0.9968701095461658,0.9920120233780837,0.998729478388055,0.9938076208082638,0.9999325982840679,precision,0.9750000000000001,9,9,9
0.9998756489570056,0.9996816527257114,0.9999495291480943,0.9997537925120659,0.9999975054019454,specificity,0.9750000000000001,9,9,9
0.20397054114633364,NA,NA,0.1969043012471489,0.2110367810455184,F1,0.9750000000000001,9,9,9
0,2.2574925908958657e-6,3.288696246687539e-4,0,0,recall,1,9,9,9
0.741499734906987,0.7373582942339083,0.745597819775071,0.7373797816541561,0.7456196881598178,accuracy,1,9,9,9
NA,0.025,0.975,NA,NA,precision,1,9,9,9
1,0.9998853311380792,0.9999992129508201,1,1,specificity,1,9,9,9
0,NA,NA,0,0,F1,1,9,9,9
1,0.9996711303753313,0.9999977425074091,1,1,recall,0,10,10,10
0.25850026509301305,0.25440218022492894,0.2626417057660917,0.25438031184018217,0.2626202183458439,accuracy,0,10,10,10
0.25850026509301305,0.25440218022492894,0.2626417057660917,0.25438031184018217,0.2626202183458439,precision,0,10,10,10
0,7.870491799648278e-7,1.1466886192076751e-4,0,0,specificity,0,10,10,10
0.41080685044417986,NA,NA,0.40667991838620104,0.4149337825021587,F1,0,10,10,10
0.9866238630283574,0.9843234517928531,0.9885864568025877,0.9844976001513409,0.9887501259053738,recall,0.025,10,10,10
0.7179871372259745,0.7137333066584306,0.7222018331338582,0.7137526670108233,0.7222216074411257,accuracy,0.025,10,10,10
0.47796785899429756,0.4715371763719578,0.48440595383222174,0.47153287749450046,0.48440284049409466,precision,0.025,10,10,10
0.6243354991139988,0.6190283205035179,0.6296125750720485,0.6190430110749298,0.6296279871530678,specificity,0.025,10,10,10
0.6439671730399861,NA,NA,0.6389043384269771,0.649030007652995,F1,0.025,10,10,10
0.980203317281969,0.9774542840881432,0.9826189651715458,0.9776250372164278,0.9827815973475101,recall,0.05,10,10,10
0.7811023259030451,0.7771860740867923,0.7849681121921784,0.7772111502950126,0.7849935015110775,accuracy,0.05,10,10,10
0.5423862627060101,0.5355195810357632,0.5492366568912346,0.5355270239578864,0.5492455014541338,precision,0.05,10,10,10
0.7116921068175459,0.7067165521559077,0.7166164091036857,0.7067418796115432,0.7166423340235486,specificity,0.05,10,10,10
0.6983481575603557,NA,NA,0.6932779271414651,0.7034183879792464,F1,0.05,10,10,10
0.9752987337257,0.9722574789542757,0.9780099979775778,0.9724259413844865,0.9781715260669135,recall,0.07500000000000001,10,10,10
0.818699430626311,0.8150454365280646,0.8222962095336559,0.815073928868313,0.822324932384309,accuracy,0.07500000000000001,10,10,10
0.5903913630229419,0.5832915246639546,0.5974532034778166,0.5833097610450607,0.5974729650008231,precision,0.07500000000000001,10,10,10
0.7641060714396742,0.7594346819343172,0.7687135187705867,0.7594664131214749,0.7687457297578736,specificity,0.07500000000000001,10,10,10
0.7355324657856687,NA,NA,0.7305196701736161,0.7405452613977213,F1,0.07500000000000001,10,10,10
0.9665596575708936,0.9630674092974268,0.9697279720554428,0.9632321007074088,0.9698872144343783,recall,0.1,10,10,10
0.8473755791706047,0.8439602711119271,0.8507285239420389,0.8439913771673268,0.8507597811738826,accuracy,0.1,10,10,10
0.6344161545215101,0.6271647930530007,0.6416062497223315,0.6271946249373415,0.6416376841056788,precision,0.1,10,10,10
0.8058258463642863,0.8014661823144695,0.8101114676191392,0.8015030268954999,0.8101486658330728,specificity,0.1,10,10,10
0.7660341354818192,NA,NA,0.7611015929635685,0.7709666780000699,F1,0.1,10,10,10
0.9582664526484751,0.9544037755978289,0.9618109480371989,0.9545650904235092,0.961967814873441,recall,0.125,10,10,10
0.8710495378160946,0.8678624300343046,0.8741700322593012,0.8678957013473828,0.8742033742848064,accuracy,0.125,10,10,10
0.6770413306451613,0.6697239054143587,0.6842718954489173,0.6697665264565248,0.6843161348337977,precision,0.125,10,10,10
0.8406441384027109,0.8366031864922537,0.8446026178375625,0.8366443141649368,0.844643962640485,specificity,0.125,10,10,10
0.7934726426936425,NA,NA,0.7886516285329783,0.7982936568543066,F1,0.125,10,10,10
0.951310861423221,0.9471688976880676,0.9551394695440784,0.9473274692237004,0.9552942536227416,recall,0.15000000000000002,10,10,10
0.8961757451418824,0.8932696997144569,0.8990106665087048,0.8933052798754652,0.8990462104082996,accuracy,0.15000000000000002,10,10,10
0.7293860248871872,0.7221254766496328,0.7365244457798237,0.722185782508151,0.7365862672662233,precision,0.15000000000000002,10,10,10
0.8769546429570678,0.8733192115890405,0.8804988109855005,0.8733648287407598,0.8805444571733758,specificity,0.15000000000000002,10,10,10
0.8256965944272446,NA,NA,0.8210709419682928,0.8303222468861965,F1,0.15000000000000002,10,10,10
0.9446227929373997,0.9402335908667196,0.9487032806991166,0.9403895759528076,0.9488560099219918,recall,0.17500000000000002,10,10,10
0.9133030589428551,0.910617909792565,0.9159140093376992,0.9106550732441564,0.9159510446415539,accuracy,0.17500000000000002,10,10,10
0.7713536736328551,0.7642534300206542,0.778300053821641,0.7643297100462604,0.7783776372194499,precision,0.17500000000000002,10,10,10
0.9023844312494171,0.8990922058082044,0.9055792368432767,0.8991409892711912,0.905627873227643,specificity,0.17500000000000002,10,10,10
0.8492403896260071,NA,NA,0.8448001671436217,0.8536806121083925,F1,0.17500000000000002,10,10,10
0.9332976636347423,0.9285279524226239,0.93776652103927,0.9286796372717975,0.9379156899976872,recall,0.2,10,10,10
0.9216938290956871,0.919127766291464,0.9241841868556188,0.919165709436957,0.9242219487544172,accuracy,0.2,10,10,10
0.7980175371711781,0.7910583742240525,0.8047997570556534,0.7911462994591438,0.8048887748832123,precision,0.2,10,10,10
0.9176485217769764,0.9145936525073904,0.9206022758717893,0.9146443505925229,0.9206526929614299,specificity,0.2,10,10,10
0.860372395084056,NA,NA,0.8560170474992549,0.8647277426688572,F1,0.2,10,10,10
0.9202782236490101,0.915118096287737,0.9251465348467092,0.9152649218271347,0.9252915254708856,recall,0.225,10,10,10
0.9262810908001199,0.9237836711814582,0.9287019818900112,0.9238220420348018,0.928740139565438,accuracy,0.225,10,10,10
0.8174904942965779,0.8106548535648133,0.824130300500754,0.8107523287214177,0.8242286598717382,precision,0.225,10,10,10
0.9283737992352411,0.9255036997189936,0.931140187127185,0.925555752526061,0.9311918459444212,specificity,0.225,10,10,10
0.8658444500377549,NA,NA,0.8615178632036364,0.8701710368718734,F1,0.225,10,10,10
0.9087747458533976,0.9033029693382157,0.9139626921485791,0.9034455526988285,0.9141039390079666,recall,0.25,10,10,10
0.9305456305755976,0.9281145099289607,0.9328994571493728,0.9281532794835947,0.9329379816676004,accuracy,0.25,10,10,10
0.8366308184878088,0.8299580475180353,0.8430883995559628,0.8300653367816869,0.8431963001939308,precision,0.25,10,10,10
0.9381353561102994,0.9354493400003502,0.9407152975226158,0.9355026353237708,0.9407680768968281,specificity,0.25,10,10,10
0.8712117973926052,NA,NA,0.8669194539726629,0.8755041408125476,F1,0.25,10,10,10
0.894685214909934,0.8888663777478097,0.9002300035936297,0.8890038118787629,0.9003666179411052,recall,0.275,10,10,10
0.9325511168483899,0.9301520616113865,0.9348725180025371,0.9301910190673666,0.9349112146294132,accuracy,0.275,10,10,10
0.8518424180675837,0.8453103198575944,0.8581419091121645,0.8454264548107258,0.8582583813244415,precision,0.275,10,10,10
0.9457518574937047,0.94322226129558,0.9481735352673274,0.9432765347660566,0.9482271802213529,specificity,0.275,10,10,10
0.8727383437717467,NA,NA,0.8684305142316908,0.8770461733118027,F1,0.275,10,10,10
0.88398430533262,0.8779234623059554,0.8897785293085818,0.8780570116622546,0.8899115990029853,recall,0.30000000000000004,10,10,10
0.9357552845715866,0.933408715286754,0.9380236245891912,0.93344797354819,0.9380625955949833,accuracy,0.30000000000000004,10,10,10
0.8696376875164488,0.8633302738273545,0.8756926072643668,0.8634565572174471,0.8758188178154505,precision,0.30000000000000004,10,10,10
0.9538035875275904,0.9514543160749935,0.9560429915799593,0.9515096351758981,0.9560975398792827,specificity,0.30000000000000004,10,10,10
0.8767523106177862,NA,NA,0.8724677643944211,0.8810368568411514,F1,0.30000000000000004,10,10,10
0.8731050472623506,0.8668147128393338,0.8791363160495584,0.8669443308350183,0.8792657636896829,recall,0.325,10,10,10
0.9372305848182384,0.9349087257720717,0.9394739497659198,0.9349481227997596,0.9395130468367172,accuracy,0.325,10,10,10
0.8827878460012623,0.8766665829653474,0.8886403738975946,0.8768011774427287,0.8887745145597958,precision,0.325,10,10,10
0.9595859110268288,0.9573777472544889,0.9616828078522313,0.9574338275163697,0.9617379945372878,specificity,0.325,10,10,10
0.8779197489352163,NA,NA,0.873623345315785,0.8822161525546476,F1,0.325,10,10,10
0.8648118423399322,0.8583566358565282,0.8710137412046928,0.8584832672968774,0.8711404173829871,recall,0.35000000000000003,10,10,10
0.9381295959060418,0.9358229698065883,0.9403575665260812,0.9358624514827831,0.9403967403293005,accuracy,0.35000000000000003,10,10,10
0.8925087428676606,0.8865438143980466,0.898192408048787,0.8866848412272611,0.89833264450806,precision,0.35000000000000003,10,10,10
0.9636894954456431,0.9615886108599615,0.9656781199363345,0.9616452384331369,0.9657337524581493,specificity,0.35000000000000003,10,10,10
0.8784420289855073,NA,NA,0.8741317556552566,0.882752302315758,F1,0.35000000000000003,10,10,10
0.8561619404316033,0.8495432437397291,0.8625333352426449,0.849666768341129,0.8626571125220777,recall,0.375,10,10,10
0.9384753694013508,0.9361746381659707,0.9406973830878591,0.9362141524175884,0.9407365863851131,accuracy,0.375,10,10,10
0.900910199868631,0.8950904247814324,0.9064370597181703,0.8952374476199763,0.9065829521172857,precision,0.375,10,10,10
0.9671713246494855,0.965166943131084,0.96906260347386,0.9652240411793187,0.9691186081196523,specificity,0.375,10,10,10
0.8779662566869371,NA,NA,0.8736281459879761,0.882304367385898,F1,0.375,10,10,10
0.8482254324950954,0.8414637908195794,0.8547452827570245,0.8415844713023792,0.8548663936878116,recall,0.4,10,10,10
0.9389364007284295,0.9366435608597339,0.9411504402890919,0.9366831185614054,0.9411896828954537,accuracy,0.4,10,10,10
0.9094559709341237,0.9038031887129202,0.9148039334499678,0.9039563629071735,0.9149555789610738,precision,0.4,10,10,10
0.9705598905710822,0.9686550522355504,0.972350806270322,0.9687126150655258,0.9724071660766386,specificity,0.4,10,10,10
0.877774189083191,NA,NA,0.8734133564129347,0.8821350217534474,F1,0.4,10,10,10
0.8391296593543784,0.8322119277316488,0.845811914977919,0.8323293554445845,0.8459299632641724,recall,0.42500000000000004,10,10,10
0.9390516585601991,0.9367607972064079,0.9412636989161879,0.9368003657735111,0.9413029513468871,accuracy,0.42500000000000004,10,10,10
