value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,outcome,param
1367.61767578125,0.9073773839845933,0.76325,0.8435,0.88725,0.997,0.9665,0.9385,present,max_biomass
1411.734375,0.907381841336895,0.76335,0.84365,0.88725,0.997,0.9665,0.9385,present,max_biomass
1455.85107421875,0.9073779275641424,0.76335,0.84375,0.88725,0.99675,0.9665,0.9385,present,max_biomass
1499.9677734375,0.9070124867987824,0.76285,0.843,0.887,0.9955,0.966,0.93825,present,max_biomass
1544.08447265625,0.9069262906131577,0.76285,0.843,0.887,0.9949000000000001,0.9658499999999999,0.93825,present,max_biomass
1588.201171875,0.906854243026651,0.763,0.84275,0.887,0.99425,0.96575,0.93825,present,max_biomass
1632.31787109375,0.9066410355966951,0.763,0.84225,0.88675,0.9926500000000001,0.9655,0.93825,present,max_biomass
1676.4345703125,0.9065716127228676,0.7626,0.84225,0.88675,0.992,0.9655,0.93825,present,max_biomass
1720.55126953125,0.9062970584580977,0.76235,0.842,0.88675,0.99,0.965,0.938,present,max_biomass
1764.66796875,0.9062970584580977,0.76235,0.842,0.88675,0.99,0.965,0.938,present,max_biomass
1808.78466796875,0.9064242716034043,0.76235,0.842,0.88675,0.991,0.96525,0.93825,present,max_biomass
1852.9013671875,0.9064383891408336,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
1897.01806640625,0.9064442442691184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
1941.134765625,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
1985.25146484375,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
2029.3681640625,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
2073.48486328125,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
2117.6015625,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
2161.71826171875,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
2205.8349609375,0.906444337454184,0.7625,0.84225,0.88675,0.991,0.96525,0.93825,present,max_biomass
0,0.039302608311229004,0,0,0,0.30825,0.11625,0.03875,absent,host_trees
1,0.054994353347801624,0.00175,0.00775,0.02125,0.257,0.11525,0.0575,absent,host_trees
0,0.665059296763372,0.44075,0.49525,0.55175,0.92625,0.864,0.7805,present,host_trees
1,0.9843375163073864,0.88525,0.96125,0.988,1,0.99975,0.99925,present,host_trees
0,0.041387348283900005,0,0,0,0.25,0.131,0.05625,absent,mean_cover
1.97280353200883,0.0423059038662487,0,0,2.5e-4,0.25675,0.1335,0.0575,absent,mean_cover
3.94560706401766,0.04388198295956917,0,0,5e-4,0.26825,0.13675,0.05875,absent,mean_cover
5.91841059602649,0.046348364279398764,0,5e-4,0.0015,0.2865,0.14225,0.05925,absent,mean_cover
7.89121412803532,0.04863166144200627,2.5e-4,0.00125,0.00325,0.29625,0.145,0.05975,absent,mean_cover
9.86401766004415,0.04980909894702998,2.5e-4,0.0015,0.004,0.3015,0.146,0.06075,absent,mean_cover
11.836821192053,0.05795297805642634,0.00275,0.008,0.01575,0.3,0.14425,0.066,absent,mean_cover
13.8096247240618,0.062335182059319996,0.003,0.00975,0.02025,0.2975,0.1465,0.07175,absent,mean_cover
15.7824282560706,0.06691739008118319,0.00325,0.011,0.02375,0.286,0.14525,0.0805,absent,mean_cover
17.7552317880795,0.0680923760147898,0.003,0.011,0.02425,0.28575,0.147,0.08275,absent,mean_cover
19.7280353200883,0.06900291375291374,0.003,0.01125,0.02475,0.2855,0.1485,0.084,absent,mean_cover
21.7008388520971,0.071044228759746,0.00375,0.01175,0.026,0.29125,0.15375,0.0855,absent,mean_cover
23.673642384106,0.07330805401495057,0.0045,0.01275,0.02775,0.292,0.15575,0.08875,absent,mean_cover
25.6464459161148,0.07438973957077405,0.005,0.01325,0.02875,0.29475,0.15825,0.09,absent,mean_cover
27.6192494481236,0.07431569005706937,0.00425,0.0125,0.028,0.29775,0.159,0.09025,absent,mean_cover
29.5920529801324,0.07617100715376578,0.00475,0.013,0.029,0.30375,0.16275,0.092,absent,mean_cover
31.5648565121413,0.07710933606623262,0.00475,0.013,0.0295,0.3075,0.16525,0.09325,absent,mean_cover
33.5376600441501,0.0782727071778796,0.005,0.0135,0.03075,0.3085,0.166,0.0945,absent,mean_cover
35.5104635761589,0.07955094043887148,0.00575,0.014,0.03175,0.3115,0.1685,0.09575,absent,mean_cover
37.4832671081678,0.07963005385419178,0.00525,0.013,0.0315,0.31375,0.17,0.096,absent,mean_cover
39.4560706401766,0.08051597540390644,0.00525,0.01325,0.0325,0.3155,0.17075,0.0965,absent,mean_cover
41.4288741721854,0.08518778635157945,0.005,0.01575,0.03825,0.319,0.175,0.10075,absent,mean_cover
43.4016777041942,0.08563791093963509,0.0045,0.01575,0.03825,0.32175,0.1765,0.10175,absent,mean_cover
45.3744812362031,0.08603884334056747,0.00425,0.01575,0.0385,0.323,0.177,0.10225,absent,mean_cover
47.3472847682119,0.08651065026927096,0.004,0.0155,0.0385,0.326,0.177,0.103,absent,mean_cover
49.3200883002207,0.0873543726388554,0.004,0.0155,0.0395,0.3265,0.17825,0.104,absent,mean_cover
51.2928918322296,0.0875627963990033,0.004,0.0155,0.03975,0.32625,0.1785,0.104,absent,mean_cover
53.2656953642384,0.08765288160115746,0.004,0.0155,0.03975,0.32575,0.17875,0.1045,absent,mean_cover
55.2384988962472,0.0878534281810144,0.004,0.0155,0.04,0.32575,0.17975,0.10475,absent,mean_cover
57.2113024282561,0.08870685636202878,0.004,0.01525,0.04075,0.325,0.18075,0.106,absent,mean_cover
59.1841059602649,0.09054416847520295,0.0045,0.016,0.0425,0.32425,0.183,0.108,absent,mean_cover
61.1569094922737,0.08984896712482919,0.00375,0.0145,0.04225,0.324,0.1815,0.1075,absent,mean_cover
63.1297130242825,0.08991339120649465,0.0035,0.014,0.04275,0.32425,0.181,0.1075,absent,mean_cover
65.1025165562914,0.09061544489992765,0.0035,0.01325,0.04375,0.32325,0.179,0.108,absent,mean_cover
67.0753200883002,0.0900384012539185,0.003,0.01225,0.0435,0.3235,0.177,0.1075,absent,mean_cover
69.048123620309,0.08951657824933686,0.0025,0.01125,0.04325,0.322,0.17625,0.10725,absent,mean_cover
71.0209271523179,0.0891617635238325,0.0025,0.011,0.04275,0.321,0.1755,0.10675,absent,mean_cover
72.9937306843267,0.08913192267502612,0.00275,0.011,0.04275,0.32025,0.1755,0.10675,absent,mean_cover
74.9665342163355,0.08879426894944135,0.00225,0.01025,0.0425,0.32,0.1755,0.1065,absent,mean_cover
76.9393377483444,0.08878142834177316,0.00225,0.0105,0.0425,0.31825,0.175,0.1065,absent,mean_cover
78.9121412803532,0.08850725424001286,0.00225,0.01025,0.04225,0.31375,0.1745,0.106,absent,mean_cover
80.884944812362,0.08849238405272887,0.0025,0.0105,0.04225,0.3155,0.1745,0.106,absent,mean_cover
82.8577483443708,0.08809094928060444,0.002,0.01,0.04225,0.31425,0.17325,0.1055,absent,mean_cover
84.8305518763797,0.08757521501487019,0.00175,0.0095,0.0415,0.31125,0.17225,0.105,absent,mean_cover
86.8033554083885,0.08755994293063257,0.00175,0.00925,0.04125,0.3125,0.173,0.105,absent,mean_cover
88.7761589403973,0.08756142994936099,0.00175,0.0095,0.0415,0.31175,0.1725,0.10525,absent,mean_cover
90.7489624724062,0.08752582187927016,0.002,0.0095,0.0415,0.3095,0.1725,0.10525,absent,mean_cover
92.721766004415,0.08751434772124428,0.00225,0.00975,0.0415,0.3095,0.1725,0.10525,absent,mean_cover
94.6945695364238,0.08745356080700908,0.002,0.00975,0.0415,0.3085,0.17225,0.10525,absent,mean_cover
96.6673730684327,0.08723629531388152,0.00225,0.00975,0.0415,0.306,0.172,0.10525,absent,mean_cover
98.6401766004415,0.08723173378345792,0.00225,0.00975,0.0415,0.306,0.172,0.10525,absent,mean_cover
0,0.43849310430515004,0.16535,0.27325,0.34075,0.7705,0.6745999999999999,0.5205,present,mean_cover
1.97280353200883,0.4477580605081692,0.1665,0.2765,0.3475,0.79425,0.6930999999999998,0.528,present,mean_cover
3.94560706401766,0.511667779710505,0.19285000000000002,0.313,0.41675,0.896,0.753,0.589,present,mean_cover
5.91841059602649,0.6035031527613841,0.2061,0.34,0.521,0.937,0.82575,0.6935,present,mean_cover
7.89121412803532,0.6663077747406349,0.2165,0.35475,0.58625,0.96775,0.87075,0.7735,present,mean_cover
9.86401766004415,0.6871052835932161,0.22275,0.36075,0.60675,0.97875,0.88375,0.802,present,mean_cover
11.836821192053,0.7360829036466423,0.25285,0.4005,0.6775,0.988,0.91635,0.85775,present,mean_cover
13.8096247240618,0.7524261663664037,0.26135,0.4126500000000001,0.69975,0.9895,0.92325,0.8765,present,mean_cover
15.7824282560706,0.8203306827359135,0.33635000000000004,0.50365,0.785,0.997,0.9693499999999999,0.93475,present,mean_cover
17.7552317880795,0.824831195253774,0.34325,0.505,0.79575,0.99725,0.97225,0.93825,present,mean_cover
19.7280353200883,0.8319705224576007,0.3805,0.5165,0.80575,0.997,0.9735,0.941,present,mean_cover
21.7008388520971,0.8638393800086973,0.5181,0.58575,0.83325,0.99775,0.98075,0.958,present,mean_cover
23.673642384106,0.8790686929241474,0.5376,0.5999000000000001,0.8525,0.9985,0.9895,0.97275,present,mean_cover
25.6464459161148,0.8902265018326396,0.55725,0.62075,0.8695,0.99875,0.99225,0.97975,present,mean_cover
27.6192494481236,0.9068367552960179,0.59335,0.66025,0.8875,0.9995,0.9975,0.99125,present,mean_cover
29.5920529801324,0.9238663881468596,0.67125,0.7325,0.90225,0.99975,0.998,0.993,present,mean_cover
31.5648565121413,0.9278137541156737,0.6875,0.74425,0.908,0.99975,0.99825,0.99375,present,mean_cover
33.5376600441501,0.9312911101447475,0.69935,0.75525,0.9125,0.99975,0.9985,0.99425,present,mean_cover
35.5104635761589,0.9373185376157048,0.72585,0.77525,0.92075,0.99975,0.99875,0.99525,present,mean_cover
37.4832671081678,0.9409702273715599,0.74285,0.786,0.926,0.99975,0.99875,0.9955,present,mean_cover
39.4560706401766,0.94546030316208,0.762,0.80625,0.9305,0.99975,0.999,0.996,present,mean_cover
41.4288741721854,0.9543970460334223,0.79125,0.843,0.9425,0.99975,0.999,0.9965,present,mean_cover
43.4016777041942,0.9582445176119775,0.8006,0.8584,0.94825,0.99975,0.999,0.997,present,mean_cover
45.3744812362031,0.9593850251599677,0.80375,0.86375,0.94925,0.99975,0.999,0.997,present,mean_cover
47.3472847682119,0.9619263993290675,0.80725,0.8775,0.95225,1,0.99925,0.9975,present,mean_cover
49.3200883002207,0.9635358296577001,0.8115,0.8855,0.95375,1,0.99925,0.9975,present,mean_cover
51.2928918322296,0.9640067714480959,0.81275,0.88975,0.95375,1,0.99925,0.99725,present,mean_cover
53.2656953642384,0.9642424520096913,0.81335,0.89475,0.9535,0.99975,0.99925,0.997,present,mean_cover
55.2384988962472,0.9645232030813196,0.814,0.899,0.95425,1,0.99925,0.99675,present,mean_cover
57.2113024282561,0.9674695129527242,0.816,0.918,0.95825,0.9995,0.99875,0.99625,present,mean_cover
59.1841059602649,0.9679632695533329,0.8106,0.92175,0.96175,0.99975,0.999,0.9965,present,mean_cover
61.1569094922737,0.9659808194073429,0.803,0.90875,0.96,1,0.999,0.9965,present,mean_cover
63.1297130242825,0.964797912654532,0.7961,0.90275,0.9595,1,0.99925,0.99675,present,mean_cover
65.1025165562914,0.9630912903025408,0.78635,0.8969,0.9575,1,0.99925,0.99675,present,mean_cover
67.0753200883002,0.95955275827794,0.76485,0.8815,0.95475,1,0.999,0.9965,present,mean_cover
69.048123620309,0.9545708517114991,0.7325,0.86675,0.9485,0.99975,0.99875,0.99575,present,mean_cover
71.0209271523179,0.9531484438094054,0.72985,0.8629,0.946,0.99975,0.9985,0.99525,present,mean_cover
72.9937306843267,0.9517666801267317,0.7251,0.8584,0.9445,0.99975,0.9985,0.995,present,mean_cover
74.9665342163355,0.9472517705162452,0.7141,0.85175,0.93925,0.999,0.99725,0.992,present,mean_cover
76.9393377483444,0.9453198422066224,0.71125,0.8475,0.93625,0.9995,0.9975,0.991,present,mean_cover
78.9121412803532,0.9400260296949742,0.7075,0.83925,0.927,0.99925,0.9965,0.98825,present,mean_cover
80.884944812362,0.9376433030999565,0.7005,0.83275,0.923,0.9995,0.99675,0.988,present,mean_cover
82.8577483443708,0.9323688109585637,0.6891,0.82175,0.915,0.9995,0.996,0.9855,present,mean_cover
84.8305518763797,0.9223327949307324,0.67125,0.8025,0.89575,0.99925,0.99425,0.98125,present,mean_cover
86.8033554083885,0.9039423650369633,0.6602,0.774,0.86575,0.99825,0.99075,0.96925,present,mean_cover
88.7761589403973,0.8874145958874324,0.654,0.7569000000000001,0.84125,0.996,0.9840999999999999,0.95625,present,mean_cover
90.7489624724062,0.8803722898676772,0.65275,0.7505,0.8335,0.99425,0.979,0.94975,present,mean_cover
92.721766004415,0.8735034633782693,0.65175,0.74525,0.8275,0.991,0.9725,0.942,present,mean_cover
94.6945695364238,0.8690973628626452,0.65,0.742,0.82275,0.9865,0.9675,0.9375,present,mean_cover
96.6673730684327,0.8558071224451762,0.64975,0.73725,0.81375,0.982,0.9425,0.91425,present,mean_cover
98.6401766004415,0.8556395601664907,0.64975,0.73725,0.8135,0.981,0.94225,0.914,present,mean_cover
0,0.04462263885539748,0,0,0,0.25325,0.13775,0.05875,absent,mean_biomass
10.2127602415106,0.03883705088015433,0,2.5e-4,0.00125,0.23725,0.119,0.04625,absent,mean_biomass
20.4255204830212,0.038716180371352785,0.00125,0.00275,0.006,0.23425,0.1095,0.0415,absent,mean_biomass
30.6382807245317,0.044693573667711595,0.00375,0.0075,0.01375,0.23175,0.10675,0.045,absent,mean_biomass
40.8510409660423,0.05140302226509123,0.004,0.012,0.02125,0.234,0.116,0.05225,absent,mean_biomass
51.0638012075529,0.0584244835624146,0.004,0.012,0.02925,0.237,0.128,0.05975,absent,mean_biomass
61.2765614490635,0.061754079254079254,0.00375,0.01075,0.0335,0.24325,0.13075,0.0645,absent,mean_biomass
71.4893216905741,0.07085686439996786,0.00275,0.01025,0.04075,0.25575,0.135,0.078,absent,mean_biomass
81.7020819320846,0.07839253275460172,0.00275,0.01025,0.047,0.25975,0.1425,0.0895,absent,mean_biomass
91.9148421735952,0.09019242826139379,0.0025,0.011,0.056,0.2745,0.15825,0.1075,absent,mean_biomass
102.127602415106,0.09388869463869463,0.00225,0.01125,0.058,0.27775,0.164,0.113,absent,mean_biomass
112.340362656616,0.09421413069688932,0.0025,0.01225,0.05925,0.27975,0.16425,0.11275,absent,mean_biomass
122.553122898127,0.09596646169922032,0.003,0.0145,0.0615,0.2865,0.16825,0.11475,absent,mean_biomass
132.765883139638,0.09868639980708946,0.0035,0.018,0.0645,0.293,0.17425,0.1175,absent,mean_biomass
142.978643381148,0.10126247890040993,0.00375,0.02375,0.0675,0.30025,0.1775,0.12,absent,mean_biomass
153.191403622659,0.10216986174744797,0.004,0.026,0.06875,0.30175,0.17925,0.12075,absent,mean_biomass
163.404163864169,0.10339317578972751,0.00475,0.02975,0.07,0.303,0.181,0.12175,absent,mean_biomass
173.61692410568,0.10385827103930553,0.00475,0.031,0.07075,0.3025,0.18125,0.1225,absent,mean_biomass
183.82968434719,0.1043382364761675,0.005,0.03275,0.07125,0.302,0.18175,0.12275,absent,mean_biomass
194.042444588701,0.10522365565469015,0.00525,0.035,0.07225,0.3025,0.183,0.12375,absent,mean_biomass
204.255204830212,0.10562922996543687,0.00525,0.0365,0.07275,0.3025,0.18325,0.12425,absent,mean_biomass
214.467965071722,0.10618983602604291,0.0055,0.03775,0.0735,0.30275,0.18425,0.125,absent,mean_biomass
224.680725313233,0.10644411622859899,0.00575,0.039,0.07375,0.30175,0.184,0.12525,absent,mean_biomass
234.893485554743,0.10662342255445703,0.00575,0.03925,0.07375,0.30325,0.18375,0.12525,absent,mean_biomass
245.106245796254,0.10673617474479542,0.00575,0.0405,0.07425,0.302,0.184,0.12525,absent,mean_biomass
255.319006037764,0.10630694879832811,0.0055,0.0405,0.074,0.29775,0.183,0.125,absent,mean_biomass
265.531766279275,0.10583512177477694,0.00525,0.04,0.0735,0.29575,0.1825,0.12475,absent,mean_biomass
275.744526520786,0.10551999437344264,0.00525,0.03975,0.0735,0.2935,0.182,0.1245,absent,mean_biomass
285.957286762296,0.10548563218390804,0.005,0.04,0.0735,0.293,0.182,0.1245,absent,mean_biomass
296.170047003807,0.10540304235993891,0.005,0.04,0.0735,0.29225,0.18175,0.12475,absent,mean_biomass
306.382807245317,0.10542607105538139,0.005,0.04,0.0735,0.29225,0.18175,0.12475,absent,mean_biomass
316.595567486828,0.10540364520536934,0.005,0.03975,0.0735,0.29225,0.18175,0.12475,absent,mean_biomass
326.808327728339,0.10542727674624226,0.005,0.04,0.0735,0.2925,0.18175,0.12475,absent,mean_biomass
337.021087969849,0.10546955630576321,0.005,0.04,0.0735,0.29275,0.18175,0.12475,absent,mean_biomass
347.23384821136,0.10551661843903223,0.005,0.04,0.0735,0.2925,0.18175,0.125,absent,mean_biomass
357.44660845287,0.1055175026123302,0.005,0.04,0.0735,0.2925,0.18175,0.125,absent,mean_biomass
367.659368694381,0.10553737641668677,0.005,0.04025,0.07375,0.2925,0.182,0.125,absent,mean_biomass
377.872128935891,0.10553578892371995,0.005,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
388.084889177402,0.10553976770356081,0.005,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
398.297649418913,0.10554780564263322,0.005,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
408.510409660423,0.10556273611446025,0.005,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
418.723169901934,0.10557179889076442,0.00525,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
428.935930143444,0.10558403665300216,0.00525,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
439.148690384955,0.10558753315649867,0.00525,0.04025,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
449.361450626466,0.10560401093159714,0.00525,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
459.574210867976,0.10560811028052407,0.00525,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
469.786971109487,0.10560033357447152,0.00525,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
479.999731350997,0.10559856522787557,0.00525,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
490.212491592508,0.10560471425126598,0.00525,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
500.425251834018,0.10561612812474883,0.0055,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
510.638012075529,0.10561612812474883,0.0055,0.0405,0.07375,0.2925,0.18175,0.125,absent,mean_biomass
