value,yhat,lb1,lb2,lb3,ub1,ub2,ub3,param,lag
4.90756663942847,0.4185395545381,0,5e-4,0.011,0.9495,0.843,0.7505,min_t2m,0
5.49621259336423,0.416692802554349,0,5e-4,0.01125,0.9365,0.839,0.74925,min_t2m,0
6.08485854729999,0.416739689656953,0,5e-4,0.01125,0.936,0.83875,0.74925,min_t2m,0
6.67350450123575,0.416728884451865,0,5e-4,0.012,0.93275,0.838,0.749,min_t2m,0
7.2621504551715,0.416706172435754,0,5e-4,0.012,0.93225,0.83775,0.749,min_t2m,0
7.85079640910726,0.416891762913748,0,5e-4,0.01225,0.932,0.838,0.74925,min_t2m,0
8.43944236304302,0.416692062412861,0,5e-4,0.01225,0.93,0.8375,0.749,min_t2m,0
9.02808831697878,0.416650864072155,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
9.61673427091455,0.416669001841747,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
10.2053802248503,0.416668210062482,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
10.7940261787861,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
11.3826721327218,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
11.9713180866576,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
12.5599640405933,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
13.1486099945291,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
13.7372559484649,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
14.3259019024006,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
14.9145478563364,0.416665968122278,0,5e-4,0.01225,0.92925,0.8375,0.74875,min_t2m,0
28.6,0.410329642666575,0,0,0.011,0.881,0.8035,0.73575,julian,0
33.1613333333333,0.410329642666575,0,0,0.011,0.881,0.8035,0.73575,julian,0
37.7226666666667,0.410329642666575,0,0,0.011,0.881,0.8035,0.73575,julian,0
42.284,0.410329642666575,0,0,0.011,0.881,0.8035,0.73575,julian,0
46.8453333333333,0.410329642666575,0,0,0.011,0.881,0.8035,0.73575,julian,0
51.4066666666667,0.410343963543729,0,0,0.011,0.881,0.80375,0.73575,julian,0
55.968,0.410354489044185,0,0,0.011,0.8815,0.80375,0.73575,julian,0
60.5293333333333,0.410406793810352,0,0,0.011,0.8815,0.80375,0.736,julian,0
65.0906666666667,0.410350091226741,0,0,0.011,0.8815,0.80375,0.736,julian,0
69.652,0.410312430073842,0,0,0.011,0.88175,0.8035,0.73575,julian,0
74.2133333333333,0.409986595693409,0,0,0.01025,0.8815,0.8035,0.73575,julian,0
78.7746666666667,0.410318673941856,0,0,0.01,0.8815,0.80425,0.737,julian,0
83.336,0.410532798595452,0,0,0.01025,0.88215,0.805,0.73725,julian,0
87.8973333333333,0.411022836807408,0,0,0.01025,0.886,0.8055,0.738,julian,0
92.4586666666667,0.411488626779352,0,0,0.01025,0.8894,0.8065,0.73875,julian,0
97.02,0.412356429764015,0,0,0.01,0.901,0.81025,0.74,julian,0
101.581333333333,0.416187427922268,0,0,0.01025,0.92815,0.82825,0.7465,julian,0
106.142666666667,0.42109654112949,0,2.5e-4,0.01025,0.935,0.83875,0.7545,julian,0
110.704,0.425422698246037,0,2.5e-4,0.01025,0.958,0.84675,0.76125,julian,0
115.265333333333,0.426132773637193,0,2.5e-4,0.01,0.9619,0.8495,0.76275,julian,0
119.826666666667,0.429918945900821,0,2.5e-4,0.0095,0.97525,0.85975,0.77075,julian,0
124.388,0.430018051706629,0,2.5e-4,0.00975,0.97515,0.86075,0.77225,julian,0
128.949333333333,0.46104810489354,0,2.5e-4,0.01025,0.98515,0.89325,0.84525,julian,0
133.510666666667,0.494779119403756,0,5e-4,0.01,0.9965,0.97675,0.93025,julian,0
138.072,0.502993941167358,0,5e-4,0.01,0.99925,0.9905,0.95525,julian,0
142.633333333333,0.510855650894194,0,5e-4,0.011,0.9995,0.99625,0.9745,julian,0
147.194666666667,0.515350078317297,0,7.5e-4,0.011,0.99975,0.99775,0.98325,julian,0
151.756,0.517501256519269,0,7.5e-4,0.0115,0.9995,0.998,0.98675,julian,0
156.317333333333,0.519756502056905,0,0.00125,0.013,0.9995,0.99775,0.98925,julian,0
160.878666666667,0.519641767216896,0,0.0015,0.013,0.99925,0.99625,0.98675,julian,0
165.44,0.519076772466737,2.5e-4,0.002,0.01375,0.9985,0.99425,0.97975,julian,0
170.001333333333,0.51398796839768,5e-4,0.00225,0.01475,0.99825,0.99175,0.97225,julian,0
174.562666666667,0.503704786822039,0.001,0.00325,0.01825,0.996,0.98275,0.95375,julian,0
179.124,0.489131874279223,0.00125,0.00375,0.019,0.9885,0.96625,0.9225,julian,0
183.685333333333,0.435117273697437,0.0015,0.00375,0.0185,0.96375,0.86475,0.798,julian,0
188.246666666667,0.409287424479749,0.0015,0.00375,0.0175,0.93925,0.80275,0.744,julian,0
192.808,0.394233979379314,0.00125,0.00375,0.0175,0.9025,0.77025,0.70775,julian,0
197.369333333333,0.389430375062396,0.00125,0.00375,0.01775,0.8825,0.761,0.69825,julian,0
201.930666666667,0.388034494035837,0.0015,0.00375,0.01875,0.8715,0.7585,0.6955,julian,0
206.492,0.388292364493864,0.0015,0.00375,0.0195,0.87065,0.758,0.69575,julian,0
211.053333333333,0.388688611288018,0.0015,0.004,0.02125,0.86975,0.758,0.6955,julian,0
215.614666666667,0.388965734031017,0.0015,0.004,0.02175,0.86915,0.75775,0.6955,julian,0
220.176,0.388877007418628,0.0015,0.004,0.022,0.86775,0.7575,0.6955,julian,0
224.737333333333,0.388860384357196,0.0015,0.004,0.02225,0.86725,0.7575,0.69525,julian,0
229.298666666667,0.388857733617915,0.0015,0.004,0.02225,0.86725,0.7575,0.69525,julian,0
233.86,0.388856322185311,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
238.421333333333,0.388856313579014,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
242.982666666667,0.388856313579014,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
247.544,0.388856313579014,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
252.105333333333,0.388856313579014,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
256.666666666667,0.388856313579014,0.0015,0.004,0.022,0.86725,0.7575,0.69525,julian,0
-38.9936986,0.327262741621771,0,0.00175,0.01575,0.76825,0.66875,0.5835,coldest,0
-38.03345036,0.327262741621771,0,0.00175,0.01575,0.76825,0.66875,0.5835,coldest,0
-37.07320212,0.327262741621771,0,0.00175,0.01575,0.76825,0.66875,0.5835,coldest,0
-36.11295388,0.327321970153364,0,0.00175,0.01575,0.76875,0.669,0.5835,coldest,0
-35.15270564,0.327488415925091,0,0.0015,0.015,0.771,0.6695,0.584,coldest,0
-34.1924574,0.327790298982736,0,0.0015,0.01475,0.774,0.67,0.58475,coldest,0
-33.23220916,0.327309955763637,0,0.0015,0.014,0.77375,0.6695,0.584,coldest,0
-32.27196092,0.328862596175362,0,0.0015,0.014,0.7834,0.673,0.5865,coldest,0
-31.31171268,0.334827323269704,0,0.0015,0.014,0.8095,0.68525,0.595,coldest,0
-30.35146444,0.342509002185999,0,0.0015,0.01375,0.84875,0.7005,0.607,coldest,0
-29.3912162,0.355313673683667,0,0.0015,0.01375,0.87425,0.7265,0.6355,coldest,0
-28.43096796,0.434419789317865,0,0.0015,0.013,0.97375,0.88725,0.80675,coldest,0
-27.47071972,0.458878246725304,0,0.0015,0.01225,0.9869,0.94025,0.86175,coldest,0
-26.51047148,0.473040484018108,0,0.00125,0.0115,0.98875,0.9605,0.89475,coldest,0
-25.55022324,0.488824861868943,0,0.00125,0.0125,0.99225,0.976,0.9315,coldest,0
-24.589975,0.503333980239944,0,0.00125,0.01275,0.99775,0.99025,0.9635,coldest,0
-23.62972676,0.508265151384753,0,5e-4,0.00975,0.99825,0.99325,0.96925,coldest,0
-22.66947852,0.512806018383049,0,5e-4,0.00825,0.99875,0.99525,0.97725,coldest,0
-21.70923028,0.516301241888566,0,2.5e-4,0.00775,0.99925,0.99725,0.9845,coldest,0
-20.74898204,0.518777316384667,0,2.5e-4,0.008,0.9995,0.99775,0.98675,coldest,0
-19.7887338,0.524875712171024,0,2.5e-4,0.008,0.99975,0.998,0.98725,coldest,0
-18.82848556,0.524991466857153,0,2.5e-4,0.00825,0.99975,0.998,0.9865,coldest,0
-17.86823732,0.523914057524485,0,2.5e-4,0.00825,0.99975,0.99775,0.98375,coldest,0
-16.90798908,0.523261102122313,0,0,0.008,0.99925,0.99625,0.98175,coldest,0
-15.94774084,0.521341910942045,0,0,0.0075,0.99875,0.9945,0.97825,coldest,0
-14.9874926,0.516154044098663,0,0,0.00725,0.9975,0.98825,0.96675,coldest,0
-14.02724436,0.512980760624473,0,0,0.00725,0.9965,0.9845,0.95875,coldest,0
-13.06699612,0.506829659879168,0,0,0.0075,0.9975,0.97425,0.942,coldest,0
-12.10674788,0.5006063480042,0,0,0.0075,0.99775,0.96275,0.9275,coldest,0
-11.14649964,0.495070847031688,0,0,0.00775,0.99825,0.9495,0.91375,coldest,0
-10.1862514,0.488147029967124,0,0,0.00775,0.9975,0.9345,0.89575,coldest,0
-9.22600316,0.482827112415443,0,0,0.00775,0.992,0.9245,0.883,coldest,0
-8.26575492,0.478320515689278,0,0,0.00775,0.98325,0.9155,0.87375,coldest,0
-7.30550668,0.460885161884435,0,0,0.00875,0.9375,0.878,0.84,coldest,0
-6.34525844,0.444664862213195,0,7.5e-4,0.01,0.9065,0.84725,0.8075,coldest,0
-5.3850102,0.444752560373169,0,0.001,0.01075,0.90475,0.847,0.80675,coldest,0
-4.42476196,0.44424981066148,0,0.001,0.0115,0.9005,0.846,0.806,coldest,0
-3.46451372,0.443355521799749,0,0.00125,0.01175,0.8965,0.84525,0.8045,coldest,0
-2.50426548,0.443081191799921,0,0.00125,0.01275,0.8945,0.84425,0.804,coldest,0
-1.54401724,0.442405390984044,0,0.00125,0.01275,0.8925,0.843,0.80325,coldest,0
-0.583769000000004,0.442387563041121,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
0.376479240000002,0.442386323734444,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
1.33672748,0.44238609566759,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
2.29697572,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
3.25722396,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
4.2174722,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
5.17772044,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
6.13796868,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
7.09821692,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
8.05846516,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
9.0187134,0.442386044029812,0,0.00125,0.01275,0.89225,0.843,0.80325,coldest,0
0,0.461980067817615,0,0,0.00325,1,0.98075,0.88725,Pseudotsuga_pres,0
1,0.515877700225485,0.0035,0.01125,0.02975,1,0.99925,0.9945,Pseudotsuga_pres,0
0,0.457279528202833,0,0,0.002,0.88825,0.88325,0.8695,near_needle,0
1,0.535047179716681,0.001,0.0075,0.04225,1,0.99975,0.99725,near_needle,0
0,0.412098421605246,0,0,0.00825,0.983,0.8795,0.7395,Temperate or sub-polar shrubland,0
0.02,0.443997177134792,0,0,0.00625,0.99725,0.9275,0.84925,Temperate or sub-polar shrubland,0
0.04,0.454769243678675,0,0,0.0055,0.99625,0.94925,0.87625,Temperate or sub-polar shrubland,0
0.06,0.460645072034701,0,0,0.00525,0.99075,0.95425,0.8855,Temperate or sub-polar shrubland,0
0.08,0.474955539872971,0,0,0.005,0.98825,0.95825,0.90575,Temperate or sub-polar shrubland,0
0.1,0.479792648501644,0,0,0.005,0.98525,0.96025,0.91975,Temperate or sub-polar shrubland,0
0.12,0.486945866395855,0,0,0.005,0.9885,0.9675,0.9345,Temperate or sub-polar shrubland,0
0.14,0.49234362789817,0,0,0.00525,0.992,0.977,0.94625,Temperate or sub-polar shrubland,0
0.16,0.493936519958001,0,0,0.00525,0.99125,0.977,0.94775,Temperate or sub-polar shrubland,0
0.18,0.499427160610703,0,0,0.00625,0.99025,0.97875,0.9545,Temperate or sub-polar shrubland,0
0.2,0.505056947863057,0,0,0.006,0.9975,0.99125,0.96875,Temperate or sub-polar shrubland,0
0.22,0.505504750675594,0,0,0.00625,0.99775,0.99175,0.9695,Temperate or sub-polar shrubland,0
0.24,0.504232860560786,0,0,0.0065,0.99775,0.99275,0.96925,Temperate or sub-polar shrubland,0
0.26,0.508187036335783,0,0,0.0075,0.99875,0.99475,0.97475,Temperate or sub-polar shrubland,0
0.28,0.509179695164983,0,0,0.0075,0.999,0.99525,0.976,Temperate or sub-polar shrubland,0
0.3,0.508727206224074,0,0,0.0075,0.99925,0.996,0.9775,Temperate or sub-polar shrubland,0
0.32,0.50812110349932,0,0,0.00725,0.9995,0.99625,0.9775,Temperate or sub-polar shrubland,0
0.34,0.508914122071708,0,0,0.008,0.9995,0.9965,0.97825,Temperate or sub-polar shrubland,0
0.36,0.509282729745081,0,0,0.00825,0.9995,0.99675,0.97875,Temperate or sub-polar shrubland,0
0.38,0.508811905089764,0,0,0.0085,0.9995,0.997,0.97875,Temperate or sub-polar shrubland,0
0.4,0.504525065838167,0,0,0.00825,0.9995,0.99625,0.977,Temperate or sub-polar shrubland,0
0.42,0.505087048384598,0,0,0.0085,0.9995,0.99625,0.97775,Temperate or sub-polar shrubland,0
0.44,0.504347328605608,0,0,0.0085,0.9995,0.996,0.977,Temperate or sub-polar shrubland,0
0.46,0.504379782949206,0,0,0.009,0.9995,0.99575,0.977,Temperate or sub-polar shrubland,0
0.48,0.503820485567241,0,0,0.00875,0.9995,0.99575,0.97675,Temperate or sub-polar shrubland,0
0.5,0.502920753223058,0,0,0.009,0.99925,0.9955,0.97575,Temperate or sub-polar shrubland,0
0.52,0.501994621064771,0,0,0.009,0.99925,0.995,0.975,Temperate or sub-polar shrubland,0
0.54,0.501213965437114,0,0,0.00925,0.99875,0.99425,0.9735,Temperate or sub-polar shrubland,0
0.56,0.500092186343529,0,0,0.0095,0.99875,0.99375,0.97175,Temperate or sub-polar shrubland,0
0.58,0.498584948448285,0,0,0.00925,0.998,0.993,0.9695,Temperate or sub-polar shrubland,0
0.6,0.497596515310601,0,0,0.0095,0.998,0.99175,0.968,Temperate or sub-polar shrubland,0
0.62,0.497117389882438,0,0,0.00925,0.99825,0.9915,0.96675,Temperate or sub-polar shrubland,0
0.64,0.497118926106339,0,0,0.00925,0.998,0.99125,0.96625,Temperate or sub-polar shrubland,0
0.66,0.497048913885399,0,0,0.00925,0.99825,0.991,0.9655,Temperate or sub-polar shrubland,0
0.68,0.496712325937656,0,0,0.0095,0.998,0.9905,0.96425,Temperate or sub-polar shrubland,0
0.7,0.496055596674527,0,0,0.0095,0.99725,0.989,0.96275,Temperate or sub-polar shrubland,0
0.72,0.495272079453328,0,0,0.0095,0.99675,0.98675,0.9595,Temperate or sub-polar shrubland,0
0.74,0.494060674389383,0,0,0.0095,0.99625,0.98375,0.95275,Temperate or sub-polar shrubland,0
0.76,0.492374838631943,0,0,0.00975,0.996,0.982,0.9485,Temperate or sub-polar shrubland,0
0.78,0.49027526378298403,0,0,0.00975,0.9945,0.97975,0.9455,Temperate or sub-polar shrubland,0
0.8,0.489948233127356,0,0,0.0105,0.99425,0.979,0.9445,Temperate or sub-polar shrubland,0
0.82,0.489718875329191,0,0,0.01075,0.99325,0.97725,0.942,Temperate or sub-polar shrubland,0
0.84,0.488771550166102,0,0,0.012,0.9915,0.97425,0.93825,Temperate or sub-polar shrubland,0
0.86,0.488137515706491,0,0,0.01325,0.9905,0.97275,0.93625,Temperate or sub-polar shrubland,0
0.88,0.48694606864382,0,0,0.01425,0.9875,0.967,0.9325,Temperate or sub-polar shrubland,0
0.9,0.485920314301943,0,0,0.0155,0.98475,0.9625,0.929,Temperate or sub-polar shrubland,0
0.92,0.479650885587896,0,0,0.01675,0.9745,0.94375,0.90775,Temperate or sub-polar shrubland,0
0.94,0.476319779850939,0,0,0.018,0.9705,0.93525,0.89575,Temperate or sub-polar shrubland,0
0.96,0.472358972924592,0,0,0.02075,0.96265,0.922,0.883,Temperate or sub-polar shrubland,0
0.98,0.472086243695888,0,0,0.025,0.96075,0.91975,0.88175,Temperate or sub-polar shrubland,0
1,0.46734197118612,0,0,0.0305,0.9485,0.90475,0.867,Temperate or sub-polar shrubland,0
38.9897148271889,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
40.1449223053548,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
41.3001297835207,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
42.4553372616866,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
43.6105447398525,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
44.7657522180184,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
45.9209596961843,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
47.0761671743502,0.471646504983046,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
48.2313746525161,0.47164843709658,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
49.386582130682,0.47164843709658,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
50.5417896088479,0.471650554245486,0,0.003,0.06625,0.9569,0.90275,0.84175,max_rh,0
51.6969970870138,0.471672564848443,0,0.003,0.06625,0.957,0.90275,0.84175,max_rh,0
52.8522045651797,0.471708935056888,0,0.003,0.06625,0.95725,0.90275,0.842,max_rh,0
54.0074120433456,0.471748937122399,0,0.003,0.0665,0.9575,0.90275,0.842,max_rh,0
55.1626195215115,0.470712265693581,0,0.00125,0.0585,0.959,0.903,0.842,max_rh,0
56.3178269996774,0.470214245141746,0,7.5e-4,0.0545,0.959,0.90325,0.84225,max_rh,0
57.4730344778433,0.468972683615333,0,5e-4,0.0455,0.9565,0.90325,0.84225,max_rh,0
58.6282419560092,0.467600728092673,0,5e-4,0.03475,0.9565,0.9025,0.842,max_rh,0
59.7834494341751,0.467456069160198,0,2.5e-4,0.0325,0.9575,0.90275,0.84225,max_rh,0
60.938656912341,0.467292235399418,0,2.5e-4,0.029,0.9585,0.903,0.84225,max_rh,0
62.0938643905069,0.467207618293544,0,0,0.02625,0.96,0.90435,0.843,max_rh,0
63.2490718686728,0.467176398953474,0,0,0.01975,0.96125,0.90575,0.84475,max_rh,0
64.4042793468387,0.46708022359158,0,0,0.01825,0.95925,0.907,0.846,max_rh,0
65.5594868250046,0.467423761123638,0,0,0.016,0.9605,0.909,0.84875,max_rh,0
66.7146943031705,0.467616774532248,0,0,0.01375,0.96175,0.9095,0.851,max_rh,0
67.8699017813364,0.468602716147133,0,0,0.0115,0.9645,0.9115,0.85475,max_rh,0
69.0251092595023,0.470404254952924,0,0,0.011,0.969,0.916,0.861,max_rh,0
70.1803167376682,0.470700281425891,0,0,0.0105,0.97425,0.919,0.86375,max_rh,0
71.3355242158341,0.470491948809749,0,0,0.00925,0.97625,0.92025,0.8665,max_rh,0
72.490731694,0.469948801142916,0,0,0.00775,0.9784,0.922,0.869,max_rh,0
73.6459391721659,0.473849333872661,0,0,0.0075,0.98315,0.9345,0.8805,max_rh,0
74.8011466503318,0.477212145205432,0,0,0.007,0.9855,0.94525,0.892,max_rh,0
75.9563541284977,0.4828890347178,0,0,0.00725,0.99125,0.95675,0.905,max_rh,0
77.1115616066636,0.49081882885519,0,0,0.00725,0.9955,0.96925,0.921,max_rh,0
78.2667690848295,0.499462523882472,0,0,0.00875,0.99725,0.98475,0.9445,max_rh,0
79.4219765629954,0.506005800643751,0,0,0.009,0.99925,0.993,0.96525,max_rh,0
80.5771840411613,0.510109484999225,0,0,0.01,0.999,0.99375,0.97375,max_rh,0
81.7323915193272,0.513238570838425,0,0,0.0105,0.99925,0.996,0.985,max_rh,0
82.8875989974931,0.512724861008314,0,0,0.01,0.9995,0.9971,0.98675,max_rh,0
84.042806475659,0.506192092534898,0,0,0.00775,0.99975,0.998,0.984,max_rh,0
85.1980139538249,0.502300376955781,0,2.5e-4,0.00775,0.99975,0.998,0.9845,max_rh,0
86.3532214319908,0.497520672323872,2.5e-4,5e-4,0.008,0.99925,0.99625,0.97575,max_rh,0
87.5084289101567,0.493384714357024,0,5e-4,0.00925,0.9985,0.99425,0.96825,max_rh,0
88.6636363883226,0.48792996196017,2.5e-4,0.00125,0.01125,0.99875,0.993,0.9615,max_rh,0
89.8188438664885,0.482134774601098,0,0.00125,0.012,0.99775,0.98825,0.94525,max_rh,0
90.9740513446544,0.478880118594764,5e-4,0.002,0.01325,0.9955,0.9795,0.935,max_rh,0
92.1292588228202,0.47286518236742,0.0015,0.0035,0.0155,0.99225,0.96225,0.9145,max_rh,0
93.2844663009862,0.472465363960273,0.00175,0.0035,0.018,0.99025,0.95975,0.91125,max_rh,0
94.4396737791521,0.472804516584333,0.00175,0.00375,0.01975,0.99025,0.95975,0.91125,max_rh,0
95.594881257318,0.472802562955058,0.00175,0.00375,0.01975,0.99025,0.95975,0.91125,max_rh,0
96.7500887354838,0.472802562955058,0.00175,0.00375,0.01975,0.99025,0.95975,0.91125,max_rh,0
0.019009833710926,0.469798896672806,0,0,0.013,0.9635,0.93575,0.869,max_tp,0
0.0342054768149299,0.469798896672806,0,0,0.013,0.9635,0.93575,0.869,max_tp,0
0.0494011199189337,0.469803307399694,0,0,0.013,0.9635,0.93575,0.869,max_tp,0
0.0645967630229376,0.47376259961788,0,0,0.0115,0.973,0.9445,0.87875,max_tp,0
0.0797924061269415,0.496851033616194,0,0,0.00925,0.9955,0.98,0.94475,max_tp,0
0.0949880492309454,0.503288194743274,0,0,0.00825,0.998,0.98825,0.96025,max_tp,0
0.110183692334949,0.509714202110264,0,2.5e-4,0.00775,0.99925,0.99525,0.97625,max_tp,0
0.125379335438953,0.512375015061019,0,2.5e-4,0.00775,0.9995,0.99625,0.97825,max_tp,0
0.140574978542957,0.510650515517152,0,2.5e-4,0.00825,0.9995,0.99575,0.972,max_tp,0
0.155770621646961,0.50985104222249,0,2.5e-4,0.00925,0.99925,0.995,0.96675,max_tp,0
0.170966264750965,0.507508670843589,0,2.5e-4,0.00975,0.99875,0.993,0.95725,max_tp,0
0.186161907854969,0.501299963853555,0,2.5e-4,0.0105,0.99225,0.9815,0.9405,max_tp,0
0.201357550958973,0.496691485791005,0,7.5e-4,0.01125,0.9935,0.97625,0.92775,max_tp,0
0.216553194062976,0.487711482520612,0,7.5e-4,0.01175,0.98775,0.95475,0.90725,max_tp,0
0.23174883716698,0.481971986505327,2.5e-4,7.5e-4,0.01175,0.9834,0.94475,0.896,max_tp,0
0.246944480270984,0.478655003700707,2.5e-4,0.001,0.01225,0.97925,0.9375,0.88825,max_tp,0
0.262140123374988,0.475776038349657,2.5e-4,0.001,0.012,0.9755,0.9325,0.881,max_tp,0
0.277335766478992,0.47358803810868,2.5e-4,0.0015,0.01225,0.972,0.932,0.8745,max_tp,0
0.292531409582996,0.468628720071604,2.5e-4,0.0015,0.012,0.98875,0.92175,0.85675,max_tp,0
0.307727052687,0.464334535346059,2.5e-4,0.0015,0.01125,0.997,0.91075,0.848,max_tp,0
0.322922695791004,0.460439708590805,2.5e-4,0.0015,0.0105,0.99875,0.903,0.84,max_tp,0
0.338118338895007,0.457893071070795,2.5e-4,0.0015,0.01025,0.99875,0.89725,0.83425,max_tp,0
0.353313981999011,0.45498102741966,2.5e-4,0.00125,0.01,0.99875,0.88925,0.827,max_tp,0
0.368509625103015,0.446004402120591,2.5e-4,0.00125,0.01,0.99875,0.86675,0.8015,max_tp,0
0.383705268207019,0.44474559357626,2.5e-4,0.00125,0.01,0.9985,0.86475,0.7985,max_tp,0
0.398900911311023,0.444006002891716,2.5e-4,0.00125,0.01,0.998,0.86325,0.79725,max_tp,0
0.414096554415027,0.443148785651583,2.5e-4,0.00125,0.01,0.996,0.86075,0.79575,max_tp,0
0.429292197519031,0.442833283129938,2.5e-4,0.00125,0.01025,0.99325,0.86,0.79525,max_tp,0
0.444487840623035,0.442632132468114,5e-4,0.0015,0.0105,0.991,0.85925,0.79475,max_tp,0
0.459683483727038,0.440006984009501,5e-4,0.0015,0.01075,0.969,0.85625,0.7915,max_tp,0
0.474879126831042,0.439810850818459,5e-4,0.0015,0.01075,0.96875,0.85575,0.79125,max_tp,0
0.490074769935046,0.438845035027626,5e-4,0.0015,0.01075,0.961,0.854,0.79025,max_tp,0
0.50527041303905,0.438314663407749,5e-4,0.0015,0.011,0.95525,0.85375,0.79,max_tp,0
0.520466056143054,0.438072826479853,0.001,0.002,0.0115,0.9475,0.8535,0.79,max_tp,0
0.535661699247058,0.437983075718195,7.5e-4,0.002,0.0115,0.94725,0.85325,0.78975,max_tp,0
0.550857342351062,0.437810605539012,7.5e-4,0.002,0.0115,0.94515,0.853,0.78975,max_tp,0
0.566052985455066,0.437021266158321,7.5e-4,0.002,0.0115,0.93575,0.85225,0.7895,max_tp,0
0.581248628559069,0.436922930616039,7.5e-4,0.002,0.01175,0.93475,0.85225,0.7895,max_tp,0
0.596444271663073,0.436828269962304,7.5e-4,0.002,0.01175,0.93475,0.852,0.78925,max_tp,0
0.611639914767077,0.436480257156135,7.5e-4,0.002,0.01175,0.93275,0.8515,0.789,max_tp,0
0.626835557871081,0.436014204692153,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.642031200975085,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.657226844079089,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.672422487183093,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.687618130287097,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.702813773391101,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.718009416495104,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.733205059599108,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.748400702703112,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.763596345807116,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0.77879198891112,0.436013976625299,7.5e-4,0.002,0.01175,0.9285,0.851,0.7885,max_tp,0
0,0.526182948345009,0,0,0.00325,1,0.99975,0.99725,Mixed Forest,0
0.0169365079365079,0.330849161746734,0,5e-4,0.006,0.7749,0.68925,0.6385,Mixed Forest,0
0.0338730158730159,0.323100362325077,2.5e-4,5e-4,0.006,0.7715,0.6795,0.618,Mixed Forest,0
0.0508095238095238,0.322556780040277,2.5e-4,5e-4,0.0065,0.7705,0.67825,0.6165,Mixed Forest,0
0.0677460317460317,0.322172887584557,2.5e-4,5e-4,0.00675,0.77015,0.6775,0.6155,Mixed Forest,0
0.0846825396825397,0.322103073308432,2.5e-4,5e-4,0.00675,0.77,0.67725,0.61525,Mixed Forest,0
0.101619047619048,0.322062610806066,2.5e-4,5e-4,0.00675,0.7699,0.6771,0.615,Mixed Forest,0
