manual_id,lat,lon,mean_biomass,max_biomass,mean_cover
29298,51.52148760203272,-106.53768776200012,0.43161224669603554,195.95196,0.059471365638766566
29276,51.50545408151811,-118.40510111988988,126.04276526431721,228.61062,65.5396475770925
28281,50.63538375106873,-120.65428722655632,94.66165069536419,231.332175,71.42163355408385
30108,52.20197885716334,-118.9385287980549,14.744780199999953,228.61062,9.948888888888876
28164,50.535455575503875,-109.97740262624576,0,0,0
30203,52.29056064138422,-124.5422070271452,125.25361109271525,150.59271,56.128035320088294
29764,51.90930120577104,-108.6910075682099,0,0,0.11061946902654848
30365,52.427080165653024,-124.783331520739,70.36791728476818,155.128635,66
27906,50.31436103594024,-112.60846042877527,0,0,0.03325942350332599
30271,52.349612733814865,-112.8107081297785,0.38450225165563046,174.17952,0.28697571743929395
31394,53.316735002270434,-116.02832414850128,91.14171800223214,174.17952,70.86830357142857
29010,51.261603979277425,-124.51583072578067,10.502874126106194,180.529815,5.0353982300884885
48415,51.77023875593658,-122.37737171540071,22.243054735099328,180.529815,10.554083885209717
31896,53.746131162624806,-110.5576573756407,20.777139900662277,185.06574,7.752759381898477
26988,49.521635141805746,-118.07503408606864,107.62930761013216,231.332175,83.14977973568281
32032,53.859688344819006,-118.10605812905123,95.08457758810573,163.29330000000002,76.852422907489
31673,53.54636490752455,-105.21335573255784,72.79460253303954,186.88011,39.04845814977967
26481,49.08801293675788,-120.50463161437074,84.06978888157887,231.332175,85.35307017543862
27737,50.17434680619044,-104.35409169027116,0,0,0
28480,50.80600934597896,-117.88056499662343,69.87566979775285,231.332175,53.20898876404492
30967,52.94653888896573,-108.86611351481406,2.3230344370860956,193.230405,0.558498896247238
30553,52.58807182399323,-107.75435515772551,3.1781514238410686,185.972925,0.9536423841059593
31747,53.613717879750766,-122.35221810051009,91.27645891592921,231.332175,66.57300884955754
29045,51.28713262663223,-126.0366757659358,18.51970430921047,231.332175,8.846491228070207
31621,53.49382633517962,-120.78799302130938,69.77314036423833,228.61062,50.23841059602653
26980,49.51913385262014,-109.94490646431224,0,0,0.008830022075055155
46869,50.8974041282628,-121.75570529312004,62.60575602422917,228.61062,42.76211453744488
29538,51.71399993507657,-116.69078434637048,76.49191668874172,228.61062,54.90949227373067
29470,51.66556496365229,-114.57137378980406,61.02571413907286,166.014855,31.971302428256063
28031,50.42686426802538,-105.91861472663004,1.5113059845132832,185.06574,0.7079646017699153
27852,50.266544476908166,-110.28358196222688,0,0,0.026431718061674096
27912,50.31963073043153,-117.37049596355064,44.94780547566374,231.332175,30.18584070796459
30602,52.629143511352595,-125.64159248454962,73.33779665562915,145.1496,74.98013245033114
31528,53.422654228517786,-113.0810971550527,14.294672251655657,180.529815,5.090507726269321
28108,50.49359589081723,-113.658815685194,0,0,0.059471365638766385
26154,48.798962051572744,-127.5199092652183,0,0,0
47246,50.48113891274935,-121.31671789859058,34.77073150776048,228.61062,24.24168514412424
46128,49.08342121958178,-119.5855322394157,20.528300571428613,180.529815,12.217582417582403
30323,52.390991722932085,-126.52488806610928,101.66318303333344,231.332175,71.21111111111111
26789,49.35727766453056,-121.4726135962992,123.28303705298,231.332175,70.38852097130236
30312,52.379002994683105,-105.90381790348329,0,0,0.3487858719646803
27427,49.89770989987301,-104.52093092177527,0,0,0.011061946902654855
31140,53.092652753111906,-122.91485338140046,32.39631731788075,228.61062,64.41942604856513
31839,53.692833449691534,-106.80505117517896,25.443421430155244,191.416035,10.784922394678508
28929,51.19415604759706,-121.37565557745984,72.32847824503308,231.332175,44.18322295805739
26444,49.056893705623224,-118.67360455560264,71.06615534140974,231.332175,53.9955947136564
30020,52.13255828630645,-123.2376329585677,50.20896848115302,178.71544500000002,26.144124168514416
26967,49.505276992800646,-121.98931238934163,158.5201112307692,231.332175,93.34945054945054
3034,51.030549,-121.542217,76.90445556291392,228.61062,67
27825,50.24977358977776,-109.563628428441,0,0,0
30856,52.847994148614816,-118.2558176862658,79.81819952328159,228.61062,70.07538802660757
28572,50.888539691397455,-104.58296187309315,0,0,0.14096916299559473
31174,53.12362023309106,-114.67215116741136,39.808710197368484,174.17952,17.35307017543856
31567,53.44733474118402,-125.22567619325127,19.351277384106005,162.386115,15.951434878587067
26492,49.0951490769512,-114.52701690787217,87.9569809030837,228.61062,81.94273127753304
27685,50.123910775990225,-114.3633613953134,72.07014079470201,195.04477500000002,49.81898454746135
28335,50.68263682065299,-121.2228441715706,73.66140603333331,228.61062,58.90888888888896
27990,50.39665711449925,-107.8336523650214,0,0,0.004405286343612319
31983,53.8172337388969,-118.17487141425954,98.72892325503358,157.85019,77.01789709172259
29882,52.00807614502264,-112.121868365095,5.200257378318587,185.06574,1.9159292035398237
47067,50.46981537204749,-120.25245494435764,20.08195870044054,184.158555,15.107929515418517
46512,49.24723508938189,-120.0157530275554,49.995305794702,228.61062,36.13465783664454
29239,51.46588593424531,-108.1021644154098,0,0,0
26561,49.1596434127423,-114.14290907041868,79.56052414096918,195.04477500000002,67.17400881057266
26484,49.089559656509664,-111.67811734956922,0.38249963576159074,173.272335,0.3002207505518758
30134,52.22186679410515,-118.29501157504274,26.82216889380533,228.61062,17.681415929203556
27006,49.53908015001798,-121.77921606786548,67.58125056666682,228.61062,49.45777777777788
27640,50.08411043474917,-117.34921625675634,124.61404879955944,228.61062,84.76211453744493
31565,53.44658170099137,-120.74756885023088,77.72363298657721,231.332175,52.744966442953036
27183,49.696347262652125,-110.96198380558052,0,0,0
30003,52.11413587653078,-119.2246257183142,129.12466761589408,231.332175,64.34437086092713
27214,49.719567390333395,-106.23156377475244,0,0,0.006637168141592928
30996,52.97774340963224,-124.21670147328405,97.04454952115812,156.03582,76.74832962138083
27745,50.181021754513495,-122.85114140849328,110.70491953125,231.332175,65.79910714285717
46575,49.22468084122535,-119.99781133297928,38.29118225274725,228.61062,28.8043956043956
29626,51.79536995268427,-121.75319407327332,78.77456651548673,217.7244,71.23893805309734
31676,53.55314613279188,-114.83727448643184,47.25189481194691,176.901075,25.172566371681423
26108,48.76612421008758,-126.09088085731491,0,0,0
29625,51.79529679717962,-122.38954112911595,23.95128609271523,180.529815,10.033112582781452
26919,49.46780931705143,-122.63689267577138,126.86571688741714,231.332175,67.52097130242824
47046,49.62697880464796,-119.7867487773714,55.81891281456955,169.643595,39.56953642384107
26522,49.12594562518643,-122.22356157068862,50.16873854767194,228.61062,36.133037694013375
29513,51.69725504354574,-115.16162507771514,86.46234180272113,169.643595,65.84353741496597
28695,50.99459412670694,-107.6155599405174,1.612105794701989,185.972925,0.7064017660044133
26948,49.4909030967392,-112.28602965245956,0,0,0
30721,52.72738515585661,-118.70908992754994,46.29654069690264,194.13759000000002,28.82300884955754
47301,49.39916870112788,-119.62889087630828,30.732143509933724,173.272335,21.50772626931563
31442,53.35337803285802,-117.12472570175304,93.99673670454548,175.99389,59.668181818181786
26560,49.15930588566698,-120.85192316723987,149.50328695364243,231.332175,84.757174392936
28084,50.4714942597202,-112.6449347922462,0,0,0
28468,50.79455020924797,-119.04273557086708,103.44111877483435,231.332175,61.49889624724062
47210,50.871806177526736,-121.43633954292456,58.946730033556925,231.332175,41.23937360178964
29511,51.69608980586054,-117.94432534696534,18.801814118303568,217.7244,14.685267857142856
28347,50.691973988490645,-109.93614770221755,0,0,0.10840707964601752
46078,50.65944656320071,-119.9164084231359,27.4906962197802,187.787295,16.454945054945075
26509,49.11124670272693,-118.95437907002632,65.25537564977972,228.61062,50.132158590308386
27216,49.72233156324364,-124.0420837267302,109.99005162162156,231.332175,61.09909909909914
27381,49.86662499641534,-107.04377703688806,0,0,0
29643,51.80806922062766,-126.30441069975495,62.63819458797305,231.332175,34.06904231625822
30547,52.5836318100919,-124.5329352139961,108.90016589207055,150.59271,66.8876651982379
30370,52.433737296785694,-116.03482929361051,109.57312864238409,149.685525,84.24061810154527
29107,51.33973707543919,-113.34318439295748,0.4076337885462557,185.06574,0.14977973568281897
30949,52.9358867626288,-127.56993546331069,77.80963794701981,231.332175,36.60485651214122
29733,51.882823460095096,-110.21553404221775,0.7887692588495535,185.972925,0.3141592920353979
30240,52.32050940481713,-117.755000315723,22.402652588495567,179.62263000000002,13.935840707964605
28366,50.70769886649214,-123.9336235159426,71.09086162251702,231.332175,28.26710816777025
31969,53.80615649872925,-117.93545178871136,105.17151564977972,174.17952,71.7180616740088
27691,50.13004031300079,-121.7753102533752,115.54330295302012,231.332175,74.6129753914989
26511,49.11346548749134,-111.3611865551211,0,0,0
31207,53.1486286612344,-126.19203662977088,26.138890879120886,228.61062,87.18021978021979
27632,50.07643978187116,-104.01306840480538,0,0,0.006622516556291372
31154,53.10333142592572,-109.783963677648,2.747646603982296,186.88011,0.7212389380530975
31150,53.09946804260835,-104.64279799716314,21.535608517699114,185.972925,9.360619469026592
4006,50.67453256,-121.2521815,40.33962680309739,186.88011,30.048672566371728
30347,52.4145682817325,-120.08608825330155,83.02141493392068,228.61062,44.411894273127885
29999,52.109939156798646,-116.43492285930552,53.34768480132452,184.158555,35.218543046357624
31123,53.08174829353811,-125.76268510165391,46.9997761784141,155.128635,78.36343612334801
28289,50.64255794783821,-103.94920791772893,1.6699526569506755,189.601665,0.367713004484305
46310,50.36897934962888,-120.34394569726923,12.248012248322055,186.88011,8.00894854586127
29692,51.8501812715549,-118.7869080537348,69.29774405286335,231.332175,45.568281938325974
28097,50.48193402920151,-113.59691028814996,0,0,0.011013215859030786
46303,50.78719474768036,-120.37088393298576,7.233501541850219,174.17952,3.2753303964757725
31099,53.062449623597786,-123.2672939840122,46.99939241721855,179.62263000000002,81.45474613686535
28100,50.48503729054937,-114.78675984597066,95.695975221239,231.332175,72.05752212389385
30926,52.91359697235748,-123.5098326888401,100.09474761589404,165.10767,63.53863134657836
26772,49.33621442364529,-110.51897604903206,0,0,0
27642,50.08614799409406,-122.7835553191835,48.90971518805315,228.61062,32.690265486725764
30143,52.23483808542369,-119.895603472949,83.89869697368418,231.332175,50.807017543859665
31241,53.177919196139555,-114.32683187071234,8.5832117218542745,173.272335,3.086092715231784
29313,51.5294187857653,-110.93178736389382,0,0,0
26048,48.72219320357544,-126.56321644457056,0,0,0
30288,52.362877439765725,-115.19044096919242,89.55153942953024,157.85019,63.20805369127518
26679,49.26098185143201,-119.05975046695676,96.12356029801327,228.61062,81.92273730684327
47128,50.11471847986635,-119.40357250092713,36.8063661419069,200.487885,28.59423503325947
28660,50.96695721067954,-127.73119238443904,2.899395231277515,224.074695,1.614537444933914
32088,53.91363745910349,-104.93490307644242,126.03047542035397,171.457965,75.00884955752213
28667,50.97172048158245,-115.39966485387411,56.46776036423835,199.5807,47.796909492273755
30342,52.40905727329664,-105.00939805118831,0.8152675770925132,185.06574,0.4647577092511005
31125,53.08355876803398,-123.92652412125608,56.33358509933773,161.47893,71.9448123620309
47000,50.75901910410124,-120.5292076562321,42.04291807947007,214.09566,23.463576158940494
26916,49.467426057264674,-109.27115453605074,0.36367328193832754,165.10767,0.15638766519823752
28223,50.59262932557613,-113.22511084849248,0,0,0
32229,54.02527537685819,-122.63699369470125,84.21434322687222,200.487885,62.32378854625551
28701,51.00078896962805,-122.7026875076699,86.09065757709257,228.61062,77.72466960352422
26441,49.054831476008985,-114.82230913784588,66.41918850663717,228.61062,57.76548672566366
28444,50.777437564102,-120.73688407219016,7.915791238938035,172.36515,4.409292035398234
32305,54.09457114135148,-106.02033621037845,99.61250976872245,171.457965,57.334801762114495
26997,49.52877413469832,-116.3002636548481,53.83832569536417,226.79625000000001,44.13686534216334
27223,49.73180703545222,-106.84664265211904,0,0,0
27789,50.22333994857035,-107.71990554808872,0,0,0
3037,51.1022311,-121.5640116,67.53668330357144,228.61062,39.35491071428569
25705,48.4290565950796,-126.58556937635876,0,0,0
31707,53.580958271049894,-127.88464218808804,73.21222734581497,231.332175,42.01762114537441
29760,51.90289260470309,-114.83063676353775,89.6306897986577,172.36515,54.06935123042506
27041,49.56956929009175,-121.15485825255746,107.17571511013199,231.332175,64.65198237885465
26711,49.28390521404799,-118.0608011604054,91.18607993392068,231.332175,83.33920704845819
26418,49.03391681291396,-106.95733133424072,0,0,0
49655,50.56158718123023,-121.81345486553975,46.97379951541852,226.79625000000001,36.79515418502202
27499,49.95950467482908,-107.79675842280268,0,0,0
30725,52.728634483297355,-108.63155629270476,47.11554413907282,185.972925,15.041942604856489
30343,52.409701303287875,-117.6113816537545,68.55180665188473,228.61062,51.81374722838138
29093,51.32771939842496,-114.1930285297567,1.0577134845132738,159.66456,0.5022123893805306
28614,50.92870904720621,-118.88447393366368,123.88982966887407,231.332175,84.08388520971305
31643,53.513158186979126,-106.76261151727522,11.90379255530974,190.50885,3.796460176991145
31171,53.12037296098424,-116.0763182717492,84.32214483443711,168.73641,76.60927152317882
30800,52.80087558116065,-104.95524841727456,0.817463406593409,185.972925,0.20439560439560436
28352,50.69658869598061,-119.3346478206804,44.93977728982305,228.61062,30.719026548672584
3023,51.049999,-121.666672,76.36265900911164,228.61062,56.41457858769931
31098,53.06173099193256,-121.64478098828113,96.32146638766518,231.332175,71.03744493392071
40016,45.91618601194183,-117.58357996556438,140.26013918682523,239.86215209960938,73.31415929203528
40800,45.88243273581056,-117.75252424550838,128.37317626450093,282.4544982910156,66.05054945054948
16256,39.06176795682404,-119.8024447747739,12.874641779306762,69.4927749633789,0.006756756756756774
352,48.65861,-120.55528,151.08580883990282,338.4970397949219,54.703296703296814
21903,44.738146194431465,-122.25604006805224,326.26687689587084,842.88006591796875,88.70796460176992
10722,32.63074181886623,-107.36907920544036,0,0,0
45335,41.70857834902198,-115.31114831705108,6.666691566518056,87.48442840576172,27.776053215077596
40873,46.02283251479945,-117.75370340122876,158.68684756913382,295.9046936035156,73.65418502202643
15373,38.189607526757754,-112.75792581931456,23.864322271263376,57.86589050292969,5.219298245614042
43610,45.90827430066419,-118.04853266150332,188.27343280498798,349.70556640625,82.10769230769229
15037,37.842794298019726,-118.50226378889056,0,0,0
21826,44.671527769591194,-121.64404427795672,258.87217813231354,517.833251953125,78.88105726872247
50080,39.054,-120.123,92.03845762206493,423.6817321777344,34.84768211920531
47497,46.07107017365794,-115.91322698625876,20.584366251627618,92.79671478271484,14.14666666666667
45652,38.09892201165421,-120.03737776938756,285.8397139474248,690.4443359375,74.10786516853932
18179,40.998914484574925,-112.77914846036585,0,0,0
22075,44.9165626441245,-122.49562453769612,264.28931187220985,634.4017333984375,89.73626373626377
18478,41.30426122905919,-118.07252711447654,0,0,0
40139,43.82199320520619,-118.84197931657444,104.68055424648054,154.67745971679688,54.69247787610616
13580,36.309876658488065,-105.8735599341453,8.900454255452772,15.498095512390137,0.07268722466960342
15316,38.12974118773127,-115.98281445080649,0,0,0
48719,44.99017728665101,-116.20502165009704,105.42941828048944,195.1775360107422,76.19512195121948
14063,36.868933363992255,-110.3887390466989,1.3445642135955482,8.983170509338379,0
11855,34.344044169352856,-115.06133427930764,0,0,0
23362,46.19879811047576,-119.54555640154284,0,0,0
14872,37.67565664090216,-111.01389631687198,0.06372601464884182,16.827648162841797,0
23535,46.38000291358912,-120.1823525535874,0.06958721270846713,31.383832931518555,23.197339246119743
23386,46.2245397704537,-114.71585831564153,126.2149604007536,202.73471069335938,86.54405286343611
43988,48.3170775935147,-118.07541529960037,74.71500165994064,151.41802978515625,40.92273730684322
16181,38.985543990449514,-119.2456729162368,0,0,0
43702,46.1614792446405,-117.2722075644252,59.54614550862108,188.30299377441406,35.50551876379693
43873,47.9770380303549,-118.6441229065078,33.771126797545946,162.5990447998047,23.028634361233536
14307,37.11434611468576,-118.21081701182992,0,0,0.013274336283185894
12559,35.14521373086609,-104.6448810424772,0,0,0
21674,44.51335519365966,-114.16472097573568,0.43357544282151134,48.833377838134766,2.743929359823401
25385,48.14593166107079,-125.84985499636969,0,0,0
44777,44.862697173739264,-119.6314548256073,101.73765503333891,280.2127990722656,39.909492273730635
18416,41.23067797202384,-119.12264885473996,0,0,0
16638,39.4532972315792,-115.78743665653748,0.0869757502810579,16.362552642822266,0
51193,31.913,-109.268,64.23226342611754,133.2822723388672,51.06622516556295
47188,47.36378533386275,-116.8814522125376,25.16291700929084,177.094482421875,31.817582417582447
1302,47.75026,-117.20738,26.280942300779678,129.8372344970703,26.46017699115039
16363,39.1876787939691,-104.68715467961738,0.23869388849199685,49.575042724609375,1.6828193832599039
48109,32.46694314906577,-110.7428787854259,47.48315846735811,130.6897735595703,30.918322295805794
14762,37.58180145354709,-118.14505912992172,41.43320879327044,114.79995727539062,18.94933920704847
14728,37.5466844891198,-117.31997228896944,0,0,0
50542,39.735,-120.968,226.40698516710955,672.51068115234375,63.01766004415015
24033,46.88111138768727,-122.88262140622828,144.6046119219407,246.58724975585938,76.4823788546256
16059,38.87300380761735,-121.47908753168304,0,0,7.171806167400877
10336,31.953781737363897,-114.11132487334544,0,0,0
49796,47.08018207417952,-115.84105825782912,116.56291324766714,177.87002563476562,89.31938325991189
15229,38.051711873791646,-118.79219943244244,2.6672539816028786,26.477439880371094,0.07709251101321571
10135,31.611805650987662,-111.94489826564676,0,0,0
1478,47.10897,-120.95277,276.089834456927,515.591552734375,89.93612334801762
43126,44.353620565906354,-116.19712402361216,116.32666932668116,191.46109008789062,80.74834437086093
21033,43.85967602318851,-114.4736743005924,47.17416869176113,111.75309753417969,29.634361233480195
16233,39.03867528180126,-122.87681902444456,0,0,6.046255506607955
50274,46.679,-114.041,2.546067798346791,63.808067321777344,7.850877192982452
16882,39.6981345032691,-121.40601602871902,240.2423478517237,937.03155517578125,81.0748898678414
23010,45.84865592827555,-115.34191399760311,144.35354763454862,188.3256072998047,88.31333333333333
42117,44.3440513636007,-116.141679235511,97.00491765115115,191.46109008789062,79.76106194690269
41573,43.65787645948777,-115.05897875672996,45.575361045971825,107.03239440917969,40.746696035242294
23154,45.987242180039175,-122.42470152856548,175.94146619043067,663.54388427734375,68.81015452538637
50835,38.789,-104.904,50.33674872947842,109.89970397949219,38.55849889624725
13767,36.52419239474693,-122.01086271699752,0,0,0
22081,44.92597713257419,-114.3095456144074,73.37666493510159,137.62176513671875,56.24615384615381
24311,47.1534840723034,-109.70532873104094,0,0,0.07079646017699179
43810,48.27996458307923,-118.75706639888357,85.8935030759036,156.27099609375,59.02197802197802
50162,36.636,-118.808,309.8486861510421,2205.8349609375,77.579295154185
14902,37.7088060923852,-107.3972015476902,65.11342184643613,155.0146484375,36.633554083885144
45573,41.81341394220269,-115.49296145579608,11.464459280304556,94.51363372802734,39.88520971302425
10858,32.8533075817395,-110.44844586926048,3.0261923872065126,9.339120864868164,0.11842105263157911
17797,40.61370135395555,-119.20694055926288,0,0,0
47156,33.8762405508443,-109.28443604685972,52.15377063452531,126.08312225341797,34.30201342281876
50189,32.958,-105.737,110.38186800874625,156.5485076904297,76.60264900662251
49946,34.64867122626085,-106.4390447899612,63.198020586153305,98.64381408691406,65.43902439024386
14153,36.955976708442904,-122.69544659700476,0,0,0
41278,45.06551637714493,-117.33939956521242,125.02786677433909,508.8664245605469,42.698901098901196
40568,45.491042240467856,-118.16853154746164,153.02333983030613,246.58724975585938,69.4669603524229
12566,35.15655864175642,-107.3921607111115,3.5039355728652453,18.47185707092285,0.07032967032967048
43152,44.38731262271979,-116.18208259933272,110.66275152688497,172.219970703125,81.23296703296703
17617,40.44177553162445,-122.62284139974508,0.1187656815215193,53.80085372924805,1.1125827814569564
16045,38.86044316930929,-104.55220670852576,0,0,0
40005,45.85280389892619,-117.777771670299,100.75261592021036,219.68682861328125,59.19026548672565
43107,44.32451807424532,-115.91023264206592,112.02213997967475,180.67169189453125,77.95132743362832
17280,40.10287686140509,-121.1755230378476,240.68855858270183,526.800048828125,85.51876379690948
1001,37.344453,-119.506744,256.8941581642234,618.7098388671875,82.87472527472528
43660,46.236972457604715,-117.80485285738476,120.70134998943318,255.55406188964844,58.96255506607923
50880,40.211,-121.163,137.68199855115483,569.39239501953125,38.905286343612204
41499,44.66370364221994,-116.8971606138506,76.82477047169102,116.8072280883789,50.544247787610615
49807,47.124055806272104,-115.8974746256512,113.17492749722517,166.8877716064453,89.35903083700441
17781,40.59874059044523,-118.07123362919084,0,0,0
15245,38.070506005955394,-105.46628559724196,0,0,1.51762114537445
31,33.816588,-110.926355,76.14810710320091,151.6485595703125,60.27692307692305
197,43.92367,-119.40054,109.17535616809431,181.577880859375,53.94922737306844
23320,46.162400938919745,-118.9450923660188,0.2325827996462391,38.10894012451172,16.56953642384104
20581,43.4192814399139,-104.8515021536732,0,0,0
50172,44.928,-116.09,49.910887829778474,128.1570587158203,32.49668874172185
919,48.61415,-119.71036,79.78173806133383,246.58724975585938,35.75166297117508
19685,42.514570826198906,-106.41074469714658,0,0,0.024229074889867915
18222,41.05442223418504,-118.76970411435468,0,0,0
15825,38.640229060838465,-122.61980452609714,87.45102411626479,450.5821533203125,51.54065934065942
51479,35.2,-106.405,67.06872903712662,97.16565704345703,65.49551569506724
45232,46.05054975927879,-117.67978096260818,144.79313867282022,289.1795959472656,70.96681415929206
16131,38.93574232875835,-120.88798871380276,178.89478744236783,493.17449951171875,62.732300884955755
17314,40.137554701184854,-118.9591110002366,0,0,0
20179,43.0081130816252,-123.435745418421,224.5189403788249,611.9847412109375,82.98666666666665
1039,37.511502,-119.550052,243.46771695972555,562.66729736328125,74.59734513274334
17306,40.12573360366514,-115.72514516033698,0.16439173447901556,15.7667818069458,0
11327,33.68667757866206,-105.8021361620631,0,0,0
25625,48.36155030375812,-108.3933141438756,0,0,0.1929046563192897
49574,46.82064344898466,-113.97323816045107,38.14891010983363,122.68077087402344,35.172185430463486
23238,46.08390930580208,-106.65842173754936,0.05830920635341016,26.472379684448242,0.6894273127753288
23343,46.1792202637298,-106.62675849284278,0,0,0.23464912280701702
24416,47.25412051007152,-122.90379877388476,200.88417775830519,455.0655822753906,74.40308370044052
11190,33.437220171268564,-114.64963023044402,0.07896534917633474,18.92774200439453,0.006622516556291429
50430,40.039,-105.39,36.84818690463833,81.90455627441406,26.850220264317187
14760,37.579455752216745,-109.69257613894295,8.59429516908086,39.73117446899414,0.026490066225165487
49984,34.74224870886479,-106.38755013620286,64.44421381643765,99.75348663330078,64.56319290465636
13409,36.12213545746636,-116.40827853046358,0,0,0
43617,45.96885835740876,-118.0219991332622,178.8253539600204,293.6629943847656,78.05973451327435
14771,37.58913974452298,-122.62349527317564,0,0,0
47556,45.99404456800157,-115.5024843727845,164.60826940998626,266.9671325683594,93.1453744493392
18328,41.151640885393135,-114.7354985740385,0,0,0.006637168141592908
45639,42.383512343342765,-112.74716952196232,5.747339472306506,84.66105651855469,26.050884955752167
15493,38.30355587252416,-117.99315478751669,0.0804498680924952,19.748443603515625,0.006637168141592947
45538,37.473961818396035,-119.59357012033806,349.33936742652065,809.2545166015625,94.4459161147903
728,42.17837,-122.47371,117.3769216621871,226.41192626953125,52.54424778761068
13980,36.76845259719994,-120.54603786522055,0,0,0.4637362637362676
15351,38.16117622895399,-116.56641461781692,0,0,0
25076,47.883605709299445,-116.1519705489045,108.69758040489216,192.78504943847656,85.84105960264901
