new_lat,new_lon,new_year,new_id,old_lat,old_lon,old_year,distm,diffyear,rate,old_id,p2
49.11306971075105,-118.97976970000002,2009,2055,48.98393565209155,-118.8996419880295,1982,15509.667136574673,27,574.4321161694323,1007,1985-2010
46.08085,-121.41648,2008,2056,46.02504688938102,-121.38042151620076,1996,6801.4675727941085,12,566.788964399509,1854,1985-2010
48.408680000000004,-118.09061,1981,2057,48.398044284266085,-118.0166107575245,1964,5605.224189261198,17,329.7190699565411,907,1947-1984
45.275,-117.14167,1981,2058,45.78085213778396,-117.56552128282557,1947,65246.92090213769,34,1919.027085356991,662,1947-1984
45.13262999999999,-119.50392999999998,1986,2059,45.08222,-119.38528,1980,10889.330387131804,6,1814.8883978553006,1794,1985-2010
44.6447,-119.46029,1982,2060,43.926464014023125,-119.37427193419819,1947,80103.60057232359,35,2288.674302066388,889,1947-1984
45.21977,-119.34128,1982,2061,45.89823828516765,-117.82353684557904,1947,140453.9646175034,35,4012.970417642954,580,1947-1984
45.222410000000004,-119.2195,1983,2062,45.89823828516765,-117.82353684557904,1947,132362.38897102574,36,3676.7330269729373,580,1947-1984
44.97170000000001,-120.05783000000001,1982,2063,43.8606351051261,-119.72827507829138,1947,126220.70196682346,35,3606.30577048067,888,1947-1984
44.98787679985354,-119.78047515367743,1980,2064,43.926464014023125,-119.37427193419819,1947,122295.37225776618,33,3705.92037144746,889,1947-1984
45.08088500481054,-119.13458963915244,1980,2065,43.957273085377274,-119.017454283501,1947,125205.20463626442,33,3794.097110189831,598,1947-1984
44.92723000000001,-120.14267000000001,1982,2066,43.8606351051261,-119.72827507829138,1947,123032.24909097666,35,3515.2071168850475,888,1947-1984
44.98682999999999,-119.8999,1979,2067,43.926464014023125,-119.37427193419819,1947,125034.29250549985,32,3907.3216407968703,889,1947-1984
44.9437,-119.91974,1982,2068,44.98682999999999,-119.8999,1979,5042.193411626455,3,1680.7311372088182,2067,1947-1984
44.59971544726514,-119.40982496253355,1982,2069,43.926464014023125,-119.37427193419819,1947,74863.78080721278,35,2138.965165920365,889,1947-1984
48.07220628342995,-117.34236290963126,1998,2070,48.03332203928021,-117.41647358688864,1963,7015.546030922123,35,200.44417231206066,898,1985-2010
46.21164999999999,-121.29209999999999,1981,2071,48.33597901136478,-120.25533908356135,1947,248856.08508681884,34,7319.296620200555,586,1947-1984
45.27651000000001,-118.96753000000001,1980,2072,45.89823828516765,-117.82353684557904,1947,112890.67563994153,33,3420.929564846713,580,1947-1984
48.67472,-117.77778,1986,2073,48.59297857961717,-117.85711731960347,1963,10808.376627530979,23,469.92941858830346,892,1985-2010
48.41881,-118.25933000000002,1981,2074,48.50519350458949,-118.11470465299651,1964,14376.211406227916,17,845.6594944839951,908,1947-1984
47.968230000000005,-120.51529,1981,2075,48.33597901136478,-120.25533908356135,1947,45234.85366652399,34,1330.4368725448232,586,1947-1984
47.30498,-121.31914999999998,1998,2076,47.07703,-121.24812000000001,1982,25907.633938472012,16,1619.2271211545008,2274,1985-2010
47.943675999999996,-114.39252200000001,1983,2077,47.77709196223296,-114.25871169117343,1979,21055.126536564792,4,5263.781634141198,1179,1947-1984
42.392399999999995,-120.7484,1981,2078,42.071079033852854,-120.57252448370306,1965,38531.47675512794,16,2408.217297195496,603,1947-1984
42.421930000822314,-121.63349500395465,1982,2079,42.06813038684523,-121.30800102363325,1965,47603.47657659448,17,2800.204504505558,724,1947-1984
45.826435999999994,-115.62922200000001,2020,2080,45.868553971579225,-115.53864045559332,2011,8451.04827941949,9,939.0053643799433,1366,2011-2025
45.533010000000004,-113.896525,1982,2081,46.077133682354756,-117.30483637249861,1947,271735.8972947837,35,7763.882779850962,590,1947-1984
38.2455991616685,-120.00448416834726,1981,2082,38.188709837232516,-119.99353698602758,1980,6387.104858259566,1,6387.104858259566,184,1947-1984
47.237496965618625,-116.53832845979376,2001,2083,47.17972360696943,-116.56092253229419,1983,6647.121678702067,18,369.28453770567035,2041,1985-2010
46.7746,-116.4581,2002,2084,46.8101,-116.54255,1983,7559.628227986372,19,397.87516989401956,1891,1985-2010
45.435,-117.47,1982,2085,45.78085213778396,-117.56552128282557,1947,39154.839811844664,35,1118.7097089098474,662,1947-1984
47.90389,-117.92889000000001,1999,2086,47.83306761593792,-117.85685969950701,1973,9541.993950011436,26,366.99976730813216,983,1985-2010
44.56383944153281,-115.64471650554052,1991,2087,44.37827032896586,-115.93545295854229,1981,30989.896485572674,10,3098.989648557267,478,1985-2010
42.751220000000004,-120.88966000000002,1981,2088,43.7432333036248,-119.74853432093256,1947,143992.90456760817,34,4235.085428459064,886,1947-1984
44.689955059247076,-119.13091440162509,1981,2089,43.957273085377274,-119.017454283501,1947,81916.05925373532,34,2409.29586040398,598,1947-1984
45.527589999999996,-121.74406,1982,2090,43.8606351051261,-119.72827507829138,1947,244614.51572612798,35,6988.986163603657,888,1947-1984
45.52724,-121.64093,1982,2091,43.8606351051261,-119.72827507829138,1947,239327.10219609016,35,6837.917205602575,888,1947-1984
45.61335,-121.67977999999998,1982,2092,43.8606351051261,-119.72827507829138,1947,248637.75182847213,35,7103.935766527775,888,1947-1984
42.98378,-121.94019000000002,1982,2093,43.7432333036248,-119.74853432093256,1947,196662.40356822117,35,5618.925816234891,886,1947-1984
47.18352999999999,-120.79391000000001,1998,2094,47.11603352769971,-120.92207710832211,1981,12279.967666834025,17,722.3510392255309,2263,1985-2010
43.81288000000001,-121.67705000000001,2001,2095,43.39204,-121.57543,1981,47471.61235711125,20,2373.580617855562,2135,1985-2010
51.141462,-121.14129200000002,2002,2096,48.33597901136478,-120.25533908356135,1947,318498.43616529397,55,5790.8806575508,586,1985-2010
51.110239687650925,-121.23790445328903,2002,2097,48.33597901136478,-120.25533908356135,1947,316584.7970786126,55,5756.087219611139,586,1985-2010
51.072697578231356,-121.32597595350121,2002,2098,48.33597901136478,-120.25533908356135,1947,314022.10438812076,55,5709.492807056741,586,1985-2010
48.61721,-117.36549000000001,1991,2099,48.67074000000044,-117.48711999856512,1981,10759.75927056375,10,1075.975927056375,2265,1985-2010
48.4685,-119.08236,1981,2100,48.34997240057089,-118.91679836189834,1973,17998.596117146142,8,2249.824514643268,951,1947-1984
38.54740623508474,-120.32501519669492,1981,2101,43.7432333036248,-119.74853432093256,1947,579053.4041173987,34,17030.98247404114,886,1947-1984
44.24667,-120.28167,1988,2102,44.19887,-120.21617,1981,7456.771069662893,7,1065.253009951842,1913,1985-2010
48.34959,-118.45890000000001,1981,2103,48.50519350458949,-118.11470465299651,1964,30793.70367129244,17,1811.3943336054376,908,1947-1984
46.994232000000004,-116.705583,2009,2104,46.96587676287788,-116.77673062489633,1984,6264.158831922742,25,250.5663532769097,820,1985-2010
48.75216000000001,-117.33416,2000,2105,48.67074000000044,-117.48711999856512,1981,14446.322338920694,19,760.3327546800365,2265,1985-2010
47.68121,-116.5817,2008,2106,47.60764256263137,-116.63248795148543,1999,9025.852009488623,9,1002.8724454987358,1755,1985-2010
48.26944,-117.1,1987,2107,48.01736551058376,-117.25154796567936,1963,30212.792611256486,24,1258.8663588023535,897,1985-2010
38.464048,-120.12250500000002,1980,2108,43.7432333036248,-119.74853432093256,1947,587124.4204830505,33,17791.649105546985,886,1947-1984
48.73871,-118.18211,1987,2109,48.6310313661784,-118.06239480507979,1964,14868.934072754111,23,646.47539446757,912,1985-2010
44.06333,-120.27,1987,2110,43.8606351051261,-119.72827507829138,1947,48964.28280210968,40,1224.107070052742,888,1985-2010
46.42467,-121.28105,2012,2111,46.351960000000005,-121.21668,1984,9478.402862512681,28,338.51438794688147,2037,2011-2025
45.33284,-118.54117999999998,1982,2112,45.43667667496863,-118.37861015060963,1972,17183.827349187744,10,1718.3827349187745,649,1947-1984
48.13370652318649,-120.13224237408052,1987,2113,48.33475764342339,-120.16599244441281,1947,22496.004065560315,40,562.4001016390079,890,1985-2010
46.1502,-120.9336,1986,2114,46.08309500401837,-120.78932977787738,1981,13416.640243610522,5,2683.3280487221045,2210,1985-2010
47.77806,-120.35944000000002,1980,2115,48.33597901136478,-120.25533908356135,1947,62519.25708644964,33,1894.5229420136254,586,1947-1984
51.370115000000006,-121.761877,2010,2116,51.30993598625942,-121.80676225639571,2002,7389.762460127598,8,923.7203075159498,1804,1985-2010
