new_lat,new_lon,new_year,new_id,new_source,old_lat,old_lon,old_year,distm,country,state
30.993,-115.495,2021,50445,iNaturalist,34.21539055656125,-116.8630391687647,2010,379714.8803703321,Mexico,Baja California
31.044,-115.464,2021,50381,iNaturalist,34.21539055656125,-116.8630391687647,2010,375393.16632496193,Mexico,Baja California
31.77407,-109.30216,2016,48061,Defoliation surveys,31.884,-109.207,2010,15156.777877532324,United States of America,Arizona
31.84935,-109.30641,2019,48938,Defoliation surveys,31.909,-109.252,2010,8381.447047033189,United States of America,Arizona
32.61673,-109.83103,2014,47922,Defoliation surveys,32.665,-109.869444,2001,6453.535984267945,United States of America,Arizona
32.67515,-105.61572,2013,499,Pheromone trapping,32.82023465545625,-105.64878188330609,2010,16385.662199487877,United States of America,New Mexico
32.67515,-105.61572,2014,499,Pheromone trapping,32.82023465545625,-105.64878188330609,2010,16385.662199487877,United States of America,New Mexico
32.70554,-105.58768,2014,504,Pheromone trapping,32.82023465545625,-105.64878188330609,2010,13948.468323052519,United States of America,New Mexico
32.925,-108.213,2023,50866,iNaturalist,33.613343861211746,-109.32308164390402,2010,128548.05756497793,United States of America,New Mexico
32.941,-108.195,2023,50954,iNaturalist,33.613343861211746,-109.32308164390402,2010,128858.46176264877,United States of America,New Mexico
33.59416,-105.28121,2016,48082,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,40332.93785610894,United States of America,New Mexico
33.5946,-105.28047,2015,48017,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,40384.607715520935,United States of America,New Mexico
33.59534,-105.24218,2015,48018,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,43784.522346369355,United States of America,New Mexico
33.59695,-105.24683,2015,48019,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,43321.993817060604,United States of America,New Mexico
33.60067,-109.63001,2016,48064,Defoliation surveys,33.595409524432625,-109.35162797323254,2010,25845.070752374457,United States of America,Arizona
33.60125,-105.31005999999999,2015,48020,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,37541.912330724284,United States of America,New Mexico
33.60146,-105.26978,2015,48021,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,41134.68674610703,United States of America,New Mexico
33.60355,-109.6302,2016,48065,Defoliation surveys,33.595409524432625,-109.35162797323254,2010,25871.598098217237,United States of America,Arizona
33.60538,-105.27933,2015,48022,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,40166.18760545474,United States of America,New Mexico
33.61626,-105.34672,2015,48023,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,33813.65706940192,United States of America,New Mexico
33.6176,-105.37215,2015,47997,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,31502.35984844961,United States of America,New Mexico
33.61778,-105.34649,2016,48083,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,33789.91787809013,United States of America,New Mexico
33.62106,-105.36144,2015,48024,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,32355.68246942231,United States of America,New Mexico
33.62272,-105.4338,2015,47998,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,25871.439022806346,United States of America,New Mexico
33.62653,-105.35867,2015,48025,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,32452.05125442104,United States of America,New Mexico
33.677,-116.576,2024,51279,iNaturalist,34.21539055656125,-116.8630391687647,2010,65348.64177540041,United States of America,California
33.768,-116.66,2024,51150,iNaturalist,34.21539055656125,-116.8630391687647,2010,53052.92606671585,United States of America,California
33.77355,-109.72897,2014,47924,Defoliation surveys,33.72741329557128,-109.34641558251988,2010,35812.92211907143,United States of America,Arizona
33.84586,-109.68407,2014,47925,Defoliation surveys,33.91216492325998,-109.36931721652348,2010,30034.197108690154,United States of America,Arizona
33.88397,-109.81121,2020,49541,Defoliation surveys,33.91216492325998,-109.36931721652348,2010,40992.23269178121,United States of America,Arizona
33.91848,-109.47136,2019,48946,Defoliation surveys,33.91216492325998,-109.36931721652348,2010,9462.512454418467,United States of America,Arizona
33.93692,-107.13273,2014,47926,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,135443.6416139592,United States of America,New Mexico
33.94209,-109.49254,2025,51813,iNaturalist,33.91216492325998,-109.36931721652348,2010,11867.287074482407,United States of America,Arizona
33.95151,-107.17724,2014,47927,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,139792.5994563382,United States of America,New Mexico
33.95198,-107.17635,2015,48000,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,139721.85499276657,United States of America,New Mexico
33.99271,-107.19407,2016,48066,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,142271.78036276033,United States of America,New Mexico
34.00187,-107.14677,2015,48001,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,138253.99279638866,United States of America,New Mexico
34.01189,-107.16843,2022,49925,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,140463.34939985085,United States of America,New Mexico
34.01646,-107.15809,2022,49926,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,139661.60238822887,United States of America,New Mexico
34.025,-107.132,2022,50646,iNaturalist,33.69651834830721,-105.69840439624166,2010,137569.25758703257,United States of America,New Mexico
34.0259,-107.16318,2022,49927,Defoliation surveys,33.69651834830721,-105.69840439624166,2010,140378.23084377675,United States of America,New Mexico
34.05596,-107.17002,2022,49928,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,139183.47800576058,United States of America,New Mexico
34.05604,-107.15982,2023,49958,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138719.75832920874,United States of America,New Mexico
34.05725,-107.16407,2022,49929,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138791.01386851826,United States of America,New Mexico
34.0573,-107.15997,2022,49930,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138603.33622373102,United States of America,New Mexico
34.06446,-107.17054,2023,49959,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138383.4661072513,United States of America,New Mexico
34.06572,-107.17018,2022,49931,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138245.98358911226,United States of America,New Mexico
34.06617,-107.17242,2023,49960,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138303.48459807353,United States of America,New Mexico
34.06647,-107.17239,2022,49932,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,138273.22517730808,United States of America,New Mexico
34.06918,-109.55162,2025,51722,iNaturalist,33.91216492325998,-109.36931721652348,2010,24229.06711276659,United States of America,Arizona
34.08096,-116.88698,2025,51841,iNaturalist,34.21539055656125,-116.8630391687647,2010,15074.291060029122,United States of America,California
34.084,-116.862,2024,51252,iNaturalist,34.21539055656125,-116.8630391687647,2010,14574.824771577825,United States of America,California
34.0847,-107.18268,2022,49933,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,136991.1053206762,United States of America,New Mexico
34.08519,-107.17424,2022,49934,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,136554.29601689256,United States of America,New Mexico
34.08627,-107.17897,2022,49935,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,136668.80574364023,United States of America,New Mexico
34.08641,-107.17679,2022,49936,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,136554.71121378624,United States of America,New Mexico
34.088,-116.884,2024,51214,iNaturalist,34.21539055656125,-116.8630391687647,2010,14262.413456462646,United States of America,California
34.088,-116.884,2024,51160,iNaturalist,34.21539055656125,-116.8630391687647,2010,14262.413456462646,United States of America,California
34.09837,-107.18544,2022,49937,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,135812.86910755635,United States of America,New Mexico
34.09943,-107.18915,2023,49961,Defoliation surveys,35.149669318016294,-106.42647692820871,2005,135886.14592691962,United States of America,New Mexico
34.226,-117.128,2016,50012,iNaturalist,34.243523396800704,-116.95027837901392,2010,16488.44449990171,United States of America,California
34.228,-117.254,2023,50791,iNaturalist,34.243523396800704,-116.95027837901392,2010,28034.423764694875,United States of America,California
34.22829,-117.25428,2025,51778,iNaturalist,34.243523396800704,-116.95027837901392,2010,28058.16749840094,United States of America,California
34.23142,-117.26157,2025,51592,iNaturalist,34.243523396800704,-116.95027837901392,2010,28709.733943038787,United States of America,California
34.235,-117.161,2024,51044,iNaturalist,34.243523396800704,-116.95027837901392,2010,19435.728029080165,United States of America,California
34.23545,-117.21017,2025,51890,iNaturalist,34.243523396800704,-116.95027837901392,2010,23959.178293570272,United States of America,California
34.23577,-117.21013,2025,51736,iNaturalist,34.243523396800704,-116.95027837901392,2010,23954.149883122303,United States of America,California
34.23581,-117.2102,2025,51737,iNaturalist,34.243523396800704,-116.95027837901392,2010,23960.42992330071,United States of America,California
34.236,-117.21091,2025,51784,iNaturalist,34.243523396800704,-116.95027837901392,2010,24025.028380574026,United States of America,California
34.236,-117.211,2024,51323,iNaturalist,34.243523396800704,-116.95027837901392,2010,24033.314569284492,United States of America,California
34.23831,-117.2095,2025,51645,iNaturalist,34.243523396800704,-116.95027837901392,2010,23887.30927945604,United States of America,California
34.246,-117.22,2020,50284,iNaturalist,34.243523396800704,-116.95027837901392,2010,24847.989224432844,United States of America,California
34.24668,-110.62476,2014,47928,Defoliation surveys,33.87026750244657,-110.91993851598578,2007,49858.903276836645,United States of America,Arizona
34.24699,-110.62244,2014,47929,Defoliation surveys,33.87026750244657,-110.91993851598578,2007,50005.00523283867,United States of America,Arizona
34.248,-117.217,2024,51331,iNaturalist,34.243523396800704,-116.95027837901392,2010,24574.840813585797,United States of America,California
34.248,-117.228,2022,50545,iNaturalist,34.243523396800704,-116.95027837901392,2010,25587.937889535697,United States of America,California
34.25452,-110.54576,2014,47930,Defoliation surveys,33.87026750244657,-110.91993851598578,2007,54862.87863617736,United States of America,Arizona
34.25839,-110.66647,2014,47931,Defoliation surveys,34.416,-111.156,2007,48319.32228053055,United States of America,Arizona
34.276,-117.189,2024,51330,iNaturalist,34.243523396800704,-116.95027837901392,2010,22280.063731612427,United States of America,California
34.295,-117.278,2024,51178,iNaturalist,34.243523396800704,-116.95027837901392,2010,30716.042481253986,United States of America,California
34.29767,-110.84011,2014,47932,Defoliation surveys,34.416,-111.156,2007,31888.136436152894,United States of America,Arizona
34.33703,-111.01449,2016,149,Pheromone trapping,34.416,-111.156,2007,15688.875114673354,United States of America,Arizona
34.33703,-111.01449,2014,149,Pheromone trapping,34.416,-111.156,2007,15688.875114673354,United States of America,Arizona
34.33703,-111.01449,2013,149,Pheromone trapping,34.416,-111.156,2007,15688.875114673354,United States of America,Arizona
34.33703,-111.01449,2017,149,Pheromone trapping,34.416,-111.156,2007,15688.875114673354,United States of America,Arizona
34.369,-111.06,2024,51199,iNaturalist,34.416,-111.156,2007,10252.562158332727,United States of America,Arizona
34.36962,-111.00003,2025,51868,iNaturalist,34.416,-111.156,2007,15237.451948242056,United States of America,Arizona
34.40174,-111.1061,2020,49542,Defoliation surveys,34.416,-111.156,2007,4852.448979208278,United States of America,Arizona
34.40328,-110.82869,2015,153,Pheromone trapping,34.416,-111.156,2007,30125.93084637832,United States of America,Arizona
34.40328,-110.82869,2016,153,Pheromone trapping,34.416,-111.156,2007,30125.93084637832,United States of America,Arizona
34.40328,-110.82869,2014,153,Pheromone trapping,34.416,-111.156,2007,30125.93084637832,United States of America,Arizona
34.40328,-110.82869,2017,153,Pheromone trapping,34.416,-111.156,2007,30125.93084637832,United States of America,Arizona
34.43072,-111.03941,2014,47934,Defoliation surveys,34.416,-111.156,2007,10841.237648457727,United States of America,Arizona
34.433,-110.989,2024,50980,iNaturalist,34.416,-111.156,2007,15466.48646228534,United States of America,Arizona
34.46198,-112.40325,2017,130,Pheromone trapping,34.452258,-111.378428,2001,94173.57005818574,United States of America,Arizona
34.46898,-111.0779,2019,48950,Defoliation surveys,34.416,-111.156,2007,9276.470328101223,United States of America,Arizona
34.61023,-106.4283,2023,49962,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,59501.39808440073,United States of America,New Mexico
34.61075,-106.43621,2024,50114,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,59481.11478461301,United States of America,New Mexico
34.61296,-106.40898,2023,49975,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,59144.813050397366,United States of America,New Mexico
34.61298,-106.3862,2023,49974,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,59146.37409040903,United States of America,New Mexico
34.61454,-106.43431,2024,50115,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,59051.2703992452,United States of America,New Mexico
34.61583,-106.43426,2023,49963,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,58908.30165677907,United States of America,New Mexico
34.61661,-106.4166,2022,49939,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,58754.71324745605,United States of America,New Mexico
34.61704,-106.41113,2021,51497,iNaturalist,35.14602629728994,-106.3987568114672,2006,58695.798856613976,United States of America,New Mexico
34.61707,-106.42385,2022,49938,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,58725.91523277949,United States of America,New Mexico
34.61998,-106.41948,2023,49964,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,58389.234464641624,United States of America,New Mexico
34.622,-106.414,2023,50672,iNaturalist,35.14602629728994,-106.3987568114672,2006,58151.365972155734,United States of America,New Mexico
34.623,-106.414,2022,50528,iNaturalist,35.14602629728994,-106.3987568114672,2006,58040.46400686258,United States of America,New Mexico
34.62393,-106.43716,2024,50116,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,58026.97429345202,United States of America,New Mexico
34.624,-106.418,2022,50564,iNaturalist,35.14602629728994,-106.3987568114672,2006,57939.51102316483,United States of America,New Mexico
34.624,-106.421,2022,50565,iNaturalist,35.14602629728994,-106.3987568114672,2006,57948.48577397615,United States of America,New Mexico
34.62518,-106.43504,2022,49940,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57876.70105871926,United States of America,New Mexico
34.62566,-106.42703,2024,50155,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57786.240974529865,United States of America,New Mexico
34.62763,-106.42711,2022,49941,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57568.59392881111,United States of America,New Mexico
34.62792,-106.41357000000001,2023,49965,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57493.939437045316,United States of America,New Mexico
34.62848,-106.44112,2024,50117,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57545.80620251225,United States of America,New Mexico
34.63112,-106.43364,2024,50118,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57212.07725785395,United States of America,New Mexico
34.63173,-106.43846,2024,50119,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57170.29005378289,United States of America,New Mexico
34.63177,-106.43446,2022,49942,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,57143.84809762057,United States of America,New Mexico
34.63502,-106.42073,2024,50156,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56725.65415008445,United States of America,New Mexico
34.63508,-106.41462,2023,49966,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56702.44432431343,United States of America,New Mexico
34.6356,-106.42734,2024,50157,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56686.25538437293,United States of America,New Mexico
34.63564,-106.40008,2023,49976,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56621.53289827049,United States of America,New Mexico
34.63879,-106.40974,2022,49943,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56281.40051966869,United States of America,New Mexico
34.64019,-106.43486,2024,50120,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,56213.45672395489,United States of America,New Mexico
34.64191,-106.40445,2023,49977,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55928.774590110406,United States of America,New Mexico
34.64247,-106.42748,2022,49944,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55925.17872303943,United States of America,New Mexico
34.64253,-106.41064,2023,49967,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55868.256195405054,United States of America,New Mexico
34.646,-106.39,2024,51076,iNaturalist,35.14602629728994,-106.3987568114672,2006,55478.028556962374,United States of America,New Mexico
34.64642,-106.42827,2024,50158,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55491.66832902465,United States of America,New Mexico
34.647,-106.387,2024,51085,iNaturalist,35.14602629728994,-106.3987568114672,2006,55371.748710960856,United States of America,New Mexico
34.64787,-106.41979,2022,49945,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55298.017075894226,United States of America,New Mexico
34.64867,-106.43904,2022,49946,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55298.66639857558,United States of America,New Mexico
34.64939,-106.41522,2023,49968,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55116.67507173334,United States of America,New Mexico
34.65127,-106.39943,2023,49978,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54887.9006060244,United States of America,New Mexico
34.65159,-106.44881,2022,49947,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,55042.0792528195,United States of America,New Mexico
34.65213,-106.43921,2023,49969,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54917.0856587589,United States of America,New Mexico
34.65216,-106.43977,2022,49948,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54916.77180997019,United States of America,New Mexico
34.65352,-106.44333,2024,50121,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54789.4980666735,United States of America,New Mexico
34.65391,-106.44306,2023,49970,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54744.84543844612,United States of America,New Mexico
34.65423,-106.4085,2022,49949,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54567.02463073039,United States of America,New Mexico
34.65447,-106.40812,2023,49979,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54539.00745865733,United States of America,New Mexico
34.65634,-106.44018,2024,50122,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,54456.46726500364,United States of America,New Mexico
34.72121,-106.39129,2023,49980,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,47133.82313927646,United States of America,New Mexico
34.72136,-106.38044,2023,49981,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,47141.5763619416,United States of America,New Mexico
34.73164,-106.38227,2023,49982,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,45996.88464002197,United States of America,New Mexico
34.73193,-106.3834,2022,49950,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,45961.16700494052,United States of America,New Mexico
34.73761,-106.39368,2023,49983,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,45311.76961139637,United States of America,New Mexico
34.74225,-106.38755,2023,49984,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,44806.60182188138,United States of America,New Mexico
34.79073,-106.38198,2025,51782,iNaturalist,35.14602629728994,-106.3987568114672,2006,39446.33508195811,United States of America,New Mexico
34.79079,-106.38212,2025,51621,iNaturalist,35.14602629728994,-106.3987568114672,2006,39439.189283415646,United States of America,New Mexico
34.79084,-106.38207,2025,51637,iNaturalist,35.14602629728994,-106.3987568114672,2006,39433.822736989685,United States of America,New Mexico
34.79653,-106.37604,2024,51509,iNaturalist,35.14602629728994,-106.3987568114672,2006,38828.59314567168,United States of America,New Mexico
34.798,-106.265,2023,50935,iNaturalist,35.14602629728994,-106.3987568114672,2006,40496.06485965272,United States of America,New Mexico
34.80096,-111.39655,2012,47765,Defoliation surveys,34.452258,-111.378428,2001,38718.34830683502,United States of America,Arizona
34.80386,-111.38888,2017,48089,Defoliation surveys,34.452258,-111.378428,2001,39016.67160730656,United States of America,Arizona
34.88935,-111.42813,2019,48951,Defoliation surveys,34.452258,-111.378428,2001,48701.5596321399,United States of America,Arizona
34.92995,-111.74824,2013,47825,Defoliation surveys,34.452258,-111.378428,2001,62900.65316225055,United States of America,Arizona
34.9419,-111.75943,2013,47826,Defoliation surveys,34.452258,-111.378428,2001,64568.825208988215,United States of America,Arizona
34.97013,-111.51672,2019,48952,Defoliation surveys,34.452258,-111.378428,2001,58830.41770787478,United States of America,Arizona
35.0867,-106.3988,2025,51543,iNaturalist,35.14602629728994,-106.3987568114672,2006,6581.821187542803,United States of America,New Mexico
35.08716,-106.40051,2025,51526,iNaturalist,35.14602629728994,-106.3987568114672,2006,6532.741811913822,United States of America,New Mexico
35.088,-106.4,2024,50968,iNaturalist,35.14602629728994,-106.3987568114672,2006,6438.592598869832,United States of America,New Mexico
35.09102,-106.39246,2025,51688,iNaturalist,35.14602629728994,-106.3987568114672,2006,6129.484657883954,United States of America,New Mexico
35.09143,-106.39235,2025,51721,iNaturalist,35.14602629728994,-106.3987568114672,2006,6085.153741124921,United States of America,New Mexico
35.094,-106.394,2015,50201,iNaturalist,35.14602629728994,-106.3987568114672,2006,5788.205695488303,United States of America,New Mexico
35.113,-106.489,2017,50234,iNaturalist,35.149669318016294,-106.42647692820871,2005,7001.6408022786245,United States of America,New Mexico
35.11752,-106.39548,2025,51572,iNaturalist,35.14602629728994,-106.3987568114672,2006,3176.64404152896,United States of America,New Mexico
35.12409,-106.41482,2024,50159,Defoliation surveys,35.14602629728994,-106.3987568114672,2006,2840.3056594832788,United States of America,New Mexico
35.125,-106.461,2017,50030,iNaturalist,35.149669318016294,-106.42647692820871,2005,4170.084489651136,United States of America,New Mexico
35.15015,-106.2822,2025,51693,iNaturalist,35.17873254024158,-106.3817691827111,2006,9609.548605764076,United States of America,New Mexico
35.16397,-106.31985,2025,51844,iNaturalist,35.17873254024158,-106.3817691827111,2006,5873.644165260824,United States of America,New Mexico
35.1664,-106.35728,2025,51618,iNaturalist,35.17873254024158,-106.3817691827111,2006,2617.0207566203303,United States of America,New Mexico
35.169,-106.367,2024,51345,iNaturalist,35.17873254024158,-106.3817691827111,2006,1725.1015830977778,United States of America,New Mexico
35.23689,-111.6082,2018,48322,Defoliation surveys,34.452258,-111.378428,2001,89546.43675290848,United States of America,Arizona
35.23826,-111.59242,2018,48323,Defoliation surveys,34.452258,-111.378428,2001,89366.4519311069,United States of America,Arizona
35.23965,-111.59433,2017,48090,Defoliation surveys,34.452258,-111.378428,2001,89555.4501255548,United States of America,Arizona
35.24049,-111.59036,2025,51567,iNaturalist,34.452258,-111.378428,2001,89567.0735886054,United States of America,Arizona
35.27064,-111.78751,2014,47940,Defoliation surveys,34.452258,-111.378428,2001,98193.60356343334,United States of America,Arizona
35.32,-111.709,2023,50900,iNaturalist,34.452258,-111.378428,2001,100897.42048589018,United States of America,Arizona
35.5382,-105.93496,2025,51672,iNaturalist,35.23644321654993,-106.38961359981542,2007,53171.360382947925,United States of America,New Mexico
35.562,-105.541,2021,50366,iNaturalist,36.00521049951565,-106.2845511702285,2007,83290.48930420176,United States of America,New Mexico
35.58279,-105.81142,2016,43046,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,63450.302200096135,United States of America,New Mexico
35.58944,-105.82377,2016,43043,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62152.7163424078,United States of America,New Mexico
35.59824,-105.80356,2016,43042,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62683.60323822263,United States of America,New Mexico
35.60578,-105.82587,2016,43038,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,60686.80262773677,United States of America,New Mexico
35.60802,-105.79387,2017,48121,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62522.17498862062,United States of America,New Mexico
35.6132,-105.809,2016,43047,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,61148.19996613591,United States of America,New Mexico
35.61425,-105.74848,2016,48084,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,65031.68790300817,United States of America,New Mexico
35.61461,-105.82761,2017,48122,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59865.40878529412,United States of America,New Mexico
35.61638,-105.83283,2018,48324,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59397.60674165385,United States of America,New Mexico
35.61687,-105.77873,2017,48124,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62821.23419889926,United States of America,New Mexico
35.61709,-105.7623,2017,48123,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,63893.11413133306,United States of America,New Mexico
35.61832,-105.79318,2016,43049,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,61765.00029574149,United States of America,New Mexico
35.6192,-105.7313,2017,573,Pheromone trapping,36.00521049951565,-106.2845511702285,2007,65836.85681933338,United States of America,New Mexico
35.61932,-105.7681,2017,48125,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,63338.69825354075,United States of America,New Mexico
35.62061,-105.83949,2016,43041,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,58642.174272033975,United States of America,New Mexico
35.62207,-105.84404,2025,51631,iNaturalist,36.00521049951565,-106.2845511702285,2007,58242.24256929449,United States of America,New Mexico
35.6228,-105.82147,2016,43048,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59597.72471263255,United States of America,New Mexico
35.6269,-105.77567,2016,48085,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62264.77501011413,United States of America,New Mexico
35.62803,-105.83673,2017,48126,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,58217.32463594362,United States of America,New Mexico
35.62921,-105.68232,2025,51601,iNaturalist,36.00521049951565,-106.2845511702285,2007,68574.67239660643,United States of America,New Mexico
35.62931,-105.8154,2017,48127,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59473.83160552383,United States of America,New Mexico
35.6336,-105.80386,2016,43050,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59891.591776027504,United States of America,New Mexico
35.63701,-105.84246,2016,43040,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,57141.277820046846,United States of America,New Mexico
35.63716,-105.82533,2016,43044,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,58222.00881619778,United States of America,New Mexico
35.63768,-105.5973,2025,51665,iNaturalist,36.00521049951565,-106.2845511702285,2007,74295.98126769089,United States of America,New Mexico
35.63819,-105.81063,2017,48128,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59097.115898651624,United States of America,New Mexico
35.63996,-105.8011,2017,48129,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,59590.496948818625,United States of America,New Mexico
35.64124,-105.74525,2016,48086,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,63292.006531563864,United States of America,New Mexico
35.64181,-105.73669,2024,50169,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,63849.133882799644,United States of America,New Mexico
35.642,-105.9,2023,50667,iNaturalist,36.00521049951565,-106.2845511702285,2007,53213.119383750454,United States of America,New Mexico
35.64241,-105.76178,2016,48087,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,62064.92346610298,United States of America,New Mexico
35.644,-105.453,2024,51037,iNaturalist,36.00521049951565,-106.2845511702285,2007,85161.16032715898,United States of America,New Mexico
35.646,-105.456,2021,50394,iNaturalist,36.00521049951565,-106.2845511702285,2007,84816.74092614707,United States of America,New Mexico
35.64874,-105.83115,2017,48130,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,56946.12132434879,United States of America,New Mexico
35.65002,-105.81408,2016,43045,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,57969.158929883284,United States of America,New Mexico
35.65314,-105.83164,2016,43039,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,56575.33227453027,United States of America,New Mexico
35.6533,-105.83489,2017,48131,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,56351.00882486925,United States of America,New Mexico
35.65576,-105.35288,2017,48132,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,92682.04877879756,United States of America,New Mexico
35.65753,-105.84497,2017,48133,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,55369.362639659725,United States of America,New Mexico
35.65778,-105.83008,2017,48134,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,56322.8828823081,United States of America,New Mexico
35.65985,-105.82519,2017,48135,Defoliation surveys,36.00521049951565,-106.2845511702285,2007,56489.90288795985,United States of America,New Mexico
