manual_id,lat,lon,source,year,lat_coord,lon_coord
84411,43.5660770179028,-115.45385417560053,Defoliation surveys,1993,43.5,-115.5
84412,43.58330043634059,-115.49866090744132,Defoliation surveys,1993,43.5,-115.5
84413,43.68069464204037,-115.46537906633084,Defoliation surveys,1993,43.75,-115.5
84414,43.68446021087059,-115.50089459194196,Defoliation surveys,1993,43.75,-115.5
84415,43.68636806521983,-115.47575954569844,Defoliation surveys,1993,43.75,-115.5
84416,43.697764897070975,-115.45023231854071,Defoliation surveys,1993,43.75,-115.5
84417,43.70081255011929,-115.47299512707048,Defoliation surveys,1993,43.75,-115.5
84418,43.70675483242048,-115.46286941707226,Defoliation surveys,1993,43.75,-115.5
84419,43.70776051678563,-115.50865493892007,Defoliation surveys,1993,43.75,-115.5
84420,43.71980332302566,-115.50484996319383,Defoliation surveys,1993,43.75,-115.5
84421,43.72111066226672,-115.4710278410671,Defoliation surveys,1993,43.75,-115.5
84422,43.72846873782416,-115.50973381278165,Defoliation surveys,1993,43.75,-115.5
84423,43.73784644068964,-115.73091570997028,Defoliation surveys,1993,43.75,-115.75
84424,43.74338335335315,-115.50802884825288,Defoliation surveys,1993,43.75,-115.5
84425,43.75219793478692,-115.48125078627464,Defoliation surveys,1993,43.75,-115.5
84426,43.76314841709158,-115.66329140050742,Defoliation surveys,1993,43.75,-115.75
84427,43.768057613620606,-115.70944722623534,Defoliation surveys,1993,43.75,-115.75
84428,43.78527784774453,-115.64661999167944,Defoliation surveys,1993,43.75,-115.75
84429,43.83343619141718,-115.60296843612412,Defoliation surveys,1993,43.75,-115.5
84430,43.83658810529529,-115.47148344761298,Defoliation surveys,1993,43.75,-115.5
84431,43.83945331123797,-115.60316554403514,Defoliation surveys,1993,43.75,-115.5
84432,43.84380650330622,-115.49102070664286,Defoliation surveys,1993,43.75,-115.5
84433,43.85027327533246,-115.48367625681183,Defoliation surveys,1993,43.75,-115.5
84434,43.85361234264322,-115.47436161310468,Defoliation surveys,1993,43.75,-115.5
84435,43.85648910925105,-115.60785415791844,Defoliation surveys,1993,43.75,-115.5
84436,43.859785606718035,-115.47459039115422,Defoliation surveys,1993,43.75,-115.5
84437,43.864992309130685,-115.45236616167304,Defoliation surveys,1993,43.75,-115.5
84438,43.8801483331357,-115.62201189491216,Defoliation surveys,1993,44,-115.5
84439,43.9860292349052,-115.46261959787029,Defoliation surveys,1993,44,-115.5
84440,44.39349024488375,-116.2167444201013,Defoliation surveys,1993,44.5,-116.25
84441,44.606304940561245,-116.88315353372028,Defoliation surveys,1993,44.5,-117
84442,44.62610087887284,-116.92852778793323,Defoliation surveys,1993,44.75,-117
84443,43.49592627887333,-115.3565978179853,Defoliation surveys,1993,43.5,-115.25
84444,43.496529678749766,-115.36862679453596,Defoliation surveys,1993,43.5,-115.25
84445,43.50695854440862,-115.35851789401907,Defoliation surveys,1993,43.5,-115.25
84446,43.51056591500786,-115.37554871289836,Defoliation surveys,1993,43.5,-115.5
84447,43.529586179980235,-115.35569033523583,Defoliation surveys,1993,43.5,-115.25
84448,43.54028040431104,-115.3931333802954,Defoliation surveys,1993,43.5,-115.5
84449,43.550169985026024,-115.36997180596786,Defoliation surveys,1993,43.5,-115.25
84450,43.5526632003347,-115.38565483823952,Defoliation surveys,1993,43.5,-115.5
84451,43.56074318151994,-115.441095908604,Defoliation surveys,1993,43.5,-115.5
84452,43.57415827957417,-115.36750272184584,Defoliation surveys,1993,43.5,-115.25
84453,43.62133451208316,-115.37947065596016,Defoliation surveys,1993,43.5,-115.5
84454,43.659256327433056,-115.42290927859428,Defoliation surveys,1993,43.75,-115.5
84455,43.66844385096785,-115.43067409368258,Defoliation surveys,1993,43.75,-115.5
84456,43.688504700894576,-115.37220061389804,Defoliation surveys,1993,43.75,-115.25
84457,43.71372246133058,-115.34888802939032,Defoliation surveys,1993,43.75,-115.25
84458,43.7171542624345,-115.38559621279394,Defoliation surveys,1993,43.75,-115.5
84459,43.72954000539494,-115.31877178335512,Defoliation surveys,1993,43.75,-115.25
84460,43.73288414433934,-115.42299961158469,Defoliation surveys,1993,43.75,-115.5
84461,43.75630365822719,-115.41147340578122,Defoliation surveys,1993,43.75,-115.5
84462,43.763726516273515,-115.4394699387733,Defoliation surveys,1993,43.75,-115.5
84463,43.77115062009363,-115.40329549719137,Defoliation surveys,1993,43.75,-115.5
84464,43.772323154906886,-115.39293807026822,Defoliation surveys,1993,43.75,-115.5
84465,43.787825307786115,-115.36070225622476,Defoliation surveys,1993,43.75,-115.25
84466,43.818098893763114,-115.39199596221356,Defoliation surveys,1993,43.75,-115.5
84467,43.83104401974529,-115.41961646697706,Defoliation surveys,1993,43.75,-115.5
84468,43.8391128605748,-115.39095098109128,Defoliation surveys,1993,43.75,-115.5
84469,43.843573448281134,-115.3801941382844,Defoliation surveys,1993,43.75,-115.5
84470,43.8491722282823,-115.39992146843348,Defoliation surveys,1993,43.75,-115.5
84471,43.85326095604369,-115.38670579102566,Defoliation surveys,1993,43.75,-115.5
84472,43.853538235931154,-115.41543851022736,Defoliation surveys,1993,43.75,-115.5
84473,43.853993325080545,-115.4320072176136,Defoliation surveys,1993,43.75,-115.5
84474,43.85756873537279,-115.40512508929562,Defoliation surveys,1993,43.75,-115.5
84475,43.86735971142633,-115.3308641026292,Defoliation surveys,1993,43.75,-115.25
84476,43.86878679747066,-115.33681041653185,Defoliation surveys,1993,43.75,-115.25
84477,43.97726513557956,-115.41892008494528,Defoliation surveys,1993,44,-115.5
84478,43.976864996961346,-115.43882469012034,Defoliation surveys,1993,44,-115.5
84479,43.996767506038246,-115.43619281743815,Defoliation surveys,1993,44,-115.5
84480,43.49256318822283,-115.24518054417616,Defoliation surveys,1993,43.5,-115.25
84481,43.50165861995708,-115.23619438056215,Defoliation surveys,1993,43.5,-115.25
84482,43.52091220903977,-115.22228173381396,Defoliation surveys,1993,43.5,-115.25
84483,43.52551959546357,-115.24846679004509,Defoliation surveys,1993,43.5,-115.25
84484,43.56363817425484,-115.18028809361218,Defoliation surveys,1993,43.5,-115.25
84485,43.60517184427175,-115.18695979114312,Defoliation surveys,1993,43.5,-115.25
84486,43.73141465409198,-115.2795816737585,Defoliation surveys,1993,43.75,-115.25
84487,43.744896146645246,-115.10364841972634,Defoliation surveys,1993,43.75,-115
84488,43.7503751473501,-115.16958219947216,Defoliation surveys,1993,43.75,-115.25
84489,43.757875449505384,-115.13392360356882,Defoliation surveys,1993,43.75,-115.25
84490,43.767741761144606,-115.25451748920068,Defoliation surveys,1993,43.75,-115.25
84491,43.77328003522326,-115.1294843418167,Defoliation surveys,1993,43.75,-115.25
84492,43.775797863852794,-115.281898418444,Defoliation surveys,1993,43.75,-115.25
84493,43.7763418257549,-115.1672888061451,Defoliation surveys,1993,43.75,-115.25
84494,43.78505411191031,-115.23626096137087,Defoliation surveys,1993,43.75,-115.25
84495,43.787408267311584,-115.14274369430107,Defoliation surveys,1993,43.75,-115.25
84496,43.79467856545708,-115.12378139499248,Defoliation surveys,1993,43.75,-115
84497,43.80633116936674,-115.21116235291343,Defoliation surveys,1993,43.75,-115.25
84498,43.811254035287185,-115.23806503349768,Defoliation surveys,1993,43.75,-115.25
84499,43.815093121789445,-115.17699445073006,Defoliation surveys,1993,43.75,-115.25
84500,43.84823115870623,-115.2001169095074,Defoliation surveys,1993,43.75,-115.25
84501,41.64142920852714,-111.4669849263898,Defoliation surveys,1993,41.75,-111.5
84502,41.67128890968868,-111.67411161503404,Defoliation surveys,1993,41.75,-111.75
84503,41.68552023499045,-111.66597153805246,Defoliation surveys,1993,41.75,-111.75
84504,41.68819136010832,-111.67766498735251,Defoliation surveys,1993,41.75,-111.75
84505,41.8372594358625,-111.6439598281345,Defoliation surveys,1993,41.75,-111.75
84506,41.845393790546346,-111.63160141413344,Defoliation surveys,1993,41.75,-111.75
84507,41.96682995564285,-111.50608937234972,Defoliation surveys,1993,42,-111.5
84508,43.4379686043324,-114.67179777821156,Defoliation surveys,1993,43.5,-114.75
84509,43.43242011567691,-114.7187545621719,Defoliation surveys,1993,43.5,-114.75
84510,43.45932149335212,-114.16584402866992,Defoliation surveys,1993,43.5,-114.25
84511,43.46165831481448,-114.15214328157522,Defoliation surveys,1993,43.5,-114.25
84512,43.46288102310204,-114.16760571593548,Defoliation surveys,1993,43.5,-114.25
84513,43.47964680524443,-114.15013259035209,Defoliation surveys,1993,43.5,-114.25
84514,43.513621428150536,-114.16169448911252,Defoliation surveys,1993,43.5,-114.25
84515,43.52881109005426,-114.1757063071842,Defoliation surveys,1993,43.5,-114.25
84516,43.533787678003485,-114.2107163177085,Defoliation surveys,1993,43.5,-114.25
84517,43.53841352049637,-114.23126412768572,Defoliation surveys,1993,43.5,-114.25
84518,43.55831552452118,-115.0618937627358,Defoliation surveys,1993,43.5,-115
84519,43.57823652283923,-115.08688947904778,Defoliation surveys,1993,43.5,-115
84520,43.57626837676169,-114.2674782495644,Defoliation surveys,1993,43.5,-114.25
84521,43.60147803306023,-114.98076320376332,Defoliation surveys,1993,43.5,-115
84522,43.61923784359731,-114.99725679796155,Defoliation surveys,1993,43.5,-115
84523,43.6267100355255,-114.95668799536952,Defoliation surveys,1993,43.75,-115
84524,43.63613425698486,-114.9871539869088,Defoliation surveys,1993,43.75,-115
84525,43.640571728252795,-114.98077110504492,Defoliation surveys,1993,43.75,-115
84526,43.74902114803257,-115.08201719525348,Defoliation surveys,1993,43.75,-115
84527,43.737226831915365,-118.87769516682272,Defoliation surveys,1994,43.75,-119
84528,43.89056910441969,-119.07664501683824,Defoliation surveys,1994,44,-119
84529,43.916685745791106,-119.23162489869291,Defoliation surveys,1994,44,-119.25
84530,43.91532657660924,-119.03743570802042,Defoliation surveys,1994,44,-119
84531,43.940566574871546,-119.06200213285064,Defoliation surveys,1994,44,-119
84532,43.73169683422329,-118.84049513752666,Defoliation surveys,1994,43.75,-118.75
84533,43.79674133941676,-118.75502151094064,Defoliation surveys,1994,43.75,-118.75
84534,43.79570387357643,-118.78592912099916,Defoliation surveys,1994,43.75,-118.75
84535,43.82939758787939,-118.77792459560096,Defoliation surveys,1994,43.75,-118.75
84536,43.87929340744818,-118.80836648148154,Defoliation surveys,1994,44,-118.75
84537,43.94243170330546,-118.7640983739592,Defoliation surveys,1994,44,-118.75
84538,43.81549398277271,-118.88427635877753,Defoliation surveys,1995,43.75,-119
84539,50.70098286229448,-119.7767119971478,Defoliation surveys,1997,50.75,-119.75
84540,47.80429234536936,-118.1905807347883,Defoliation surveys,1998,47.75,-118.25
84541,49.908316043217525,-119.4691990603553,Defoliation surveys,1998,50,-119.5
84542,36.61372241719728,-118.81052162844075,Defoliation surveys,1999,36.5,-118.75
84543,36.61686614291932,-118.8389321387019,Defoliation surveys,1999,36.5,-118.75
84544,36.63577298153035,-118.83886289066012,Defoliation surveys,1999,36.75,-118.75
84545,36.64858384052357,-118.82692300596244,Defoliation surveys,1999,36.75,-118.75
84546,36.6573876202498,-118.85501951881356,Defoliation surveys,1999,36.75,-118.75
84547,36.66611022044594,-118.83949398772424,Defoliation surveys,1999,36.75,-118.75
84548,41.21848888569475,-120.80065692530268,Defoliation surveys,1999,41.25,-120.75
84549,41.29214358628339,-120.82261773157286,Defoliation surveys,1999,41.25,-120.75
84550,41.3006896775029,-120.82069124424052,Defoliation surveys,1999,41.25,-120.75
84551,36.56690693667938,-118.7628608108162,Defoliation surveys,1999,36.5,-118.75
84552,36.57245345317894,-118.76415295701176,Defoliation surveys,1999,36.5,-118.75
84553,36.60114286107149,-118.76350014804956,Defoliation surveys,1999,36.5,-118.75
84554,36.608896578460225,-118.78406995994794,Defoliation surveys,1999,36.5,-118.75
84555,36.64570838544399,-118.80848867663204,Defoliation surveys,1999,36.75,-118.75
84556,44.95779942923714,-117.3038145572061,Defoliation surveys,1999,45,-117.25
84557,44.9723999835002,-117.24544153582156,Defoliation surveys,1999,45,-117.25
84558,44.972917835202686,-117.33697133428691,Defoliation surveys,1999,45,-117.25
84559,44.973936596352864,-117.2020373099436,Defoliation surveys,1999,45,-117.25
84560,44.97622660825631,-117.31133146884642,Defoliation surveys,1999,45,-117.25
84561,45.031550573080686,-117.40492029115812,Defoliation surveys,1999,45,-117.5
84562,45.03146422537355,-117.35787183561943,Defoliation surveys,1999,45,-117.25
84563,45.03134938920701,-117.32307641816593,Defoliation surveys,1999,45,-117.25
84564,45.05507776716856,-117.3546960241239,Defoliation surveys,1999,45,-117.25
84565,39.10246177330611,-112.15202882944648,Defoliation surveys,1999,39,-112.25
84566,44.98953886983132,-117.18325224057529,Defoliation surveys,1999,45,-117.25
84567,45.01247924196724,-117.03131137086464,Defoliation surveys,1999,45,-117
84568,45.021413274701395,-116.91287694305994,Defoliation surveys,1999,45,-117
84569,45.02185226896483,-117.10036577956856,Defoliation surveys,1999,45,-117
84570,45.023219827807765,-117.18312706524108,Defoliation surveys,1999,45,-117.25
84571,45.02934862074975,-117.19781233841933,Defoliation surveys,1999,45,-117.25
84572,45.05201706460283,-117.0042301718005,Defoliation surveys,1999,45,-117
84573,45.06573802072521,-117.00186484985517,Defoliation surveys,1999,45,-117
84574,45.077530385016594,-116.92842908060535,Defoliation surveys,1999,45,-117
84575,47.63223757029576,-117.15091590539764,Defoliation surveys,1999,47.75,-117.25
84576,45.75758439216548,-117.97425247538926,Defoliation surveys,2000,45.75,-118
84577,45.831801365355275,-118.06537718241748,Defoliation surveys,2000,45.75,-118
84578,45.847416167743766,-117.86681029402384,Defoliation surveys,2000,45.75,-117.75
84579,45.84692999171571,-117.82854985634614,Defoliation surveys,2000,45.75,-117.75
84580,45.849810823748555,-117.84764295033622,Defoliation surveys,2000,45.75,-117.75
84581,45.87476999672425,-117.80531532150084,Defoliation surveys,2000,45.75,-117.75
84582,45.88381762751519,-117.82561308501022,Defoliation surveys,2000,46,-117.75
84583,45.89565540370493,-117.8106214197623,Defoliation surveys,2000,46,-117.75
84584,45.90740894034399,-117.78556611958426,Defoliation surveys,2000,46,-117.75
84585,45.90889988052626,-117.82580942487158,Defoliation surveys,2000,46,-117.75
84586,45.92983929223083,-117.86591909995852,Defoliation surveys,2000,46,-117.75
84587,45.94919066803184,-117.88506918962489,Defoliation surveys,2000,46,-118
84588,45.95346978610621,-117.90436688596937,Defoliation surveys,2000,46,-118
84589,45.96322454699694,-117.92180100821184,Defoliation surveys,2000,46,-118
84590,46.020186307442074,-117.92906370887218,Defoliation surveys,2000,46,-118
84591,46.02898448103009,-117.87237819408304,Defoliation surveys,2000,46,-117.75
84592,46.029805945634,-117.85259386379668,Defoliation surveys,2000,46,-117.75
84593,46.042657087759146,-117.84817710077124,Defoliation surveys,2000,46,-117.75
84594,46.04704142663319,-117.78543174828154,Defoliation surveys,2000,46,-117.75
84595,46.04911673734609,-117.80738377877996,Defoliation surveys,2000,46,-117.75
84596,46.05447824627357,-117.94327877356498,Defoliation surveys,2000,46,-118
84597,46.05440002669712,-117.8777861157714,Defoliation surveys,2000,46,-118
84598,46.06809391980016,-117.83484079213044,Defoliation surveys,2000,46,-117.75
84599,46.07453341362422,-117.80174044527006,Defoliation surveys,2000,46,-117.75
84600,46.07487218619702,-117.92532834333088,Defoliation surveys,2000,46,-118
84601,46.08018833584872,-117.828702378871,Defoliation surveys,2000,46,-117.75
84602,46.100362071444934,-117.84306652560132,Defoliation surveys,2000,46,-117.75
84603,46.086152018283705,-117.8630170154328,Defoliation surveys,2000,46,-117.75
84604,46.111006104588014,-117.81438841723536,Defoliation surveys,2000,46,-117.75
84605,46.10725586257321,-117.87526181143733,Defoliation surveys,2000,46,-118
84606,46.11064092325028,-117.88807664946503,Defoliation surveys,2000,46,-118
84607,46.12623354850378,-117.7857979944665,Defoliation surveys,2000,46.25,-117.75
84608,46.138805940684826,-117.79533631990766,Defoliation surveys,2000,46.25,-117.75
84609,46.28063082905282,-121.22548414636267,Defoliation surveys,2000,46.25,-121.25
84610,48.456981758906856,-119.87449110020596,Defoliation surveys,2000,48.5,-119.75
84611,45.0166046478638,-117.40791332296804,Defoliation surveys,2000,45,-117.5
84612,45.01762256524367,-117.3925578357585,Defoliation surveys,2000,45,-117.5
84613,45.01881271306885,-117.43370415622296,Defoliation surveys,2000,45,-117.5
84614,45.02259380868969,-117.38570886852762,Defoliation surveys,2000,45,-117.5
84615,45.033339973152565,-117.39542236422712,Defoliation surveys,2000,45,-117.5
84616,45.03713570882924,-117.40905381000222,Defoliation surveys,2000,45,-117.5
84617,45.04084765016174,-117.43324278520559,Defoliation surveys,2000,45,-117.5
84618,45.05992629731172,-117.43462702156278,Defoliation surveys,2000,45,-117.5
84619,45.74663258948959,-117.3843610715562,Defoliation surveys,2000,45.75,-117.5
84620,45.74891383262837,-117.41513351578018,Defoliation surveys,2000,45.75,-117.5
84621,45.75454319924477,-117.3940392528428,Defoliation surveys,2000,45.75,-117.5
84622,45.76196951515452,-117.40265065719416,Defoliation surveys,2000,45.75,-117.5
84623,45.76925546001645,-117.38558488499687,Defoliation surveys,2000,45.75,-117.5
84624,45.775565368945074,-117.3981269114536,Defoliation surveys,2000,45.75,-117.5
84625,45.82396647591314,-117.5303936418289,Defoliation surveys,2000,45.75,-117.5
84626,45.84646468164013,-117.58554139406289,Defoliation surveys,2000,45.75,-117.5
84627,45.98734948421552,-117.65514945935584,Defoliation surveys,2000,46,-117.75
84628,45.99632222806911,-117.64773522946044,Defoliation surveys,2000,46,-117.75
84629,46.016078886338654,-117.69281749096912,Defoliation surveys,2000,46,-117.75
84630,46.04338210229844,-117.74764668998831,Defoliation surveys,2000,46,-117.75
84631,46.0464225888495,-117.77156246815196,Defoliation surveys,2000,46,-117.75
84632,46.052934935651706,-117.75258469278072,Defoliation surveys,2000,46,-117.75
84633,46.06767558430786,-117.54335765357906,Defoliation surveys,2000,46,-117.5
84634,46.07060828292727,-117.57085536689983,Defoliation surveys,2000,46,-117.5
84635,46.08355722088194,-117.66053595292408,Defoliation surveys,2000,46,-117.75
84636,46.08408528847447,-117.58904765744887,Defoliation surveys,2000,46,-117.5
84637,46.08499005958216,-117.76757130944956,Defoliation surveys,2000,46,-117.75
84638,46.097992794980016,-117.68120244113793,Defoliation surveys,2000,46,-117.75
84639,46.098135451499935,-117.57751049918907,Defoliation surveys,2000,46,-117.5
84640,46.101479132211,-117.72081481124631,Defoliation surveys,2000,46,-117.75
84641,46.1029111930622,-117.63713115868988,Defoliation surveys,2000,46,-117.75
84642,46.102443413532626,-117.64846778131545,Defoliation surveys,2000,46,-117.75
84643,46.1041768297845,-117.75397860621,Defoliation surveys,2000,46,-117.75
84644,46.11603468703158,-117.77126957555944,Defoliation surveys,2000,46,-117.75
84645,46.12700209674667,-117.65735905823084,Defoliation surveys,2000,46.25,-117.75
84646,46.129113210742474,-117.69224236003043,Defoliation surveys,2000,46.25,-117.75
84647,46.141137552201904,-117.63604164064944,Defoliation surveys,2000,46.25,-117.75
84648,46.14185759279119,-117.59033912771253,Defoliation surveys,2000,46.25,-117.5
84649,46.14395481173065,-117.71433187031454,Defoliation surveys,2000,46.25,-117.75
84650,46.15729663343936,-117.68957737996942,Defoliation surveys,2000,46.25,-117.75
84651,46.15861761359669,-117.72722065989348,Defoliation surveys,2000,46.25,-117.75
84652,46.15908830620605,-117.71133710661375,Defoliation surveys,2000,46.25,-117.75
84653,44.95114371173757,-117.2279998532486,Defoliation surveys,2000,45,-117.25
84654,44.95735204785169,-117.13147373359236,Defoliation surveys,2000,45,-117.25
84655,44.96144754099762,-117.17967847536124,Defoliation surveys,2000,45,-117.25
84656,44.96579905589173,-117.23470123227192,Defoliation surveys,2000,45,-117.25
84657,44.96612415022536,-117.19885135920984,Defoliation surveys,2000,45,-117.25
84658,44.967513854904176,-117.22112105832343,Defoliation surveys,2000,45,-117.25
84659,44.97081242970542,-117.18402452200078,Defoliation surveys,2000,45,-117.25
84660,44.971843235945386,-117.26327541037972,Defoliation surveys,2000,45,-117.25
84661,44.973686597090165,-117.2407557847759,Defoliation surveys,2000,45,-117.25
84662,44.97575370566416,-117.21625256699998,Defoliation surveys,2000,45,-117.25
84663,44.990467457451345,-117.20080521211246,Defoliation surveys,2000,45,-117.25
84664,45.001261341878646,-117.21845378868174,Defoliation surveys,2000,45,-117.25
84665,45.01775778426843,-117.14828873355349,Defoliation surveys,2000,45,-117.25
84666,45.01861265105175,-117.18003815738967,Defoliation surveys,2000,45,-117.25
84667,45.02040532559652,-117.1398346253287,Defoliation surveys,2000,45,-117.25
84668,45.03041966548708,-117.22514706924032,Defoliation surveys,2000,45,-117.25
84669,45.04519373651802,-117.31621444734904,Defoliation surveys,2000,45,-117.25
84670,45.0629404931495,-117.37865158906013,Defoliation surveys,2000,45,-117.5
84671,45.06974221216192,-117.30809671247908,Defoliation surveys,2000,45,-117.25
84672,45.083885070381065,-117.24165395991892,Defoliation surveys,2000,45,-117.25
84673,45.08529692901914,-117.2537199896455,Defoliation surveys,2000,45,-117.25
84674,45.0980441038472,-117.29583598934164,Defoliation surveys,2000,45,-117.25
84675,45.10322567419641,-117.3652448054736,Defoliation surveys,2000,45,-117.25
84676,45.11498899553762,-117.34306924336543,Defoliation surveys,2000,45,-117.25
84677,45.139769483136774,-117.37036532302328,Defoliation surveys,2000,45.25,-117.25
84678,45.753612592628606,-117.3694402547996,Defoliation surveys,2000,45.75,-117.25
84679,48.16170464905927,-117.17306588355072,Defoliation surveys,2000,48.25,-117.25
84680,42.729835438887186,-116.86347464852406,Defoliation surveys,2000,42.75,-116.75
84681,42.73783147792682,-116.88355851621748,Defoliation surveys,2000,42.75,-117
84682,42.991025144997785,-116.86529992559215,Defoliation surveys,2000,43,-116.75
84683,43.005219018948395,-116.86511231319062,Defoliation surveys,2000,43,-116.75
84684,43.02397192627834,-116.8544850369083,Defoliation surveys,2000,43,-116.75
84685,44.9914363701403,-117.0070891992605,Defoliation surveys,2000,45,-117
84686,45.01726801696111,-117.05909255479402,Defoliation surveys,2000,45,-117
84687,45.02875936595146,-116.92363919021432,Defoliation surveys,2000,45,-117
84688,45.09962729545922,-116.90485884702528,Defoliation surveys,2000,45,-117
84689,45.115485795808304,-116.96344803748204,Defoliation surveys,2000,45,-117
84690,45.1193034009757,-116.9193151521582,Defoliation surveys,2000,45,-117
84691,46.75684301683278,-116.88507460934365,Defoliation surveys,2000,46.75,-117
84692,46.76035836568092,-116.8793663532656,Defoliation surveys,2000,46.75,-117
84693,46.76245145393508,-116.86080618528864,Defoliation surveys,2000,46.75,-116.75
84694,46.867559300589285,-116.96712399807052,Defoliation surveys,2000,46.75,-117
84695,46.89024685148203,-116.87647258552376,Defoliation surveys,2000,47,-117
84696,46.89566681823315,-116.85410651958486,Defoliation surveys,2000,47,-116.75
84697,46.896712148804234,-116.89070173775318,Defoliation surveys,2000,47,-117
84698,46.90010444986595,-116.86961092823692,Defoliation surveys,2000,47,-116.75
84699,42.69881789882368,-116.83597938014636,Defoliation surveys,2000,42.75,-116.75
84700,42.89414182199186,-116.79072450610848,Defoliation surveys,2000,43,-116.75
84701,42.89605668960418,-116.77185230779548,Defoliation surveys,2000,43,-116.75
84702,42.91322661174986,-116.74795753970486,Defoliation surveys,2000,43,-116.75
84703,42.91631383460923,-116.72074852499996,Defoliation surveys,2000,43,-116.75
84704,42.923763485991266,-116.75377754513174,Defoliation surveys,2000,43,-116.75
84705,42.93172362823408,-116.7711300928756,Defoliation surveys,2000,43,-116.75
84706,42.93552752199325,-116.7938699616298,Defoliation surveys,2000,43,-116.75
84707,42.93775751002965,-116.7424519474188,Defoliation surveys,2000,43,-116.75
84708,42.94264814970565,-116.82740178878636,Defoliation surveys,2000,43,-116.75
84709,42.94288616353047,-116.72798829996572,Defoliation surveys,2000,43,-116.75
84710,42.94343007125472,-116.77804219887147,Defoliation surveys,2000,43,-116.75
84711,42.946324480123266,-116.73743275100772,Defoliation surveys,2000,43,-116.75
84712,42.955150691058776,-116.73068212633608,Defoliation surveys,2000,43,-116.75
84713,42.95719363982885,-116.78172580372092,Defoliation surveys,2000,43,-116.75
84714,42.98363771175733,-116.72532517078032,Defoliation surveys,2000,43,-116.75
84715,42.986393852547025,-116.8263900614591,Defoliation surveys,2000,43,-116.75
84716,42.992053447424574,-116.80914001726391,Defoliation surveys,2000,43,-116.75
84717,42.99684585340477,-116.74422358204114,Defoliation surveys,2000,43,-116.75
84718,42.99861596309196,-116.8140944874688,Defoliation surveys,2000,43,-116.75
84719,43.00166241420342,-116.82165595215832,Defoliation surveys,2000,43,-116.75
84720,43.0176393878677,-116.82590234464853,Defoliation surveys,2000,43,-116.75
84721,43.0249173409545,-116.77592712849912,Defoliation surveys,2000,43,-116.75
84722,43.029980584153634,-116.75295387364652,Defoliation surveys,2000,43,-116.75
84723,43.04587330500815,-116.74069802037036,Defoliation surveys,2000,43,-116.75
84724,43.06533303256613,-116.78728291615936,Defoliation surveys,2000,43,-116.75
84725,43.0709781485588,-116.7967432328915,Defoliation surveys,2000,43,-116.75
84726,43.07180671360195,-116.78611229632808,Defoliation surveys,2000,43,-116.75
84727,43.07270792877449,-116.8113444514655,Defoliation surveys,2000,43,-116.75
84728,43.08723449881248,-116.80814945227512,Defoliation surveys,2000,43,-116.75
84729,43.10787181345044,-116.7648963401459,Defoliation surveys,2000,43,-116.75
84730,45.14930866835464,-116.783442785475,Defoliation surveys,2000,45.25,-116.75
84731,46.744423693654895,-116.8174336211768,Defoliation surveys,2000,46.75,-116.75
84732,46.749240194708264,-116.80898455635028,Defoliation surveys,2000,46.75,-116.75
84733,46.75297944099181,-116.82709425977882,Defoliation surveys,2000,46.75,-116.75
84734,46.76097289463784,-116.75566748736756,Defoliation surveys,2000,46.75,-116.75
84735,46.76252183251152,-116.76556795997844,Defoliation surveys,2000,46.75,-116.75
84736,46.76302142538119,-116.72953941505696,Defoliation surveys,2000,46.75,-116.75
84737,46.76491050133279,-116.83833759268902,Defoliation surveys,2000,46.75,-116.75
84738,46.766908935514465,-116.77131850521464,Defoliation surveys,2000,46.75,-116.75
84739,46.7705913108234,-116.73113607468484,Defoliation surveys,2000,46.75,-116.75
84740,46.88425619656548,-116.739027579578,Defoliation surveys,2000,47,-116.75
84741,46.8913001799816,-116.81165221056276,Defoliation surveys,2000,47,-116.75
84742,38.1724652169613,-115.57402027417612,Defoliation surveys,2000,38.25,-115.5
84743,38.19218778584659,-115.56105969967756,Defoliation surveys,2000,38.25,-115.5
84744,38.8822456563497,-112.11255252228388,Defoliation surveys,2000,39,-112
84745,38.89392485981609,-112.1325251601059,Defoliation surveys,2000,39,-112.25
84746,38.89886245691716,-112.12244648760642,Defoliation surveys,2000,39,-112
84747,38.90204377377923,-112.1286424620092,Defoliation surveys,2000,39,-112.25
84748,38.909772205249105,-112.1176717873344,Defoliation surveys,2000,39,-112
84749,38.93189355279383,-112.06161703546212,Defoliation surveys,2000,39,-112
84750,38.94053552307793,-112.07080632756454,Defoliation surveys,2000,39,-112
84751,38.943693706501975,-112.07826573605809,Defoliation surveys,2000,39,-112
84752,38.961145891517155,-112.07655230139387,Defoliation surveys,2000,39,-112
84753,38.975260293241504,-112.08565685125524,Defoliation surveys,2000,39,-112
84754,39.00921502880375,-115.42563365352424,Defoliation surveys,2000,39,-115.5
84755,42.18124315524068,-113.7408219151998,Defoliation surveys,2000,42.25,-113.75
84756,42.19911611732853,-113.72106145830058,Defoliation surveys,2000,42.25,-113.75
84757,42.21238615695999,-113.70312521799642,Defoliation surveys,2000,42.25,-113.75
84758,42.90461441350448,-116.6930689097548,Defoliation surveys,2000,43,-116.75
84759,42.93049924766745,-116.67690013502748,Defoliation surveys,2000,43,-116.75
84760,42.93798595408542,-116.66487881081204,Defoliation surveys,2000,43,-116.75
84761,42.943916249941566,-116.68966283693456,Defoliation surveys,2000,43,-116.75
