df_id,lat_site,lon_site,mean_biomass,max_biomass,mean_cover
12451,50.7,-119.45,85.93141592920355,255,76.53097345132744
12452,50.7,-119.425,93.17582417582406,255,68.92527472527465
12453,50.7,-119.4,102.43735763097929,252,64.6469248291571
12454,50.7,-119.375,89.13436123348002,252,52.764317180616786
12455,50.7,-119.35,70.28824833702889,252,42.139689578714005
12456,50.7,-119.325,41.8517699115044,240,27.511061946902643
12457,50.7,-119.3,45.50660792951541,252,26.91629955947137
12458,50.7,-119.275,43.95594713656398,252,25.4823788546256
12459,50.7,-119.25,44.97787610619463,252,27.70353982300886
1246,49.15,-119.025,92.67108167770424,252,72.4613686534216
12460,50.7,-119.225,72.24282560706399,255,42.472406181015444
12461,50.7,-119.2,107.58389261744968,255,67.12975391498878
12462,50.7,-119.175,134.3127753303965,255,83.02863436123347
12463,50.7,-119.15,148.7024608501118,255,88.40044742729305
12464,50.7,-119.125,156.56291390728472,255,86.80794701986753
12465,50.7,-119.1,151.60264900662256,255,80.44150110375277
12466,50.7,-119.075,121.30022075055186,255,61.8741721854304
12467,50.7,-119.05,107.58370044052866,255,58.515418502202635
12468,50.7,-119.025,135.80176211453747,255,65.26211453744496
12469,50.7,-119,175.94456762749442,255,80.73392461197338
1247,49.15,-119,88.99780219780219,252,60.745054945054946
12470,50.7,-118.975,170.0199115044248,255,77.92920353982302
12471,50.7,-118.95,141.80573951434883,255,73.61147902869756
12472,50.7,-118.925,115.7929515418503,255,66.88325991189429
12473,50.7,-118.9,92.6696035242291,255,61.444933920704806
12474,50.7,-118.875,106.0792951541851,255,68.83700440528636
12475,50.7,-118.85,133.81236203090504,255,74.37748344370861
12476,50.7,-118.825,169.95805739514353,255,84.90949227373068
12477,50.7,-118.8,201.40659340659366,255,88.21538461538462
12478,50.7,-118.775,207.3919821826281,252,87.52338530066815
12479,50.7,-118.75,212.57236842105263,255,90.21271929824563
1248,49.15,-118.975,73.36784140969161,252,46.370044052863435
12480,50.7,-118.725,210.02460850111856,255,92.25503355704697
12481,50.7,-118.7,191.16703296703295,255,87.03296703296705
12482,50.7,-118.675,157.48678414096918,255,73.11674008810574
12483,50.7,-118.65,151.05309734513276,255,71.22787610619469
12484,50.7,-118.625,154.35920177383605,255,71.62971175166307
12485,50.7,-118.6,182.8370044052864,255,82.81718061674005
12486,50.7,-118.575,179.590308370044,255,83.2070484581498
12487,50.7,-118.55,143.68292682926813,255,74.94900221729488
12488,50.7,-118.525,98.12114537444934,255,64.96916299559474
12489,50.7,-118.5,80.18468468468467,255,58.6486486486486
1249,49.15,-118.95,56.701986754966896,252,38.233995584988975
12490,50.725,-123,57.58719646799119,252,33.67328918322292
12491,50.725,-122.975,70.72283813747231,252,47.49223946784922
12492,50.725,-122.95,84.74172185430464,255,62.01545253863136
12493,50.725,-122.925,85.45898004434586,255,62.59423503325947
12494,50.725,-122.9,64.22197802197806,255,43.15164835164832
12495,50.725,-122.875,42.1858407079647,250,27.25
12496,50.725,-122.85,46.24282560706398,240,28.56953642384103
12497,50.725,-122.825,70.02439024390246,252,47.53436807095346
12498,50.725,-122.8,78.66004415011032,252,49.92935982339954
12499,50.725,-122.775,77.55187637969104,252,49.53863134657841
125,49,-119.9,18.397350993377405,205,47.2273730684327
1250,49.15,-118.925,64.91208791208793,210,46.527472527472504
12500,50.725,-122.75,61.55955056179792,255,37.40000000000011
12501,50.725,-122.725,72.91169977924922,252,48.94260485651228
12502,50.725,-122.7,78.32229580573954,252,53.86313465783659
12503,50.725,-122.675,74.73423423423415,252,50.88063063063067
12504,50.725,-122.65,66.41629955947124,252,40.0176211453744
12505,50.725,-122.625,49.2995594713656,252,25.905286343612335
12506,50.725,-122.6,36.496688741721876,223,16.604856512141264
12507,50.725,-122.575,35.2356828193832,221,17.5726872246696
12508,50.725,-122.55,30.23399558498904,211,15.275938189845517
12509,50.725,-122.525,18.643805309734535,226,8.876106194690289
1251,49.15,-118.9,76.57300884955754,247,59.17699115044248
12510,50.725,-122.5,14.33333333333337,226,6.816777041942609
12511,50.725,-122.475,25.590308370044024,220,18.722466960352403
12512,50.725,-122.45,37.848017621145395,247,32.01541850220266
12513,50.725,-122.425,47.39207048458155,247,54.78854625550664
12514,50.725,-122.4,51.677704194260464,252,69.20088300220748
12515,50.725,-122.375,72.04212860310425,252,78.25498891352555
12516,50.725,-122.35,94.80973451327431,252,76.4955752212389
12517,50.725,-122.325,100.5508849557522,252,71.65265486725663
12518,50.725,-122.3,96.29580573951434,252,68.67328918322293
12519,50.725,-122.275,77.03587443946186,252,59.65246636771303
1252,49.15,-118.875,87.1412300683371,247,74.3599088838269
12520,50.725,-122.25,65.94701986754951,252,53.629139072847735
12521,50.725,-122.225,60.59513274336275,252,50.513274336283104
12522,50.725,-122.2,57.27973568281924,252,50.81057268722471
12523,50.725,-122.175,58.76600441501121,252,45.116997792494445
12524,50.725,-122.15,53.24336283185837,236,32.530973451327434
12525,50.725,-122.125,54.982339955849824,252,34.088300220750504
12526,50.725,-122.1,56.62472406181025,252,42.061810154525375
12527,50.725,-122.075,54.50554323725056,231,48.00886917960089
12528,50.725,-122.05,63.167400881057205,252,56.39427312775332
12529,50.725,-122.025,62.995555555555654,255,66
1253,49.15,-118.85,86.09955752212392,252,80.41150442477877
12530,50.725,-122,56.35320088300206,255,78.15011037527591
12531,50.725,-121.975,48.13495575221227,255,75.43805309734515
12532,50.725,-121.95,38.6977777777778,235,52.79111111111109
12533,50.725,-121.925,46.490066225165585,202,40.3245033112583
12534,50.725,-121.9,53.9092920353982,229,37.258849557522126
12535,50.725,-121.875,70.02428256070637,252,49.05960264900665
12536,50.725,-121.85,78.7345132743362,255,57.77212389380539
12537,50.725,-121.825,90.11389521640085,255,59.91343963553533
12538,50.725,-121.8,95.63576158940398,252,65.30022075055186
12539,50.725,-121.775,105.60572687224676,252,69.34581497797357
1254,49.15,-118.825,88.26813186813189,252,83.97362637362637
12540,50.725,-121.75,101.46238938053095,248,67.19911504424782
12541,50.725,-121.725,100.66299559471365,255,68.7312775330396
12542,50.725,-121.7,99.28318584070797,255,73.33407079646018
12543,50.725,-121.675,102.19469026548668,255,75.30530973451329
12544,50.725,-121.65,95.15521064301552,255,63.58758314855875
12545,50.725,-121.625,58.823399558498906,255,35.841059602649004
12546,50.725,-121.6,36.77433628318582,224,19.418141592920342
12547,50.725,-121.575,42.46136865342161,202,26.079470198675484
12548,50.725,-121.55,67.1441241685144,255,47.6740576496674
12549,50.725,-121.525,83.14128035320087,255,62.417218543046346
1255,49.15,-118.8,99.31263858093129,252,85.60753880266074
12550,50.725,-121.5,80.06401766004417,255,72.07505518763796
12551,50.725,-121.475,70.71238938053095,255,71.27876106194691
12552,50.725,-121.45,51.89380530973453,255,72.8296460176991
12553,50.725,-121.425,44.45374449339201,255,71.61674008810571
12554,50.725,-121.4,41.918502202643204,252,58.889867841409625
12555,50.725,-121.375,34.13876651982386,252,35.090308370044
12556,50.725,-121.35,20.307522123893882,192,11.595132743362788
12557,50.725,-121.325,4.068584070796481,187,2.4668141592920314
12558,50.725,-121.3,0,0,0.2505543237250555
12559,50.725,-121.275,1.5827814569536507,183,0.631346578366445
1256,49.15,-118.775,101.81098901098899,252,85.82417582417582
12560,50.725,-121.25,4.064017660044181,183,2.0110375275938255
12561,50.725,-121.225,21.073008849557556,198,11.634955752212349
12562,50.725,-121.2,42.04635761589422,252,25.93377483443717
12563,50.725,-121.175,60.34216335540844,252,39.61147902869766
12564,50.725,-121.15,72.03318584070792,252,51.442477876106125
12565,50.725,-121.125,73.61758241758237,236,55.182417582417536
12566,50.725,-121.1,81.47136563876656,250,59.08370044052866
12567,50.725,-121.075,87.58057395143487,252,60.62251655629136
12568,50.725,-121.05,88.06711409395986,252,58.807606263982144
12569,50.725,-121.025,71.50549450549458,250,47.024175824175956
1257,49.15,-118.75,91.42384105960267,252,82.31125827814569
12570,50.725,-121,57.715859030836874,235,37.68502202643187
12571,50.725,-120.975,50.656319290465774,236,32.5986696230597
12572,50.725,-120.95,45.19911504424755,252,28.491150442477707
12573,50.725,-120.925,37.651214128035214,252,23.743929359823266
12574,50.725,-120.9,33.6315789473685,235,21.00219298245617
12575,50.725,-120.875,43.05973451327425,240,23.384955752212292
12576,50.725,-120.85,58.89159292035395,255,30.752212389380585
12577,50.725,-120.825,68.62696629213472,255,36.743820224718974
12578,50.725,-120.8,65.5,255,35.6784140969162
12579,50.725,-120.775,64.64679911699793,252,38.293598233995496
1258,49.15,-118.725,84.41629955947138,252,74.26431718061674
12580,50.725,-120.75,60.587583148558636,239,38.08869179600893
12581,50.725,-120.725,55.96902654867265,252,35.13716814159283
12582,50.725,-120.7,38.94922737306844,239,24.06843267108173
12583,50.725,-120.675,16.032894736842128,173,9.287280701754428
12584,50.725,-120.65,3.9603524229074947,173,1.6167400881057348
12585,50.725,-120.625,0.3805309734513264,172,0.41150442477876065
12586,50.725,-120.6,0.43141592920353894,195,0.46681415929203424
12587,50.725,-120.575,0.8558758314855879,195,0.7206208425720632
12588,50.725,-120.55,6.342163355408385,217,2.463576158940405
12589,50.725,-120.525,10.843267108167774,217,3.9227373068432723
1259,49.15,-118.7,77.11453744493392,252,66.2775330396476
12590,50.725,-120.5,16.29735682819382,217,7.079295154185014
12591,50.725,-120.475,20.046255506607952,217,8.817180616740078
12592,50.725,-120.45,12.482378854625583,207,5.156387665198221
12593,50.725,-120.425,0.8454746136865343,198,0.42163355408388564
12594,50.725,-120.4,0,0,0.1982378854625554
12595,50.725,-120.375,1.6718061674008784,193,0.7709251101321586
12596,50.725,-120.35,5.081677704194268,203,3.5408388520971243
12597,50.725,-120.325,10.436807095343669,204,9.67184035476716
12598,50.725,-120.3,17.63274336283189,252,16.0154867256637
12599,50.725,-120.275,27.64823008849566,252,19.865044247787647
126,49,-119.875,24.494481236203214,252,59.72847682119204
1260,49.15,-118.675,72.039911308204,252,65.76496674057651
12600,50.725,-120.25,41.95374449339201,252,25.80837004405281
12601,50.725,-120.225,53.633554083885066,252,33.79249448123608
12602,50.725,-120.2,70.26973684210526,255,44.42105263157906
12603,50.725,-120.175,83.04474272930648,255,52.09172259507827
12604,50.725,-120.15,88.77605321507755,255,58.37694013303766
12605,50.725,-120.125,91.82522123893813,255,65.42256637168141
12606,50.725,-120.1,90.03097345132734,255,64.99557522123888
12607,50.725,-120.075,83.41999999999994,252,61.81777777777776
12608,50.725,-120.05,84.67841409691634,252,61.46916299559471
12609,50.725,-120.025,84.90707964601766,250,59.303097345132734
1261,49.15,-118.65,76.18568232662193,252,70.72483221476506
12610,50.725,-120,85.38053097345133,250,58.24115044247781
12611,50.725,-119.975,82.71302428256071,195,56.408388520971336
12612,50.725,-119.95,84.71460176991151,210,65.20575221238937
12613,50.725,-119.925,91.39207048458154,252,69.8920704845815
12614,50.725,-119.9,83.74172185430464,252,64.91611479028704
12615,50.725,-119.875,60.39867841409682,252,56.86123348017618
12616,50.725,-119.85,33.92222222222208,252,50.591111111111175
12617,50.725,-119.825,25.70198675496684,252,46.21192052980133
12618,50.725,-119.8,30.38546255506604,252,37.081497797356796
12619,50.725,-119.775,67.20575221238927,252,42.35619469026547
1262,49.15,-118.625,86.43076923076916,255,75.30329670329668
12620,50.725,-119.75,105.1233480176212,255,58.966960352422966
12621,50.725,-119.725,120.50331125827809,255,78.45695364238412
12622,50.725,-119.7,102.02232142857137,255,77.19642857142858
12623,50.725,-119.675,92.22026431718078,252,72.34581497797359
12624,50.725,-119.65,100.63796909492271,255,74.1412803532009
12625,50.725,-119.625,107.87610619469021,255,80.2566371681416
12626,50.725,-119.6,94.22075055187642,255,85.72406181015452
12627,50.725,-119.575,67.79780219780221,255,84.1120879120879
12628,50.725,-119.55,57.02908277404925,250,81.31096196868009
12629,50.725,-119.525,56.257142857142895,255,76.61758241758241
1263,49.15,-118.6,91.48008849557517,255,74.4601769911504
12630,50.725,-119.5,57.7262693156733,255,74.44812362030905
12631,50.725,-119.475,71.07064017660046,255,74.60044150110377
12632,50.725,-119.45,96.204845814978,255,76.71585903083701
12633,50.725,-119.425,114.86313465783667,255,78.42825607064019
12634,50.725,-119.4,134.0859030837004,255,80.79515418502201
12635,50.725,-119.375,113.11699779249452,255,68.8101545253863
12636,50.725,-119.35,93.6129753914989,252,58.31096196868009
12637,50.725,-119.325,48.04185022026438,240,33.66740088105729
12638,50.725,-119.3,34.90088105726874,252,23.693832599118938
12639,50.725,-119.275,24.355408388520928,252,15.644591611479074
1264,49.15,-118.575,92.65418502202641,252,76.6079295154185
12640,50.725,-119.25,47.82339955849891,255,29.792494481236215
12641,50.725,-119.225,80.22516556291396,255,48.46136865342161
12642,50.725,-119.2,111.11725663716817,255,73.35398230088498
12643,50.725,-119.175,154.68070953436808,255,93.08425720620843
12644,50.725,-119.15,156.15164835164833,255,91.12967032967033
12645,50.725,-119.125,168.63576158940398,255,89.54525386313466
12646,50.725,-119.1,170.3407079646018,255,87.45132743362834
12647,50.725,-119.075,139.07079646017698,255,70.6261061946903
12648,50.725,-119.05,119.78982300884962,255,59.506637168141566
12649,50.725,-119.025,131.25221238938056,255,61.8716814159292
1265,49.15,-118.55,94.0814977973568,252,77.44273127753303
12650,50.725,-119,160.85934065934063,255,75.96263736263737
12651,50.725,-118.975,167.7225950782998,255,79.55480984340045
12652,50.725,-118.95,136.29450549450553,255,68.67912087912087
12653,50.725,-118.925,107.24833702882495,255,60.246119733924616
12654,50.725,-118.9,96.31057268722475,255,57.1409691629956
12655,50.725,-118.875,94.40265486725666,255,61.13938053097346
12656,50.725,-118.85,116.1431718061674,255,75.01101321585902
12657,50.725,-118.825,134.30396475770934,255,80.72026431718061
12658,50.725,-118.8,167.38546255506617,255,86.2599118942731
12659,50.725,-118.775,198.15198237885465,255,88.78414096916299
1266,49.15,-118.525,94.44666666666663,255,80
12660,50.725,-118.75,220.78854625550653,255,91.44273127753304
12661,50.725,-118.725,215.13907284768206,255,92.34657836644593
12662,50.725,-118.7,205.63716814159292,255,92.80973451327434
12663,50.725,-118.675,184.86123348017608,255,84.57488986784139
12664,50.725,-118.65,158.9623893805309,255,75.9557522123893
12665,50.725,-118.625,162.67549668874165,255,76.47902869757176
12666,50.725,-118.6,181.16997792494485,255,81.42384105960267
12667,50.725,-118.575,204.3480176211454,255,86.1784140969163
12668,50.725,-118.55,186.85430463576148,255,86.08609271523181
12669,50.725,-118.525,142.2229580573953,255,76.79470198675499
1267,49.15,-118.5,94.39867841409695,255,79.03964757709251
12670,50.725,-118.5,110.74229074889867,255,70.97797356828197
12671,50.75,-123,36.59691629955942,222,17.314977973568297
12672,50.75,-122.975,45.01991150442471,252,25.10398230088489
12673,50.75,-122.95,66.13024282560697,255,44.141280353200955
12674,50.75,-122.925,93.94933920704845,255,65.1497797356828
12675,50.75,-122.9,94.01324503311263,255,65.28035320088304
12676,50.75,-122.875,83.2384105960266,252,58.39514348785879
12677,50.75,-122.85,81.07964601769928,255,56.03539823008849
12678,50.75,-122.825,96.23841059602657,255,69.25827814569536
12679,50.75,-122.8,96.91722595078296,255,70.83445190156606
1268,49.175,-123,33.933774834437166,218,18.10816777041939
12680,50.75,-122.775,102.1920529801325,255,68.54525386313463
12681,50.75,-122.75,93.76211453744484,255,59.4229074889868
12682,50.75,-122.725,91.1918735891647,255,58.209932279909836
12683,50.75,-122.7,85.2136563876652,252,53.464757709251195
12684,50.75,-122.675,72.90929203539821,252,43.8296460176991
12685,50.75,-122.65,47.95302013422821,223,24.2774049217002
12686,50.75,-122.625,35.81194690265495,223,19.75221238938057
12687,50.75,-122.6,47.82261640798222,221,26.108647450110915
12688,50.75,-122.575,55.21633554083888,208,31.498896247240673
12689,50.75,-122.55,52.753303964757684,210,28.623348017621165
1269,49.175,-122.975,27.435267857142907,218,14.756696428571454
12690,50.75,-122.525,29.081858407079622,210,15.5
12691,50.75,-122.5,20.883002207505516,210,9.302428256070641
12692,50.75,-122.475,24.440265486725657,220,14.692477876106171
12693,50.75,-122.45,38.797356828193884,220,30.469162995594772
12694,50.75,-122.425,45.24503311258274,255,48.704194260485686
12695,50.75,-122.4,51.779249448123586,255,60.233995584989025
12696,50.75,-122.375,67.69401330376941,255,71.90243902439022
12697,50.75,-122.35,76.87032967032965,252,71.5802197802198
12698,50.75,-122.325,86.6385809312639,252,73.03769401330379
12699,50.75,-122.3,86.07555555555551,252,71.70888888888892
127,49,-119.85,30.198675496688832,252,71.45033112582783
1270,49.175,-122.95,18.59340659340659,226,10.960439560439555
12700,50.75,-122.275,86.56167400881056,252,68.85903083700441
12701,50.75,-122.25,86.49006622516559,252,66.3995584988962
12702,50.75,-122.225,94.05543237250559,252,67.42350332594232
12703,50.75,-122.2,91.647577092511,252,63.43612334801761
12704,50.75,-122.175,88.931718061674,252,56.5396475770925
12705,50.75,-122.15,74.87196467991164,245,45.587196467991156
12706,50.75,-122.125,69.60927152317873,250,42.12803532008837
12707,50.75,-122.1,67.68351648351644,250,49.48791208791198
12708,50.75,-122.075,73.33039647577095,255,57.98678414096901
12709,50.75,-122.05,85.5466970387244,255,67.78359908883822
1271,49.175,-122.925,17.431415929203535,226,9.491150442477878
12710,50.75,-122.025,101.52980132450332,255,76.63355408388522
12711,50.75,-122,105.22566371681415,255,80.20132743362834
12712,50.75,-121.975,84.2251655629138,255,67.74172185430464
12713,50.75,-121.95,66.80752212389383,255,48.90707964601769
12714,50.75,-121.925,47.30463576158936,205,31.123620309050807
12715,50.75,-121.9,42.470198675496675,205,23.386313465783715
12716,50.75,-121.875,43.70575221238929,240,27.70575221238928
12717,50.75,-121.85,44.97315436241608,240,27.554809843400378
12718,50.75,-121.825,58.169603524229075,252,37.01101321585905
12719,50.75,-121.8,84.80266075388028,252,56.403547671840364
1272,49.175,-122.9,18.015452538631344,220,10.465783664459158
12720,50.75,-121.775,100.92935982339954,252,69.70419426048564
12721,50.75,-121.75,105.90308370044055,252,76.77092511013217
12722,50.75,-121.725,98.67180616740089,207,79.04625550660792
12723,50.75,-121.7,98.07894736842107,255,82.3640350877193
12724,50.75,-121.675,99.98883928571428,255,77.59375
12725,50.75,-121.65,91.74336283185845,252,62.83628318584072
12726,50.75,-121.625,65.55286343612336,252,39.72687224669603
12727,50.75,-121.6,45.65342163355407,229,26.849889624724064
12728,50.75,-121.575,42.46460176991151,198,27.909292035398217
12729,50.75,-121.55,68.66004415011034,255,47.08167770419424
1273,49.175,-122.875,22.92935982339956,220,13.346578366445922
12730,50.75,-121.525,79.44247787610615,255,60.362831858407084
12731,50.75,-121.5,74.29203539823013,255,67.24115044247782
12732,50.75,-121.475,79.52097130242824,255,71.46136865342162
12733,50.75,-121.45,79.56291390728472,255,75.26048565121411
12734,50.75,-121.425,85.9713656387665,255,77.56167400881058
12735,50.75,-121.4,82.41228070175444,255,69.34649122807018
12736,50.75,-121.375,72.6960352422908,255,53.332599118942795
12737,50.75,-121.35,48.046460176991104,255,31.0221238938054
12738,50.75,-121.325,19.394273127753355,187,13.266519823788572
12739,50.75,-121.3,2.9712389380530984,187,1.7787610619468985
1274,49.175,-122.85,38.77483443708609,252,21.059602649006635
12740,50.75,-121.275,0,0,0.16814159292035433
12741,50.75,-121.25,0,0,0.12582781456953646
12742,50.75,-121.225,3.2885462555066014,183,1.8237885462555026
12743,50.75,-121.2,11.891592920353958,189,6.504424778761095
12744,50.75,-121.175,23.396895787139616,189,13.65188470066514
12745,50.75,-121.15,38.07032967032978,202,23.76703296703285
12746,50.75,-121.125,49.4008810572688,202,31.444933920704795
12747,50.75,-121.1,51.01103752759391,236,31.876379690949165
12748,50.75,-121.075,46.78026905829615,250,29.399103139013565
12749,50.75,-121.05,30.995584988962708,250,20.540838852097032
1275,49.175,-122.825,38.34878587196469,252,21.128035320088287
12750,50.75,-121.025,14.902869757174424,188,11.086092715231821
12751,50.75,-121,3.8517699115044257,188,3.0066371681416153
12752,50.75,-120.975,2.3642384105960157,188,1.2737306843267031
12753,50.75,-120.95,1.3892617449664344,169,1.0671140939597321
12754,50.75,-120.925,2.2577092511013044,170,0.98237885462555
12755,50.75,-120.9,6.747787610619425,179,3.004424778761061
12756,50.75,-120.875,9.517699115044245,196,5.19026548672567
12757,50.75,-120.85,9.986577181208094,179,5.5346756152125085
12758,50.75,-120.825,10.573008849557556,175,5.993362831858413
12759,50.75,-120.8,12.3017621145375,175,6.6629955947136335
1276,49.175,-122.8,40.71743929359823,255,24.24944812362031
12760,50.75,-120.775,17.62168141592914,178,8.092920353982283
12761,50.75,-120.75,22.397350993377398,178,11.068432671081721
12762,50.75,-120.725,16.900662251655586,178,9.10375275938189
12763,50.75,-120.7,4.227373068432647,165,2.9006622516556466
12764,50.75,-120.675,1.303769401330376,201,0.871396895787137
12765,50.75,-120.65,6.2958057395143046,201,2.9448123620308952
12766,50.75,-120.625,8.662971175166287,200,4.572062084257188
12767,50.75,-120.6,11.419780219780304,206,7.182417582417546
12768,50.75,-120.575,21.827050997782596,252,13.079822616408036
12769,50.75,-120.55,26.40707964601775,252,14.243362831858331
1277,49.175,-122.775,43.39955849889625,255,28.980132450331116
12770,50.75,-120.525,31.498896247240538,201,13.924944812362053
12771,50.75,-120.5,39.95584988962458,207,18.83002207505514
12772,50.75,-120.475,35.026490066225264,207,18.924944812362
12773,50.75,-120.45,25.494382022471935,207,14.678651685393223
12774,50.75,-120.425,6.487912087912086,198,3.6813186813186833
12775,50.75,-120.4,2.4392935982339963,192,0.9227373068432697
12776,50.75,-120.375,3.6777041942604702,192,1.4238410596026552
12777,50.75,-120.35,8.84563758389262,200,7.020134228187915
12778,50.75,-120.325,9.53863134657837,203,21.483443708609293
12779,50.75,-120.3,13.867841409691614,204,31.90748898678407
1278,49.175,-122.75,55.313465783664455,255,37.61589403973507
12780,50.75,-120.275,12.128035320088326,204,37.291390728476934
12781,50.75,-120.25,12.760439560439574,204,27.406593406593274
12782,50.75,-120.225,26.31938325991192,252,20.433920704845868
12783,50.75,-120.2,44.470198675496675,255,25.697571743929394
12784,50.75,-120.175,61.86666666666668,255,40.786666666666676
12785,50.75,-120.15,84.52202643171803,255,61.16519823788544
12786,50.75,-120.125,91.12141280353198,252,66.79028697571744
12787,50.75,-120.1,90.75221238938055,252,72.10619469026547
12788,50.75,-120.075,90.3112582781457,252,69.71523178807944
12789,50.75,-120.05,87.81758241758241,252,70.11428571428571
1279,49.175,-122.725,52.2316258351893,255,35.50334075723832
12790,50.75,-120.025,81.80855855855853,248,63.44819819819828
12791,50.75,-120,78.7224669603524,248,59.925110132158544
12792,50.75,-119.975,77.2092511013216,252,58.70704845814973
12793,50.75,-119.95,91.81277533039646,255,64.98017621145378
12794,50.75,-119.925,105.16814159292032,255,71.48672566371681
12795,50.75,-119.9,112.50110375275946,255,78.98233995584988
12796,50.75,-119.875,90.38666666666661,252,79.33333333333334
12797,50.75,-119.85,55.23672566371684,252,78.04867256637166
12798,50.75,-119.825,29.78982300884961,236,71.58849557522123
12799,50.75,-119.8,20.061674008810503,252,48.9603524229075
128,49,-119.825,38.80530973451331,255,79.66371681415929
1280,49.175,-122.7,42.71017699115045,255,24.769911504424805
12800,50.75,-119.775,37.34734513274334,252,39.78318584070798
12801,50.75,-119.75,69.58461538461547,252,41.99120879120884
12802,50.75,-119.725,108.41280353200881,252,58.91390728476816
12803,50.75,-119.7,129.07947019867544,255,74.63796909492275
12804,50.75,-119.675,121.09713024282559,255,75.476821192053
12805,50.75,-119.65,130.33333333333337,255,79.28918322295806
12806,50.75,-119.625,137.62472406181013,255,82.60044150110375
12807,50.75,-119.6,130.198675496689,255,88.94701986754967
12808,50.75,-119.575,112.71460176991151,255,86.84513274336285
12809,50.75,-119.55,95.67920353982302,255,86.09513274336284
1281,49.175,-122.675,37.89823008849555,255,24.236725663716776
12810,50.75,-119.525,87.60398230088488,255,79.10619469026548
12811,50.75,-119.5,94.99557522123885,255,77.71902654867256
12812,50.75,-119.475,94.66814159292024,255,76.02212389380537
12813,50.75,-119.45,114.98233995584984,255,80.08609271523176
12814,50.75,-119.425,124.378021978022,255,85.46373626373625
12815,50.75,-119.4,135.43392070484586,255,87.44933920704848
12816,50.75,-119.375,130.6409691629955,255,80.07268722466961
12817,50.75,-119.35,85.58536585365857,255,57.028824833702906
12818,50.75,-119.325,48.768211920529815,252,32.055187637969105
12819,50.75,-119.3,25.24778761061944,207,18.75
1282,49.175,-122.65,42.3118040089087,252,27.09354120267261
12820,50.75,-119.275,23.610619469026545,252,16.745575221238923
12821,50.75,-119.25,32.686534216335545,252,23.476821192052913
12822,50.75,-119.225,56.80837004405281,255,40.178414096916384
12823,50.75,-119.2,94.46696035242287,255,61.312775330396406
12824,50.75,-119.175,130.06904231625833,255,84.29621380846322
12825,50.75,-119.15,153.64977973568278,255,90.56387665198238
12826,50.75,-119.125,151.7240618101545,255,86.01103752759381
12827,50.75,-119.1,159.93805309734526,255,84.66371681415929
12828,50.75,-119.075,146.5770925110132,255,74.08149779735682
12829,50.75,-119.05,130.98898678414088,255,62.909691629955994
1283,49.175,-122.625,60.70132743362835,255,37.4026548672566
12830,50.75,-119.025,126.63516483516484,255,61.32087912087912
12831,50.75,-119,146.0748898678416,255,67.50660792951541
12832,50.75,-118.975,172.2964601769912,255,78.56858407079646
12833,50.75,-118.95,166.99340659340655,255,73.5912087912088
12834,50.75,-118.925,141.29082774049215,255,66.35570469798661
12835,50.75,-118.9,132.09050772626918,255,64.12362030905076
12836,50.75,-118.875,104.62811791383218,255,59.10204081632655
12837,50.75,-118.85,86.51315789473696,255,55.526315789473664
12838,50.75,-118.825,97.75609756097549,255,64.17960088691802
12839,50.75,-118.8,130.5651214128035,255,76.12141280353202
1284,49.175,-122.6,63.491189427312804,255,39.37885462555067
12840,50.75,-118.775,183.69603524229078,255,88.19603524229075
12841,50.75,-118.75,212.6445916114791,255,92.75275938189846
12842,50.75,-118.725,213.3606194690266,255,94.02212389380531
12843,50.75,-118.7,196.96681415929208,255,93.39380530973452
12844,50.75,-118.675,195.40528634361237,255,91.47136563876651
12845,50.75,-118.65,186.24944812362025,255,87.40618101545253
12846,50.75,-118.625,196.81718061674002,255,87.23348017621144
12847,50.75,-118.6,203.21380846325175,255,87.42316258351893
12848,50.75,-118.575,218.2973568281939,255,90.647577092511
12849,50.75,-118.55,219.4591611479029,255,91.6225165562914
1285,49.175,-122.575,56.56194690265485,252,35.87389380530971
12850,50.75,-118.525,195.46136865342183,252,89.6203090507726
12851,50.75,-118.5,147.7615894039734,252,81.58719646799119
12852,50.775,-123,36.789823008849645,215,22.3407079646018
12853,50.775,-122.975,32.69890109890118,208,16.12527472527473
12854,50.775,-122.95,58.20484581497799,252,36.9229074889868
12855,50.775,-122.925,83.2097130242825,252,60.9139072847682
12856,50.775,-122.9,98.33333333333331,252,73.36644591611478
12857,50.775,-122.875,112.1261061946903,255,79.43362831858404
12858,50.775,-122.85,114.79287305122497,255,79.41202672605792
12859,50.775,-122.825,115.02643171806164,255,81.20484581497797
1286,49.175,-122.55,54.75824175824175,252,37.00219780219783
12860,50.775,-122.8,109.25165562913908,255,78.27814569536424
12861,50.775,-122.775,85.02684563758389,255,58.67114093959727
12862,50.775,-122.75,61.5907079646016,255,38.82300884955756
12863,50.775,-122.725,44.986784140968915,228,22.455947136563957
12864,50.775,-122.7,40.69662921348326,228,19.777528089887586
12865,50.775,-122.675,37.73068432671094,226,18.225165562913947
12866,50.775,-122.65,37.777041942604804,222,19.71523178807942
12867,50.775,-122.625,35.67999999999997,221,19.67777777777776
12868,50.775,-122.6,41.95364238410598,217,24.066225165562933
12869,50.775,-122.575,61.94922737306844,247,34.977924944812365
1287,49.175,-122.525,71.17621145374461,255,44.253303964757656
12870,50.775,-122.55,60.45474613686536,247,33.50993377483443
12871,50.775,-122.525,40.694690265486706,247,21.85176991150443
